Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Федоровская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232	УИК №3233	УИК №3234	УИК №3235	УИК №3236	УИК №3237	УИК №3238	УИК №3239	УИК №3240	УИК №3241	УИК №3242	УИК №3243	УИК №3244	УИК №3245	УИК №3246	УИК №3247	УИК №3248	УИК №3249	УИК №3250	УИК №3251	УИК №3252	УИК №3253	УИК №3254	УИК №3255	УИК №3256	УИК №3257	УИК №3258					
1	"Число избирателей, внесенных в список избирателей"	13671	219	583	436	133	1057	196	255	156	284	155	313	201	245	484	207	214	419	251	528	143	431	320	750	170	274	184	140	313	340	360	408	233	911	1158	1200					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14229	224	621	450	134	1101	208	261	166	291	163	318	206	256	492	217	230	458	256	552	150	447	335	783	185	276	187	148	338	360	372	419	241	935	1184	1265					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10468	185	460	387	115	839	166	196	139	214	120	300	165	219	375	139	180	381	186	376	133	274	236	447	114	217	156	100	250	240	296	375	205	681	791	811					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1192	31	75	34	10	93	12	27	9	12	20	9	11	12	43	20	19	20	27	38	3	92	55	49	22	47	16	31	40	58	56	24	20	41	59	57					
6	Число погашенных избирательных бюллетеней	2569	8	86	29	9	169	30	38	18	65	23	9	30	25	74	58	31	57	43	138	14	81	44	287	49	12	15	17	48	62	20	20	16	213	334	397					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1192	31	75	34	10	93	12	27	9	12	20	9	11	12	43	20	19	20	27	38	3	92	55	49	22	47	16	31	40	58	56	24	20	41	59	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10468	185	460	387	115	839	166	196	139	214	120	300	165	219	375	139	180	381	186	376	133	274	236	447	114	217	156	100	250	240	296	375	205	681	791	811					
9	Число недействительных избирательных бюллетеней	142	0	11	0	0	6	0	5	0	0	1	0	0	4	6	0	1	0	1	4	0	1	0	6	5	41	2	0	1	2	1	0	9	14	12	9					
10	Число действительных избирательных бюллетеней	11518	216	524	421	125	926	178	218	148	226	139	309	176	227	412	159	198	401	212	410	136	365	291	490	131	223	170	131	289	296	351	399	216	708	838	859					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	454	10	10	10	5	29	15	13	5	5	7	5	5	5	10	12	10	25	18	10	5	18	13	20	15	5	5	8	20	15	11	5	5	20	25	55					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	357	4	10	7	1	29	15	9	5	0	6	0	0	0	2	9	7	25	15	9	5	18	13	20	14	1	2	8	17	14	8	0	0	17	19	48					
