Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Предгорная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
1	"Число избирателей, включенных в списки избирателей"	71955	2470	2708	1260	2781	2673	2566	2769	2629	2212	2448	621	1037	532	2714	2654	2752	1335	934	1854	1747	387	186	249	584	2732	1598	1124	2552	2223	2603	1457	832	210	258	508	555	1068	890	1633	2464	2354	1458	1788	1546					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	70080	2400	2700	1200	2500	2500	2600	2600	2700	2500	2500	500	1000	500	2700	2600	2700	1300	900	1700	1700	350	200	250	500	2600	1500	1000	2400	2100	2500	1400	800	240	240	500	500	1100	900	1700	2500	2400	1300	1800	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	34523	1120	1396	473	1141	1060	1151	1287	1432	1051	1000	383	871	158	1667	1157	1142	725	492	855	934	185	76	117	317	1190	582	397	1217	994	1284	1091	593	163	149	260	320	578	505	690	1170	896	506	919	829					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5121	458	192	141	224	336	60	185	115	98	69	68	64	126	52	474	305	76	65	40	45	23	58	23	68	106	139	165	108	149	88	81	9	11	28	82	89	174	50	73	82	110	110	55	47					
6	Число погашенных избирательных бюллетеней	30436	822	1112	586	1135	1104	1389	1128	1153	1351	1431	49	65	216	981	969	1253	499	343	805	721	142	66	110	115	1304	779	438	1075	957	1128	228	198	66	63	158	91	348	345	937	1248	1394	684	826	624					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5121	458	192	141	224	336	60	185	115	98	69	68	64	126	52	474	305	76	65	40	45	23	58	23	68	106	139	165	108	149	88	81	9	11	28	82	89	174	50	73	82	110	110	55	47					
8	Число бюллетеней в стационарных ящиках для голосования	34522	1120	1396	473	1141	1060	1151	1287	1432	1051	1000	383	871	158	1667	1157	1142	725	492	855	934	185	76	117	317	1190	582	397	1217	994	1284	1091	593	163	149	260	320	578	505	690	1170	896	506	919	828					
9	Число недействительных избирательных бюллетеней	483	13	19	8	7	6	7	9	16	10	7	5	7	3	17	13	10	1	2	12	11	0	4	0	2	22	0	16	8	109	16	32	5	1	2	2	1	13	5	9	14	12	10	10	7					
10	Число действительных избирательных бюллетеней	39160	1565	1569	606	1358	1390	1204	1463	1531	1139	1062	446	928	281	1702	1618	1437	800	555	883	968	208	130	140	383	1274	721	546	1317	1034	1356	1140	597	173	175	340	408	739	550	754	1238	994	606	964	868					
11	Число полученных открепительных  удостоверений	395	10	10	10	15	10	10	15	10	10	10	5	10	5	10	10	10	15	10	10	10	5	5	5	5	10	10	10	10	10	10	10	5	5	5	5	5	10	5	10	10	10	10	10	10					
