Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Район Чертаново Южное																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №3159					
1	"Число избирателей, внесенных в списки"	88256	2497	2395	2485	2347	2459	2547	2415	2549	2257	2631	2628	2486	2279	2081	2136	1978	2365	1986	2070	1348	2455	1850	2238	2201	2477	2188	2607	2250	1947	2248	1700	1601	1220	2059	2153	2643	2604	2768	2655	453					
2	"Число бюллетеней, полученных участковыми комиссиями"	82650	2300	2100	2300	2200	2300	2400	2200	2400	2100	2300	2400	2300	2100	2000	2000	1800	2200	1800	1900	2300	2300	1700	2100	2000	2300	2100	2300	2100	1700	2100	1600	1500	1200	1900	2000	2400	2400	2500	2400	650					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	52045	1361	1429	1336	1296	1349	1367	1584	1742	1543	1570	1547	1322	1222	1315	1298	1106	1333	1105	1218	1284	1475	1064	1199	1133	1476	1232	1443	1213	1340	1211	871	992	773	1116	1277	1626	1693	1834	1741	9					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2193	39	50	47	121	114	40	34	79	37	32	49	73	38	64	35	33	30	36	60	64	48	25	40	57	35	52	69	48	34	48	39	14	5	3	56	47	18	17	19	444					
6	Число погашенных бюллетеней	28412	900	621	917	783	837	993	582	579	520	698	804	905	840	621	667	661	837	659	622	952	777	611	861	810	789	816	788	839	326	841	690	494	422	781	667	727	689	649	640	197					
7	Число бюллетеней в переносных ящиках для голосования	2190	39	50	47	121	114	40	34	79	37	32	49	73	38	64	35	33	30	36	60	64	48	25	40	57	35	52	69	48	34	45	39	14	5	3	56	47	18	17	19	444					
8	Число бюллетеней в стационарных ящиках для голосования	51545	1312	1414	1336	1296	1349	1366	1584	1740	1543	1570	1531	1321	1219	1251	1297	1069	1328	1105	1216	1277	1475	1064	1199	1132	1400	1232	1441	1210	1186	1210	870	984	773	1116	1272	1623	1672	1812	1741	9					
9	Число недействительных бюллетеней	537	12	28	11	14	6	16	9	25	30	0	7	13	12	22	15	12	0	15	7	6	14	20	19	14	0	16	9	8	24	40	15	5	15	11	7	21	11	9	3	16					
10	Число действительных бюллетеней	53198	1339	1436	1372	1403	1457	1390	1609	1794	1550	1602	1573	1381	1245	1293	1317	1090	1358	1126	1269	1335	1509	1069	1220	1175	1435	1268	1501	1250	1196	1215	894	993	763	1108	1321	1649	1679	1820	1757	437					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2120	50	50	50	50	50	50	60	70	70	50	50	50	50	80	60	50	50	50	50	50	70	50	50	50	50	50	50	70	50	50	50	50	50	50	50	50	60	60	70	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1538	36	24	25	31	39	36	36	62	56	27	40	41	46	80	50	30	50	39	41	36	47	30	34	25	35	30	30	60	27	35	28	20	29	46	28	43	52	57	57	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	954	15	21	22	13	30	18	10	21	23	40	37	46	28	33	15	9	28	22	19	24	39	22	15	13	16	23	20	32	22	27	20	13	25	32	22	25	33	27	33	21					
14	Число погашенных открепительных удостоверений	582	14	26	25	19	11	14	24	8	14	23	10	9	4	0	10	20	0	11	9	14	23	20	16	25	15	20	20	10	23	15	22	30	21	4	22	7	8	3	13	0					
15	Число открепительных удостоверений выданных ТИК	37	2	0	2	1	1	1	0	0	0	0	1	3	0	2	1	0	2	3	0	3	1	2	0	1	0	1	3	1	1	0	0	0	0	0	0	2	2	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	413	0	9	10	16	14	2	4	10	15	15	10	9	11	16	19	5	16	11	13	9	10	9	5	7	7	8	18	5	15	13	10	6	6	16	11	17	6	10	16	4					
		0.76%	0.0%	0.61%	0.72%	1.12%	0.95%	0.14%	0.24%	0.54%	0.94%	0.93%	0.63%	0.64%	0.87%	1.21%	1.42%	0.45%	1.17%	0.96%	1.01%	0.67%	0.65%	0.82%	0.40%	0.58%	0.48%	0.62%	1.19%	0.39%	1.22%	1.03%	1.10%	0.60%	0.77%	1.42%	0.82%	1.01%	0.35%	0.54%	0.90%	0.88%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2930	104	114	90	75	98	108	81	88	64	58	114	96	62	51	42	62	65	105	56	70	96	60	56	68	92	70	79	63	59	57	40	53	28	26	80	101	90	97	98	14					
