Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Борзинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420					
1	"Число избирателей, включенных в списки избирателей"	38708	309	308	567	306	114	249	315	624	355	558	342	519	717	540	251	505	652	1907	2082	2188	899	1690	403	2169	820	1442	1340	1243	1319	1193	877	1300	1430	1486	1457	2658	1531	1318	725					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37725	355	311	599	315	107	249	321	588	335	541	367	542	718	556	256	485	657	1931	2135	1970	872	1734	353	2100	754	1400	1341	1140	1300	1023	886	1270	1400	1340	1450	2500	1367	1400	757					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22392	215	193	396	159	78	181	269	388	280	382	242	329	410	361	132	396	376	1138	1400	1213	549	1012	245	1317	379	766	684	705	656	522	481	675	774	717	780	1221	985	1021	365					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1994	40	30	37	27	10	21	0	66	33	71	32	68	104	42	36	21	51	62	99	138	35	144	22	43	39	102	34	35	26	55	21	17	106	32	135	46	12	98	4					
6	Число погашенных избирательных бюллетеней	13339	100	88	166	129	19	47	52	134	22	88	93	145	204	153	88	68	230	731	636	619	288	578	86	740	336	532	623	400	618	446	384	578	520	591	535	1233	370	281	388					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1994	40	30	37	27	10	21	0	66	33	71	32	68	104	42	36	21	51	62	99	138	35	144	22	43	39	102	34	35	26	55	21	17	106	32	135	46	12	98	4					
8	Число бюллетеней в стационарных ящиках для голосования	22392	215	193	396	159	78	181	269	388	280	382	242	329	410	361	132	396	376	1138	1400	1213	549	1012	245	1317	379	766	684	705	656	522	481	675	774	717	780	1221	985	1021	365					
9	Число недействительных избирательных бюллетеней	239	0	4	7	2	0	3	0	6	4	1	11	2	5	2	0	0	5	12	19	8	5	9	3	26	5	2	5	7	8	5	7	7	11	10	7	11	6	5	9					
10	Число действительных избирательных бюллетеней	24147	255	219	426	184	88	199	269	448	309	452	263	395	509	401	168	417	422	1188	1480	1343	579	1147	264	1334	413	866	713	733	674	572	495	685	869	739	908	1256	991	1114	360					
11	Число полученных открепительных  удостоверений	637	10	10	10	10	10	10	10	10	10	15	10	10	10	10	10	10	5	20	30	25	15	20	15	25	10	25	28	20	20	25	20	20	12	15	30	25	25	25	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	429	10	1	10	4	10	10	4	10	9	15	9	10	10	10	9	5	1	8	26	21	8	20	2	17	7	7	28	13	16	25	3	9	12	5	30	11	12	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	286	6	1	8	0	2	0	1	2	2	10	1	1	1	3	2	3	3	9	4	6	6	8	7	18	4	18	14	16	12	29	3	7	19	7	7	11	16	17	2					
14	Число неиспользованных открепительных удостоверений	208	0	9	0	6	0	0	6	0	1	0	1	0	0	0	1	5	4	12	4	4	7	0	13	8	3	18	0	7	4	0	17	11	0	10	0	14	13	23	7					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	63	3	1	0	0	0	0	0	0	0	3	0	2	1	0	2	0	0	2	0	1	0	1	0	5	1	2	0	0	6	0	0	3	3	2	0	2	2	20	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	160	1	0	0	5	0	2	2	3	1	1	2	1	0	5	0	1	3	5	7	10	2	6	0	7	2	5	9	4	6	7	5	2	7	6	5	7	6	21	4					
		0.66%	0.39%	0.00%	0.00%	2.69%	0.00%	0.99%	0.74%	0.66%	0.32%	0.22%	0.73%	0.25%	0.00%	1.24%	0.00%	0.24%	0.70%	0.42%	0.47%	0.74%	0.34%	0.52%	0.00%	0.51%	0.48%	0.58%	1.25%	0.54%	0.88%	1.21%	0.99%	0.29%	0.80%	0.80%	0.55%	0.55%	0.60%	1.88%	1.08%					
19	Жириновский Владимир Вольфович	3697	26	21	46	31	11	23	34	77	32	48	20	71	91	45	43	47	75	173	253	157	79	137	47	246	80	134	75	112	108	88	75	135	149	121	131	216	144	233	63					
		15.16%	10.20%	9.42%	10.62%	16.67%	12.50%	11.39%	12.64%	16.96%	10.22%	10.60%	7.30%	17.88%	17.70%	11.17%	25.60%	11.27%	17.56%	14.42%	16.88%	11.62%	13.53%	11.85%	17.60%	18.09%	19.14%	15.44%	10.45%	15.14%	15.84%	15.25%	14.94%	19.51%	16.93%	16.15%	14.32%	17.05%	14.44%	20.82%	17.07%					
20	Зюганов Геннадий Андреевич	3635	27	29	108	26	0	28	38	118	16	35	32	55	91	36	31	40	69	220	268	255	129	274	26	213	68	130	137	117	107	86	87	88	121	88	171	157	40	47	27					
		14.91%	10.59%	13.00%	24.94%	13.98%	0.00%	13.86%	14.13%	25.99%	5.11%	7.73%	11.68%	13.85%	17.70%	8.93%	18.45%	9.59%	16.16%	18.33%	17.88%	18.87%	22.09%	23.70%	9.74%	15.66%	16.27%	14.98%	19.08%	15.81%	15.69%	14.90%	17.33%	12.72%	13.75%	11.75%	18.69%	12.39%	4.01%	4.20%	7.32%					
21	Медведев Дмитрий Анатольевич	16655	201	169	272	122	77	146	195	250	260	368	209	268	327	315	94	329	275	790	952	921	369	730	191	868	263	597	492	500	453	391	328	460	592	524	601	876	801	813	266					
		68.30%	78.82%	75.78%	62.82%	65.59%	87.50%	72.28%	72.49%	55.07%	83.07%	81.24%	76.28%	67.51%	63.62%	78.16%	55.95%	78.90%	64.40%	65.83%	63.51%	68.17%	63.18%	63.15%	71.54%	63.82%	62.92%	68.78%	68.52%	67.57%	66.42%	67.76%	65.34%	66.47%	67.27%	69.96%	65.68%	69.14%	80.34%	72.65%	72.09%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
