Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Приволжская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363					
1	"Число избирателей, внесенных в списки избирателей"	30900	948	1332	1665	2300	693	310	196	2105	1875	441	340	1752	808	2352	1966	1126	197	592	973	1804	1298	1400	843	1888	739	957					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	31380	950	1350	1700	2370	700	320	200	2100	1900	460	340	1790	830	2330	2000	1100	200	600	1000	1840	1320	1420	860	1970	750	980					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	17931	656	950	829	1431	408	195	96	1263	1035	303	222	1067	454	1352	1013	597	130	401	639	992	679	807	497	1039	394	482					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1659	45	52	159	149	23	20	34	51	46	4	2	60	19	162	79	103	12	32	53	156	61	30	57	123	43	84					
6	Число погашенных избирательных бюллетеней	11790	249	348	712	790	269	105	70	786	819	153	116	663	357	816	908	400	58	167	308	692	580	583	306	808	313	414					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1659	45	52	159	149	23	20	34	51	46	4	2	60	19	162	79	103	12	32	53	156	61	30	57	123	43	84					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17929	656	950	829	1431	408	195	96	1263	1035	303	222	1067	454	1352	1012	597	130	401	639	992	679	807	497	1038	394	482					
9	Число недействительных избирательных бюллетеней	287	13	18	16	23	9	0	2	17	10	6	3	28	18	20	12	12	0	8	2	6	12	13	4	20	11	4					
10	Число действительных избирательных бюллетеней	19301	688	984	972	1557	422	215	128	1297	1071	301	221	1099	455	1494	1079	688	142	425	690	1142	728	824	550	1141	426	562					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	685	13	27	33	65	16	8	10	40	34	20	4	46	17	36	32	27	10	13	27	30	25	20	14	75	18	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	671	13	27	32	65	16	8	9	39	34	19	4	46	17	36	32	25	10	13	26	30	23	20	14	72	16	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	293	12	25	9	13	6	3	2	55	27	9	4	8	12	10	10	17	3	5	4	14	7	13	2	13	6	4					
14	Число погашенных неиспользованных открепительных удостоверений	14	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	3	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	135	3	15	8	7	4	2	0	14	13	4	2	4	3	6	5	7	0	5	2	6	6	6	0	9	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
