Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Приволжская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343					
1	"Число избирателей, внесенных в список избирателей"	32741	1806	2379	728	292	205	2297	2057	604	391	2435	2156	1203	210	633	1050	1896	1300	1473	861	1849	769	894	1039	1439	1916	859					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33710	1880	2480	730	325	225	2285	2110	570	385	2475	2235	1255	215	655	1100	1930	1255	1540	940	1985	790	975	1035	1475	1960	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	17066	802	1364	354	153	93	1226	1051	319	212	1070	870	516	127	285	482	1428	856	827	349	1050	334	446	711	816	944	381					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1263	72	94	27	9	21	51	24	10	2	187	50	60	13	23	33	86	60	26	85	90	57	54	38	25	47	19					
6	Число погашенных избирательных бюллетеней	15381	1006	1022	349	163	111	1008	1035	241	171	1218	1315	679	75	347	585	416	339	687	506	845	399	475	286	634	969	500					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1263	72	94	27	9	21	51	24	10	2	187	50	60	13	23	33	86	60	26	85	90	57	54	38	25	47	19					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17066	802	1364	354	153	93	1226	1051	319	212	1070	870	516	127	285	482	1428	856	827	349	1050	334	446	711	816	944	381					
9	Число недействительных избирательных бюллетеней	799	4	417	6	2	2	19	12	7	9	21	15	86	2	5	7	11	5	11	16	7	3	45	8	21	32	26					
10	Число действительных избирательных бюллетеней	17530	870	1041	375	160	112	1258	1063	322	205	1236	905	490	138	303	508	1503	911	842	418	1133	388	455	741	820	959	374					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1429	69	75	30	40	30	80	113	25	50	81	75	35	5	25	55	50	56	60	60	106	15	65	45	80	54	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1219	49	63	30	40	30	80	113	18	28	81	61	31	5	17	36	33	54	60	60	106	15	65	15	56	43	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	814	6	17	42	17	16	119	86	54	33	16	36	3	0	3	8	28	171	31	3	6	2	0	31	28	50	8					
14	Число погашенных неиспользованных открепительных удостоверений	210	20	12	0	0	0	0	0	7	22	0	14	4	0	8	19	17	2	0	0	0	0	0	30	24	11	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	1	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
