Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Большереченская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554					
1	"Число избирателей, включенных в списки избирателей"	23630	1103	1059	1082	1249	775	629	428	1056	1309	876	150	1433	193	963	58	149	901	67	146	83	530	54	71	200	959	203	88	123	679	148	56	89	148	87	631	63	210	127	528	96	200	69	495	567	271	82	448	130	161	63	429	65	148	158	1125	230	190					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23318	1000	1000	1000	1100	750	650	430	1000	1250	890	150	1300	190	980	58	150	900	75	160	90	542	54	74	200	990	200	94	126	695	150	60	90	150	90	670	66	210	130	530	100	200	69	500	570	270	85	480	134	170	68	460	70	153	175	1150	230	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17735	706	691	741	738	481	472	312	704	863	551	150	926	179	710	49	137	592	63	135	69	443	54	71	186	785	192	76	108	565	132	56	82	131	87	448	57	179	125	485	94	174	69	415	389	217	80	376	98	139	57	362	65	146	158	1005	202	158					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1949	80	59	75	87	71	44	22	90	66	15	0	228	11	89	9	12	156	4	11	14	36	0	0	4	95	8	12	15	61	0	0	0	12	0	116	4	0	0	25	2	26	0	49	112	30	2	49	18	12	5	32	0	0	0	30	25	26					
6	Число погашенных избирательных бюллетеней	3634	214	250	184	275	198	134	96	206	321	324	0	146	0	181	0	1	152	8	14	7	63	0	3	10	110	0	6	3	69	18	4	8	7	3	106	5	31	5	20	4	0	0	36	69	23	3	55	18	19	6	66	5	7	17	115	3	6					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1949	80	59	75	87	71	44	22	90	66	15	0	228	11	89	9	12	156	4	11	14	36	0	0	4	95	8	12	15	61	0	0	0	12	0	116	4	0	0	25	2	26	0	49	112	30	2	49	18	12	5	32	0	0	0	30	25	26					
8	Число бюллетеней в стационарных ящиках для голосования	17735	706	691	741	738	481	472	312	704	863	551	150	926	179	710	49	137	592	63	135	69	443	54	71	186	785	192	76	108	565	132	56	82	131	87	448	57	179	125	485	94	174	69	415	389	217	80	376	98	139	57	362	65	146	158	1005	202	158					
9	Число недействительных избирательных бюллетеней	212	10	7	8	16	3	4	3	10	11	12	0	16	1	11	0	0	12	0	0	0	7	1	0	2	31	7	0	0	8	1	0	0	0	0	1	0	1	0	3	0	8	1	2	6	1	0	3	0	0	0	3	0	1	0	0	1	0					
10	Число действительных избирательных бюллетеней	19472	776	743	808	809	549	512	331	784	918	554	150	1138	189	788	58	149	736	67	146	83	472	53	71	188	849	193	88	123	618	131	56	82	143	87	563	61	178	125	507	96	192	68	462	495	246	82	422	116	151	62	391	65	145	158	1035	226	184					
11	Число полученных открепительных  удостоверений	754	23	10	20	17	25	30	5	20	39	15	0	35	2	20	2	1	115	10	16	6	10	1	3	1	35	5	4	6	30	5	2	5	4	3	35	1	5	10	10	7	5	3	20	10	3	0	35	5	5	4	30	1	5	2	25	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	722	23	10	20	17	25	30	5	20	39	15	0	35	0	20	1	1	115	7	16	6	10	0	3	1	35	5	4	0	30	5	0	4	3	1	35	1	5	10	10	3	3	0	20	9	0	0	35	5	5	4	30	1	5	2	25	3	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	169	8	13	2	6	7	5	4	10	2	6	0	5	1	2	3	2	15	2	9	1	2	0	1	0	3	2	1	1	9	0	0	1	1	2	1	1	1	1	3	2	2	2	6	1	2	1	2	1	1	3	0	1	1	5	4	1	1					
14	Число неиспользованных открепительных удостоверений	32	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	1	0	0	0	0	0	6	0	0	2	1	1	2	0	0	0	0	0	4	2	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	26	2	1	3	2	1	2	0	2	1	1	0	4	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	133	7	4	2	9	5	7	0	7	17	6	2	11	2	7	0	0	6	0	3	0	0	0	1	0	5	0	0	0	4	0	3	0	0	0	3	1	0	1	2	0	0	0	1	1	3	0	3	1	1	0	0	0	1	0	7	0	0					
		0.68%	0.89%	0.53%	0.25%	1.09%	0.91%	1.36%	0.00%	0.88%	1.83%	1.06%	1.33%	0.95%	1.05%	0.88%	0.00%	0.00%	0.80%	0.00%	2.05%	0.00%	0.00%	0.00%	1.41%	0.00%	0.57%	0.00%	0.00%	0.00%	0.64%	0.00%	5.36%	0.00%	0.00%	0.00%	0.53%	1.64%	0.00%	0.80%	0.39%	0.00%	0.00%	0.00%	0.22%	0.20%	1.21%	0.00%	0.71%	0.86%	0.66%	0.00%	0.00%	0.00%	0.68%	0.00%	0.68%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2035	85	76	67	90	69	77	35	102	92	73	12	136	29	79	6	5	111	6	17	3	35	5	11	11	63	14	3	2	114	9	9	8	19	1	55	14	5	8	51	9	29	15	52	68	52	6	9	4	6	2	24	15	7	8	83	27	12					
		10.34%	10.81%	10.13%	8.21%	10.91%	12.50%	14.92%	10.48%	12.85%	9.90%	12.90%	8.00%	11.79%	15.26%	9.89%	10.34%	3.36%	14.84%	8.96%	11.64%	3.61%	7.31%	9.26%	15.49%	5.79%	7.16%	7.00%	3.41%	1.63%	18.21%	6.82%	16.07%	9.76%	13.29%	1.15%	9.75%	22.95%	2.79%	6.40%	10.00%	9.38%	14.50%	21.74%	11.21%	13.57%	21.05%	7.32%	2.12%	3.45%	3.97%	3.23%	6.09%	23.08%	4.79%	5.06%	8.02%	11.89%	6.52%					
20	Зюганов Геннадий Андреевич	5075	232	201	201	202	128	169	79	157	253	165	40	387	53	258	12	32	244	20	30	22	194	16	14	51	231	54	20	32	119	65	8	14	34	27	185	18	80	23	60	19	16	6	59	85	31	8	207	44	68	8	102	21	31	47	154	19	20					
		25.78%	29.52%	26.80%	24.63%	24.48%	23.19%	32.75%	23.65%	19.77%	27.23%	29.15%	26.67%	33.54%	27.89%	32.29%	20.69%	21.48%	32.62%	29.85%	20.55%	26.51%	40.50%	29.63%	19.72%	26.84%	26.25%	27.00%	22.73%	26.02%	19.01%	49.24%	14.29%	17.07%	23.78%	31.03%	32.80%	29.51%	44.69%	18.40%	11.76%	19.79%	8.00%	8.70%	12.72%	16.97%	12.55%	9.76%	48.71%	37.93%	45.03%	12.90%	25.89%	32.31%	21.23%	29.75%	14.88%	8.37%	10.87%					
