Выборы Президента Российской Федерации																																																																													
Дата голосования: 18.03.2018																																																																													
																																																																													
Наименование Избирательной комиссии:    Большереченская																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	66																																																																											
																																																																													
		Сумма	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588									
1	"Число избирателей, включенных в список избирателей"	22414	618	704	669	670	596	484	688	602	517	653	459	593	655	941	557	584	496	76	65	493	587	67	223	297	417	198	122	445	178	174	168	386	60	101	147	53	448	73	57	177	379	52	123	135	457	62	95	157	48	485	463	128	676	277	148	97	104	561	465	207	170	675	550	120	193	89									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23390	640	740	660	670	600	530	720	630	550	680	470	660	670	990	570	580	540	80	70	500	620	70	230	320	470	210	130	450	180	170	180	420	70	110	160	60	460	90	70	190	400	60	130	140	470	60	100	160	50	500	470	140	700	280	150	100	110	600	500	210	170	680	570	130	200	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12250	343	395	360	339	310	270	355	376	316	341	232	354	340	516	300	250	285	51	32	309	261	38	117	141	251	106	62	230	117	115	98	243	42	61	101	39	274	38	53	129	184	7	55	78	270	35	64	109	32	219	230	64	385	114	86	54	53	280	291	120	97	324	273	40	109	87									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1520	29	25	24	46	17	23	49	10	21	24	36	31	10	18	17	73	35	3	9	30	70	3	24	48	45	9	10	32	17	0	12	38	3	13	3	5	44	18	4	10	29	29	11	0	23	2	8	14	3	48	55	17	32	41	7	7	12	51	25	17	16	56	41	19	19	0									
6	Число погашенных избирательных бюллетеней	9620	268	320	276	285	273	237	316	244	213	315	202	275	320	456	253	257	220	26	29	161	289	29	89	131	174	95	58	188	46	55	70	139	25	36	56	16	142	34	13	51	187	24	64	62	177	23	28	37	15	233	185	59	283	125	57	39	45	269	184	73	57	300	256	71	72	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1520	29	25	24	46	17	23	49	10	21	24	36	31	10	18	17	73	35	3	9	30	70	3	24	48	45	9	10	32	17	0	12	38	3	13	3	5	44	18	4	10	29	29	11	0	23	2	8	14	3	48	55	17	32	41	7	7	12	51	25	17	16	56	41	19	19	0									
8	Число бюллетеней в стационарных ящиках для голосования	12250	343	395	360	339	310	270	355	376	316	341	232	354	340	516	300	250	285	51	32	309	261	38	117	141	251	106	62	230	117	115	98	243	42	61	101	39	274	38	53	129	184	7	55	78	270	35	64	109	32	219	230	64	385	114	86	54	53	280	291	120	97	324	273	40	109	87									
9	Число недействительных избирательных бюллетеней	129	4	5	4	3	3	4	9	3	5	3	5	2	3	5	5	3	5	0	0	1	7	0	2	2	0	0	0	3	1	2	1	0	0	0	0	0	1	0	0	0	1	0	2	0	3	0	1	1	0	2	2	0	4	0	1	0	0	0	6	3	1	6	2	1	1	1									
10	Число действительных избирательных бюллетеней	13641	368	415	380	382	324	289	395	383	332	362	263	383	347	529	312	320	315	54	41	338	324	41	139	187	296	115	72	259	133	113	109	281	45	74	104	44	317	56	57	139	212	36	64	78	290	37	71	122	35	265	283	81	413	155	92	61	65	331	310	134	112	374	312	58	127	86									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
