Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Лениногорская городская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810									
1	"Число избирателей, включенных в список избирателей"	47187	1338	1153	1462	1260	913	1595	2261	2025	2083	2067	2241	1966	2114	1970	2118	2693	2480	2512	2313	2363	2611	2688	2631	330									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48920	1370	1180	1520	1240	950	1650	2320	2420	2110	2160	2290	2200	2160	2040	2210	2750	2550	2550	2380	2480	2690	2650	2720	330									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39120	1115	955	1108	1010	676	1327	1868	1974	1738	1676	1850	1695	1707	1589	1745	2245	2031	2106	1998	1959	2162	2252	2004	330									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1593	23	37	142	61	101	29	55	51	66	82	59	25	97	86	55	45	78	54	38	50	58	43	258	0									
6	Число погашенных избирательных бюллетеней	8207	232	188	270	169	173	294	397	395	306	402	381	480	356	365	410	460	441	390	344	471	470	355	458	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1593	23	37	142	61	101	29	55	51	66	82	59	25	97	86	55	45	78	54	38	50	58	43	258	0									
8	Число бюллетеней в стационарных ящиках для голосования	39061	1115	955	1108	1010	676	1327	1868	1973	1738	1676	1850	1695	1707	1589	1745	2244	2031	2106	1984	1959	2162	2209	2004	330									
9	Число недействительных избирательных бюллетеней	163	0	10	10	42	0	14	0	1	0	0	0	0	7	0	25	22	5	5	12	0	10	0	0	0									
10	Число действительных избирательных бюллетеней	40491	1138	982	1240	1029	777	1342	1923	2023	1804	1758	1909	1720	1797	1675	1775	2267	2104	2155	2010	2009	2210	2252	2262	330									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	236	9	1	7	3	8	7	12	16	18	3	35	11	10	5	8	12	28	7	3	8	9	14	1	1									
		0.58%	0.79%	0.10%	0.56%	0.28%	1.03%	0.52%	0.62%	0.79%	0.99%	0.17%	1.83%	0.64%	0.55%	0.30%	0.44%	0.52%	1.33%	0.32%	0.15%	0.40%	0.41%	0.62%	0.04%	0.30%									
14	Грудинин Павел Николаевич	2490	61	49	92	111	40	97	126	120	108	189	95	87	91	115	89	114	100	117	7	103	169	381	13	16									
		6.12%	5.36%	4.94%	7.36%	10.36%	5.15%	7.15%	6.55%	5.93%	5.99%	10.75%	4.98%	5.06%	5.04%	6.87%	4.94%	4.98%	4.74%	5.42%	0.35%	5.13%	7.61%	16.92%	0.57%	4.85%									
15	Жириновский Владимир Вольфович	1655	57	29	49	28	39	48	95	109	56	53	97	85	94	69	91	117	106	101	9	102	102	110	5	4									
		4.07%	5.01%	2.92%	3.92%	2.61%	5.02%	3.54%	4.94%	5.39%	3.10%	3.01%	5.08%	4.94%	5.21%	4.12%	5.06%	5.11%	5.03%	4.68%	0.45%	5.08%	4.59%	4.88%	0.22%	1.21%									
16	Путин Владимир Владимирович	35009	968	887	1071	876	664	1141	1644	1710	1548	1494	1634	1484	1529	1455	1508	1967	1792	1851	1972	1708	1887	1678	2236	305									
		86.11%	85.06%	89.42%	85.68%	81.79%	85.46%	84.14%	85.49%	84.49%	85.81%	84.98%	85.59%	86.28%	84.76%	86.87%	83.78%	85.93%	84.97%	85.69%	97.53%	85.02%	85.00%	74.51%	98.85%	92.42%									
17	Собчак Ксения Анатольевна	269	7	8	10	1	3	14	13	12	17	2	5	14	5	7	20	25	20	13	4	33	7	25	2	2									
		0.66%	0.62%	0.81%	0.80%	0.09%	0.39%	1.03%	0.68%	0.59%	0.94%	0.11%	0.26%	0.81%	0.28%	0.42%	1.11%	1.09%	0.95%	0.60%	0.20%	1.64%	0.32%	1.11%	0.09%	0.61%									
18	Сурайкин Максим Александрович	305	14	5	5	2	10	13	12	14	19	2	38	6	22	10	16	13	21	2	5	41	17	15	3	0									
		0.75%	1.23%	0.50%	0.40%	0.19%	1.29%	0.96%	0.62%	0.69%	1.05%	0.11%	1.99%	0.35%	1.22%	0.60%	0.89%	0.57%	0.99%	0.09%	0.25%	2.04%	0.77%	0.67%	0.13%	0.00%									
19	Титов Борис Юрьевич	226	10	1	5	2	6	8	11	18	18	6	5	5	18	7	16	13	19	19	6	7	9	14	2	1									
		0.56%	0.88%	0.10%	0.40%	0.19%	0.77%	0.59%	0.57%	0.89%	0.99%	0.34%	0.26%	0.29%	0.99%	0.42%	0.89%	0.57%	0.90%	0.88%	0.30%	0.35%	0.41%	0.62%	0.09%	0.30%									
20	Явлинский Григорий Алексеевич	301	12	2	1	6	7	14	10	24	20	9	0	28	28	7	27	6	18	45	4	7	10	15	0	1									
		0.74%	1.05%	0.20%	0.08%	0.56%	0.90%	1.03%	0.52%	1.19%	1.11%	0.51%	0.00%	1.63%	1.55%	0.42%	1.50%	0.26%	0.85%	2.08%	0.20%	0.35%	0.45%	0.67%	0.00%	0.30%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
