Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Горячеключевская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1099					
1	"Число избирателей, включенных в списки избирателей"	40996	2754	1130	1483	2470	1542	2283	1747	2444	2263	2130	562	131	580	135	249	549	302	1252	1025	1496	1208	1466	870	1396	877	759	513	1636	170	267	426	342	1068	1370	284	200	1617					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	41000	2500	1100	1500	2400	1500	2200	1800	2400	2200	2000	550	150	650	150	300	550	350	1250	1000	1450	1200	1400	900	1400	950	800	500	1650	200	250	450	400	1000	1550	300	250	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	34055	2180	916	1149	1962	1250	1908	1525	1831	1850	1737	505	121	463	98	201	442	214	1055	819	1200	1066	1273	800	1136	723	616	382	1410	150	215	397	334	832	1284	250	188	1573					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2281	190	60	115	140	99	69	46	145	99	123	6	2	45	26	27	33	52	97	54	118	75	68	31	79	67	50	77	82	10	30	0	4	78	43	29	12	0					
6	Число погашенных избирательных бюллетеней	4664	130	124	236	298	151	223	229	424	251	140	39	27	142	26	72	75	84	98	127	132	59	59	69	185	160	134	41	158	40	5	53	62	90	223	21	50	227					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2281	190	60	115	140	99	69	46	145	99	123	6	2	45	26	27	33	52	97	54	118	75	68	31	79	67	50	77	82	10	30	0	4	78	43	29	12	0					
8	Число бюллетеней в стационарных ящиках для голосования	34039	2180	916	1149	1959	1250	1908	1525	1831	1841	1737	505	121	463	98	201	442	214	1055	819	1200	1066	1273	800	1136	723	616	381	1407	150	215	397	334	832	1284	250	188	1573					
9	Число недействительных избирательных бюллетеней	595	32	5	23	42	8	7	96	29	38	14	7	0	6	5	0	0	4	0	6	116	13	29	14	13	3	11	11	10	1	2	2	4	8	18	2	2	14					
10	Число действительных избирательных бюллетеней	35725	2338	971	1241	2057	1341	1970	1475	1947	1902	1846	504	123	502	119	228	475	262	1152	867	1202	1128	1312	817	1202	787	655	447	1479	159	243	395	334	902	1309	277	198	1559					
11	Число полученных открепительных  удостоверений	940	30	19	25	34	27	37	52	32	53	43	17	4	40	3	10	7	35	32	38	32	33	28	18	27	20	12	16	37	3	5	20	10	20	36	0	0	85					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	940	30	19	25	34	27	37	52	32	53	43	17	4	40	3	10	7	35	32	38	32	33	28	18	27	20	12	16	37	3	5	20	10	20	36	0	0	85					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	658	18	22	42	42	13	40	36	20	27	14	22	9	14	8	3	12	8	16	8	9	20	15	17	18	5	5	11	13	2	16	12	3	8	22	59	25	24					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	100	2	1	7	7	3	11	9	8	4	3	1	2	3	0	0	1	0	3	2	0	2	2	0	2	2	4	3	1	0	0	4	0	0	12	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	134	3	3	5	1	4	2	2	10	6	5	1	0	1	0	2	1	2	0	7	3	9	7	5	7	7	3	2	12	2	2	3	5	1	2	1	2	6					
		0.37%	0.13%	0.31%	0.40%	0.05%	0.30%	0.10%	0.13%	0.51%	0.31%	0.27%	0.20%	0.00%	0.20%	0.00%	0.88%	0.21%	0.75%	0.00%	0.80%	0.23%	0.79%	0.52%	0.60%	0.58%	0.89%	0.45%	0.44%	0.81%	1.25%	0.82%	0.76%	1.48%	0.11%	0.15%	0.36%	1.00%	0.38%					
19	Жириновский Владимир Вольфович	964	43	18	41	12	32	6	10	32	51	51	17	11	10	7	5	6	7	20	47	6	33	57	23	35	16	10	22	81	5	8	26	17	8	9	2	5	175					
		2.65%	1.81%	1.84%	3.24%	0.57%	2.37%	0.30%	0.64%	1.62%	2.63%	2.74%	3.33%	8.94%	1.97%	5.65%	2.19%	1.26%	2.63%	1.74%	5.38%	0.46%	2.89%	4.25%	2.77%	2.88%	2.03%	1.50%	4.80%	5.44%	3.13%	3.27%	6.55%	5.03%	0.88%	0.68%	0.72%	2.50%	11.13%					
20	Зюганов Геннадий Андреевич	4788	361	131	120	324	166	379	257	503	217	172	46	9	50	11	36	87	27	102	104	122	141	127	79	116	105	96	56	150	18	17	30	22	151	339	38	27	52					
		13.18%	15.23%	13.42%	9.49%	15.44%	12.31%	19.17%	16.36%	25.46%	11.19%	9.25%	9.00%	7.32%	9.84%	8.87%	15.79%	18.32%	10.15%	8.85%	11.91%	9.26%	12.36%	9.47%	9.51%	9.55%	13.29%	14.41%	12.23%	10.07%	11.25%	6.94%	7.56%	6.51%	16.59%	25.55%	13.62%	13.50%	3.31%					
21	Медведев Дмитрий Анатольевич	29839	1931	819	1075	1720	1139	1583	1206	1402	1628	1618	440	103	441	101	185	381	226	1030	709	1071	945	1121	710	1044	659	546	367	1236	134	216	336	290	742	959	236	164	1326					
		82.16%	81.48%	83.91%	85.05%	81.94%	84.43%	80.07%	76.77%	70.95%	83.92%	86.99%	86.11%	83.74%	86.81%	81.45%	81.14%	80.21%	84.96%	89.41%	81.21%	81.26%	82.82%	83.59%	85.44%	85.93%	83.42%	81.98%	80.13%	83.01%	83.75%	88.16%	84.63%	85.80%	81.54%	72.27%	84.59%	82.00%	84.30%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
