Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
"Наименование Избирательной комиссии:    Красноярск, Железнодорожная"																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
1	"Число избирателей, внесенных в списки"	73912	2510	1282	2412	2099	1598	2292	2567	2518	2549	2617	2713	2318	2261	2171	2785	2374	2460	2646	2343	2564	2690	2412	2606	2444	2434	2428	2720	2890	2733	1336	2140					
2	"Число бюллетеней, полученных участковыми комиссиями"	71764	2400	1250	2300	2000	1500	2200	2500	2500	2500	2500	2600	2200	2400	2200	2500	2300	2214	2600	2300	2500	2600	2400	2500	2400	2400	2400	2600	2700	2700	1500	2100					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	31112	778	634	1085	976	729	1130	1005	858	1046	980	1227	749	940	624	944	1118	1118	1161	1025	1051	1113	1179	1145	1197	1032	1171	1008	887	997	1182	1023					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	894	19	17	29	52	18	27	30	15	20	23	27	17	22	12	36	39	33	21	20	49	11	36	28	18	15	12	34	33	12	154	15					
6	Число погашенных бюллетеней	39754	1603	599	1186	972	752	1043	1465	1627	1434	1497	1346	1434	1438	1564	1520	1143	1061	1418	1255	1400	1476	1185	1327	1185	1353	1216	1558	1780	1691	164	1062					
7	Число бюллетеней в переносных ящиках для голосования	894	19	17	29	52	18	27	30	15	20	23	27	17	22	12	36	39	33	21	20	49	11	36	28	18	15	12	34	33	12	154	15					
8	Число бюллетеней в стационарных ящиках для голосования	31086	778	630	1085	976	728	1130	1002	858	1043	980	1227	749	940	624	944	1117	1114	1161	1025	1051	1113	1178	1145	1197	1031	1170	1008	881	997	1182	1022					
9	Число недействительных бюллетеней	405	10	4	8	8	7	7	3	5	6	3	14	5	14	16	35	18	19	11	13	23	14	13	42	7	11	5	4	12	6	57	5					
10	Число действительных бюллетеней	31575	787	643	1106	1020	739	1150	1029	868	1057	1000	1240	761	948	620	945	1138	1128	1171	1032	1077	1110	1201	1131	1208	1035	1177	1038	902	1003	1279	1032					
