Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Липецк, Левобережная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26					
1	"Число избирателей, внесенных в списки избирателей"	41234	1306	2445	2587	1856	2153	2793	1309	1286	2790	1255	1251	1623	2087	1677	2182	155	1938	1453	1747	1680	1083	117	1320	1820	76	1245					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	39328	1200	2400	2500	1800	2100	2600	1200	1200	2700	1100	1200	1600	2000	1600	2200	181	1800	1300	1700	1600	1000	122	1200	1800	75	1150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	23118	793	1403	1339	1125	1367	1502	623	726	1790	598	618	844	1210	913	1214	48	1105	802	877	966	627	92	756	1082	46	652					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1196	20	31	32	50	36	199	89	80	34	58	50	29	56	21	25	91	28	48	15	25	23	16	20	65	28	27					
6	Число погашенных избирательных бюллетеней	15014	387	966	1129	625	697	899	488	394	876	444	532	727	734	666	961	42	667	450	808	609	350	14	424	653	1	471					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1195	20	31	32	50	36	199	89	80	34	58	50	29	56	21	25	91	28	48	15	25	23	16	20	65	28	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23105	793	1402	1339	1124	1367	1502	623	726	1790	598	618	844	1210	913	1214	48	1105	791	877	966	627	92	756	1082	46	652					
9	Число недействительных избирательных бюллетеней	368	17	31	31	12	20	23	6	14	22	7	4	10	17	26	14	0	18	19	14	17	6	3	13	14	0	10					
10	Число действительных избирательных бюллетеней	23932	796	1402	1340	1162	1383	1678	706	792	1802	649	664	863	1249	908	1225	139	1115	820	878	974	644	105	763	1133	74	668					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	493	10	36	25	20	20	20	10	10	33	20	20	20	32	25	25	0	20	20	20	25	20	0	27	20	0	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	385	7	31	21	14	20	16	6	6	30	8	6	9	32	25	22	0	20	12	15	20	15	0	25	12	0	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	490	8	15	7	5	18	11	31	8	19	23	8	13	18	24	13	19	57	56	14	13	15	41	9	20	3	22					
14	Число погашенных неиспользованных открепительных удостоверений	108	3	5	4	6	0	4	4	4	3	12	14	11	0	0	3	0	0	8	5	5	5	0	2	8	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
