Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
"Наименование Избирательной комиссии:    Тула, Центральная"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130					
1	"Число избирателей, включенных в списки избирателей"	77171	2181	1935	2245	2159	1145	1686	1653	2134	1747	712	1328	1745	1312	827	1409	2009	1824	1650	2033	1904	2152	2111	2170	2205	2001	1533	1568	1911	1884	1943	1635	1638	1753	2084	2073	2235	1144	1071	1096	1404	309	2036	1891	2299	1387					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	74850	2000	1800	2100	1950	1300	1550	1650	2000	1700	900	1300	1750	1150	850	1250	1350	1500	1950	2150	2100	2200	2100	2050	1900	2050	1500	1500	1950	1900	1950	1750	1650	1700	2300	1900	2000	1200	1000	1150	1300	250	2150	1750	2050	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	47615	1289	1283	1398	1006	721	811	1105	1761	1033	712	761	1272	743	624	565	1110	1069	1115	1405	1324	1609	1517	1371	1378	1364	1028	938	1258	1117	1178	968	1160	1136	1322	972	1123	645	595	703	838	177	1258	952	1434	467					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	6988	41	72	180	230	104	108	126	163	149	0	144	80	296	36	209	64	318	128	126	107	97	73	179	302	106	39	239	210	105	121	118	109	135	59	299	223	230	225	179	142	41	145	180	478	273					
6	Число погашенных избирательных бюллетеней	20247	670	445	522	714	475	631	419	76	518	188	395	398	111	190	476	176	113	707	619	669	494	510	500	220	580	433	323	482	678	651	664	381	429	919	629	654	325	180	268	320	32	747	618	138	560					
7	Число избирательных бюллетеней в переносных ящиках для голосования	6986	41	72	180	230	104	108	126	163	149	0	144	80	296	36	209	64	318	128	126	107	97	73	179	300	106	39	239	210	105	121	118	109	135	59	299	223	230	225	179	142	41	145	180	478	273					
8	Число бюллетеней в стационарных ящиках для голосования	47512	1286	1283	1398	1004	721	811	1102	1756	1030	712	761	1263	743	624	565	1109	1069	1114	1390	1324	1594	1514	1369	1373	1364	1028	926	1256	1105	1177	968	1160	1133	1322	972	1123	645	595	701	838	177	1258	949	1434	466					
9	Число недействительных избирательных бюллетеней	1023	22	20	29	24	7	21	17	120	21	94	14	24	15	5	9	24	13	16	17	18	15	21	20	25	14	13	14	13	19	17	11	15	18	35	10	17	10	3	11	8	3	138	15	22	6					
10	Число действительных избирательных бюллетеней	53475	1305	1335	1549	1210	818	898	1211	1799	1158	618	891	1319	1024	655	765	1149	1374	1226	1499	1413	1676	1566	1528	1648	1456	1054	1151	1453	1191	1281	1075	1254	1250	1346	1261	1329	865	817	869	972	215	1265	1114	1890	733					
11	Число полученных открепительных  удостоверений	1762	25	35	30	30	20	30	35	45	40	0	30	25	15	45	20	20	60	45	30	50	45	40	40	50	50	55	40	30	25	45	35	60	40	260	20	30	40	30	20	17	10	70	30	35	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1657	24	31	30	22	20	28	32	45	37	0	30	25	12	38	20	18	52	35	28	49	42	36	40	50	50	53	40	30	23	42	33	60	39	233	18	30	39	29	20	17	8	70	30	35	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1745	26	24	35	26	46	24	17	8	49	54	9	33	30	12	31	408	100	89	31	53	45	25	31	85	18	36	18	16	14	7	15	18	7	49	25	50	28	13	18	23	4	30	18	24	23					
14	Число неиспользованных открепительных удостоверений	105	1	4	0	8	0	2	3	0	3	0	0	0	3	7	0	2	8	10	2	1	3	4	0	0	0	2	0	0	2	3	2	0	1	27	2	0	1	1	0	0	2	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	855	15	11	17	12	8	10	21	208	9	0	9	8	10	43	15	21	14	21	19	29	37	26	16	12	10	12	8	7	16	15	21	15	16	7	10	15	26	12	9	13	0	12	10	20	10					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
