Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Малгобекская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39									
1	"Число избирателей, включенных в список избирателей"	25100	702	1909	1546	1279	1678	1440	1797	1818	1623	1393	613	365	465	797	1745	558	1038	1356	1340	1121	517									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24215	700	1800	1500	1250	1600	1400	1700	1750	1550	1350	610	360	450	790	1650	555	1000	1300	1300	1100	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20109	516	1561	1258	1019	1365	1155	1437	1459	1302	1103	492	292	372	640	1342	449	834	1088	1076	935	414									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	87	0	0	2	8	2	0	6	0	0	15	0	0	0	0	50	0	0	0	0	4	0									
6	Число погашенных избирательных бюллетеней	4019	184	239	240	223	233	245	257	291	248	232	118	68	78	150	258	106	166	212	224	161	86									
7	Число избирательных бюллетеней в переносных ящиках для голосования	87	0	0	2	8	2	0	6	0	0	15	0	0	0	0	50	0	0	0	0	4	0									
8	Число бюллетеней в стационарных ящиках для голосования	20109	516	1561	1258	1019	1365	1155	1437	1459	1302	1103	492	292	372	640	1342	449	834	1088	1076	935	414									
9	Число недействительных избирательных бюллетеней	45	3	1	2	2	2	1	2	1	2	1	12	0	0	1	2	1	2	1	2	4	3									
10	Число действительных избирательных бюллетеней	20151	513	1560	1258	1025	1365	1154	1441	1458	1300	1117	480	292	372	639	1390	448	832	1087	1074	935	411									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	153	2	15	12	7	14	9	11	11	10	9	1	1	3	5	11	3	6	8	8	5	2									
		0.76%	0.39%	0.96%	0.95%	0.68%	1.02%	0.78%	0.76%	0.75%	0.77%	0.81%	0.20%	0.34%	0.81%	0.78%	0.79%	0.67%	0.72%	0.74%	0.74%	0.53%	0.48%									
14	Грудинин Павел Николаевич	1228	25	93	78	61	82	68	85	85	76	69	43	16	21	38	82	26	49	73	63	66	29									
		6.08%	4.84%	5.96%	6.19%	5.94%	5.99%	5.89%	5.89%	5.83%	5.84%	6.17%	8.74%	5.48%	5.65%	5.94%	5.89%	5.79%	5.88%	6.71%	5.86%	7.03%	7.00%									
15	Жириновский Владимир Вольфович	934	1	81	65	51	70	58	73	74	66	70	0	13	17	32	71	23	42	55	54	8	10									
		4.62%	0.19%	5.19%	5.16%	4.97%	5.12%	5.02%	5.06%	5.07%	5.07%	6.26%	0.00%	4.45%	4.57%	5.00%	5.10%	5.12%	5.04%	5.06%	5.02%	0.85%	2.42%									
16	Путин Владимир Владимирович	16597	461	1268	1021	851	1107	945	1183	1192	1071	904	396	245	308	526	1150	369	682	887	879	812	340									
		82.18%	89.34%	81.23%	81.03%	82.86%	80.98%	81.82%	81.98%	81.70%	82.26%	80.86%	80.49%	83.90%	82.80%	82.19%	82.61%	82.18%	81.77%	81.53%	81.69%	86.47%	82.13%									
17	Собчак Ксения Анатольевна	245	7	16	25	7	15	10	13	22	11	10	27	3	7	6	12	4	7	10	9	20	4									
		1.21%	1.36%	1.02%	1.98%	0.68%	1.10%	0.87%	0.90%	1.51%	0.84%	0.89%	5.49%	1.03%	1.88%	0.94%	0.86%	0.89%	0.84%	0.92%	0.84%	2.13%	0.97%									
18	Сурайкин Максим Александрович	71	0	7	5	3	6	3	8	4	4	3	1	1	1	2	4	2	2	3	3	7	2									
		0.35%	0.00%	0.45%	0.40%	0.29%	0.44%	0.26%	0.55%	0.27%	0.31%	0.27%	0.20%	0.34%	0.27%	0.31%	0.29%	0.45%	0.24%	0.28%	0.28%	0.75%	0.48%									
19	Титов Борис Юрьевич	290	1	25	20	15	22	23	21	22	19	16	6	4	5	10	21	7	12	16	16	4	5									
		1.44%	0.19%	1.60%	1.59%	1.46%	1.61%	1.99%	1.46%	1.51%	1.46%	1.43%	1.22%	1.37%	1.34%	1.56%	1.51%	1.56%	1.44%	1.47%	1.49%	0.43%	1.21%									
20	Явлинский Григорий Алексеевич	633	16	55	32	30	49	38	47	48	43	36	6	9	10	20	39	14	32	35	42	13	19									
		3.13%	3.10%	3.52%	2.54%	2.92%	3.58%	3.29%	3.26%	3.29%	3.30%	3.22%	1.22%	3.08%	2.69%	3.13%	2.80%	3.12%	3.84%	3.22%	3.90%	1.38%	4.59%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
