Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Селивановская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967					
1	"Число избирателей, внесенных в список избирателей"	16807	606	1006	985	424	811	412	570	682	547	292	345	150	398	1002	67	169	312	367	1642	1377	1687	1606	1350					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16800	600	1000	1000	430	820	420	570	670	550	290	350	150	400	1000	60	160	320	360	1600	1400	1700	1600	1350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6731	219	333	273	197	279	167	331	241	195	107	157	75	148	343	20	44	137	145	726	555	709	889	441					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2023	146	126	188	58	124	67	99	57	32	47	44	25	41	112	26	73	61	66	101	103	107	99	221					
6	Число погашенных избирательных бюллетеней	8046	235	541	539	175	417	186	140	372	323	136	149	50	211	545	14	43	122	149	773	742	884	612	688					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2023	146	126	188	58	124	67	99	57	32	47	44	25	41	112	26	73	61	66	101	103	107	99	221					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6728	219	333	273	197	279	167	331	241	195	107	157	75	148	343	20	44	137	145	726	555	709	886	441					
9	Число недействительных избирательных бюллетеней	96	1	7	2	1	3	3	4	2	5	2	0	0	0	6	0	6	1	2	8	6	11	18	8					
10	Число действительных избирательных бюллетеней	8655	364	452	459	254	400	231	426	296	222	152	201	100	189	449	46	111	197	209	819	652	805	967	654					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	184	5	5	5	12	10	5	5	10	10	5	19	3	5	5	3	6	11	5	10	10	10	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	184	5	5	5	12	10	5	5	10	10	5	19	3	5	5	3	6	11	5	10	10	10	10	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	46	1	0	2	4	2	0	0	5	3	1	3	0	0	4	2	3	1	1	6	1	2	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	1	7	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
