Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Лямбирская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441									
1	"Число избирателей, включенных в список избирателей"	24469	1024	179	1224	1628	1519	1336	936	332	170	341	299	133	1429	1592	323	675	388	760	1260	660	1656	1004	1022	398	202	661	904	299	667	212	239	434	563									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24321	1049	181	1212	1620	1520	1300	901	316	163	330	296	122	1424	1567	319	670	386	766	1276	659	1650	935	1049	389	189	650	906	290	687	194	262	436	607									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19571	866	156	1071	1225	933	730	793	291	142	291	275	111	1182	1313	289	594	325	645	1024	489	1543	727	515	347	174	594	826	236	581	181	222	396	484									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2059	76	16	69	159	206	210	106	25	20	37	19	11	75	89	25	57	50	72	148	40	32	41	113	42	14	50	42	28	69	13	12	29	64									
6	Число погашенных избирательных бюллетеней	2691	107	9	72	236	381	360	2	0	1	2	2	0	167	165	5	19	11	49	104	130	75	167	421	0	1	6	38	26	37	0	28	11	59									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2059	76	16	69	159	206	210	106	25	20	37	19	11	75	89	25	57	50	72	148	40	32	41	113	42	14	50	42	28	69	13	12	29	64									
8	Число бюллетеней в стационарных ящиках для голосования	19571	866	156	1071	1225	933	730	793	291	142	291	275	111	1182	1313	289	594	325	645	1024	489	1543	727	515	347	174	594	826	236	581	181	222	396	484									
9	Число недействительных избирательных бюллетеней	119	2	0	17	13	2	13	0	0	0	0	0	0	3	0	0	0	0	5	8	1	22	15	7	0	2	3	3	0	0	0	0	0	3									
10	Число действительных избирательных бюллетеней	21511	940	172	1123	1371	1137	927	899	316	162	328	294	122	1254	1402	314	651	375	712	1164	528	1553	753	621	389	186	641	865	264	650	194	234	425	545									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	58	0	0	0	6	1	4	4	2	1	0	1	0	14	4	1	1	0	0	2	1	6	2	0	0	0	4	0	3	0	0	0	1	0									
		0.27%	0.00%	0.00%	0.00%	0.43%	0.09%	0.43%	0.44%	0.63%	0.62%	0.00%	0.34%	0.00%	1.11%	0.29%	0.32%	0.15%	0.00%	0.00%	0.17%	0.19%	0.38%	0.26%	0.00%	0.00%	0.00%	0.62%	0.00%	1.14%	0.00%	0.00%	0.00%	0.24%	0.00%									
14	Грудинин Павел Николаевич	1077	20	3	77	124	40	95	15	9	5	13	12	5	32	62	3	8	9	34	57	29	121	93	57	9	7	8	19	45	21	5	2	21	17									
		4.98%	2.12%	1.74%	6.75%	8.96%	3.51%	10.11%	1.67%	2.85%	3.09%	3.96%	4.08%	4.10%	2.55%	4.42%	0.96%	1.23%	2.40%	4.74%	4.86%	5.48%	7.68%	12.11%	9.08%	2.31%	3.72%	1.24%	2.19%	17.05%	3.23%	2.58%	0.85%	4.94%	3.10%									
