Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Красносельская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307									
1	"Число избирателей, включенных в список избирателей"	15631	2233	2284	2326	657	758	281	298	480	131	177	211	479	476	700	858	250	212	1382	449	245	573	171									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15354	2200	2200	2200	650	740	330	280	490	145	194	200	470	490	670	855	250	200	1400	450	240	550	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8911	1272	1255	1391	439	452	157	124	216	93	102	88	205	230	430	478	127	106	890	262	145	340	109									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	782	32	33	26	19	44	44	85	103	10	15	27	66	53	6	23	2	21	33	52	15	63	10									
6	Число погашенных избирательных бюллетеней	5661	896	912	783	192	244	129	71	171	42	77	85	199	207	234	354	121	73	477	136	80	147	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	782	32	33	26	19	44	44	85	103	10	15	27	66	53	6	23	2	21	33	52	15	63	10									
8	Число бюллетеней в стационарных ящиках для голосования	8908	1271	1255	1391	439	452	157	124	216	93	102	88	205	230	430	477	127	106	889	262	145	340	109									
9	Число недействительных избирательных бюллетеней	97	17	11	12	4	5	2	3	3	2	2	0	6	2	3	2	1	1	14	2	2	1	2									
10	Число действительных избирательных бюллетеней	9593	1286	1277	1405	454	491	199	206	316	101	115	115	265	281	433	498	128	126	908	312	158	402	117									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	74	11	11	14	3	2	0	0	2	1	2	2	5	2	7	4	0	0	4	1	0	3	0									
		0.76%	0.84%	0.85%	0.99%	0.66%	0.40%	0.00%	0.00%	0.63%	0.97%	1.71%	1.74%	1.85%	0.71%	1.61%	0.80%	0.00%	0.00%	0.43%	0.32%	0.00%	0.74%	0.00%									
14	Грудинин Павел Николаевич	1476	214	207	242	59	61	22	23	60	12	22	8	30	34	63	63	21	12	191	42	26	54	10									
		15.23%	16.42%	16.07%	17.08%	12.88%	12.30%	10.95%	11.00%	18.81%	11.65%	18.80%	6.96%	11.07%	12.01%	14.45%	12.60%	16.28%	9.45%	20.72%	13.38%	16.25%	13.40%	8.40%									
15	Жириновский Владимир Вольфович	890	96	131	112	40	45	24	20	46	14	17	12	26	22	38	36	24	19	71	28	14	50	5									
		9.18%	7.37%	10.17%	7.90%	8.73%	9.07%	11.94%	9.57%	14.42%	13.59%	14.53%	10.43%	9.59%	7.77%	8.72%	7.20%	18.60%	14.96%	7.70%	8.92%	8.75%	12.41%	4.20%									
16	Путин Владимир Владимирович	6861	926	885	997	333	372	152	156	198	69	69	87	200	217	313	374	82	92	606	238	115	282	98									
		70.80%	71.07%	68.71%	70.36%	72.71%	75.00%	75.62%	74.64%	62.07%	66.99%	58.97%	75.65%	73.80%	76.68%	71.79%	74.80%	63.57%	72.44%	65.73%	75.80%	71.88%	69.98%	82.35%									
17	Собчак Ксения Анатольевна	111	19	18	10	7	2	0	3	2	3	1	3	3	4	6	6	0	1	14	1	1	6	1									
		1.15%	1.46%	1.40%	0.71%	1.53%	0.40%	0.00%	1.44%	0.63%	2.91%	0.85%	2.61%	1.11%	1.41%	1.38%	1.20%	0.00%	0.79%	1.52%	0.32%	0.63%	1.49%	0.84%									
18	Сурайкин Максим Александрович	62	8	7	12	4	3	0	1	3	2	0	1	0	0	2	3	1	2	9	0	1	0	3									
		0.64%	0.61%	0.54%	0.85%	0.87%	0.60%	0.00%	0.48%	0.94%	1.94%	0.00%	0.87%	0.00%	0.00%	0.46%	0.60%	0.78%	1.57%	0.98%	0.00%	0.63%	0.00%	2.52%									
19	Титов Борис Юрьевич	62	6	10	10	3	1	1	2	2	0	3	1	0	1	1	9	0	0	8	1	0	3	0									
		0.64%	0.46%	0.78%	0.71%	0.66%	0.20%	0.50%	0.96%	0.63%	0.00%	2.56%	0.87%	0.00%	0.35%	0.23%	1.80%	0.00%	0.00%	0.87%	0.32%	0.00%	0.74%	0.00%									
20	Явлинский Григорий Алексеевич	57	6	8	8	5	5	0	1	3	0	1	1	1	1	3	3	0	0	5	1	1	4	0									
		0.59%	0.46%	0.62%	0.56%	1.09%	1.01%	0.00%	0.48%	0.94%	0.00%	0.85%	0.87%	0.37%	0.35%	0.69%	0.60%	0.00%	0.00%	0.54%	0.32%	0.63%	0.99%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
