Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Район Восточное Измайлово																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №3081	УИК №3082	УИК №3083					
1	"Число избирателей, внесенных в списки"	45934	2374	2399	2171	2270	2361	2221	2086	2286	2221	2411	2164	1644	2178	1930	1920	2640	2348	2516	2280	2307	544	387	276					
2	"Число бюллетеней, полученных участковыми комиссиями"	44900	2300	2300	2100	2200	2300	2100	2000	2200	2300	2200	2100	1600	2100	1900	1800	2500	2300	2400	2200	2200	1000	400	400					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	26211	1403	1310	1275	1173	1300	1230	1003	1252	1251	1470	1137	882	1230	1066	1158	1610	1244	1553	1288	1259	502	345	270					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	838	57	52	34	66	84	66	44	45	38	17	33	22	37	26	29	40	30	35	58	25	0	0	0					
6	Число погашенных бюллетеней	17851	840	938	791	961	916	804	953	903	1011	713	930	696	833	808	613	850	1026	812	854	916	498	55	130					
7	Число бюллетеней в переносных ящиках для голосования	838	57	52	34	66	84	66	44	45	38	17	33	22	37	26	29	40	30	35	58	25	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	26047	1374	1301	1269	1172	1297	1222	1000	1250	1251	1457	1095	882	1230	1062	1158	1608	1241	1549	1281	1234	499	345	270					
9	Число недействительных бюллетеней	302	13	18	19	18	2	12	7	15	13	15	11	18	13	12	41	10	11	12	10	10	13	5	4					
10	Число действительных бюллетеней	26583	1418	1335	1284	1220	1379	1276	1037	1280	1276	1459	1117	886	1254	1076	1146	1638	1260	1572	1329	1249	486	340	266					
