Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Калуга, Московская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297									
1	Число избирателей, включенных в список избирателей	89170	960	2193	2576	2788	2683	1932	1312	2165	2241	1271	2260	2515	2220	2036	2344	2199	1481	2322	2035	2724	2395	1008	2241	2588	2613	1333	1955	1460	1562	1985	2046	1768	1860	2351	1410	2643	2397	2379	2180	2491	2488	1383	1331	529	517									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	79700	900	2000	2300	2500	2500	1600	1200	2000	2000	1000	2000	2200	2000	1900	2100	2000	1200	2000	1900	2500	2200	900	1900	2300	2400	1000	1700	1200	1400	1900	1900	1500	1600	2200	1200	2400	2200	2200	2000	2300	2300	1200	1100	500	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51194	545	1289	1527	1661	1535	1139	771	1290	1370	755	1190	1307	1243	1120	1318	1150	805	1220	1120	1678	1634	668	1382	1291	1369	706	1145	864	903	1084	1174	1092	1009	1372	826	1506	1456	1514	1266	1549	1661	655	567	271	197									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1510	7	19	12	33	20	5	8	12	25	23	51	18	39	15	58	53	28	30	27	24	20	3	24	138	41	26	23	26	23	37	43	41	27	41	33	20	41	37	30	28	31	72	111	30	57									
6	Число погашенных избирательных бюллетеней	26996	348	692	761	806	945	456	421	698	605	222	759	875	718	765	724	797	367	750	753	798	546	229	494	871	990	268	532	310	474	779	683	367	564	787	341	874	703	649	704	723	608	473	422	199	146									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1510	7	19	12	33	20	5	8	12	25	23	51	18	39	15	58	53	28	30	27	24	20	3	24	138	41	26	23	26	23	37	43	41	27	41	33	20	41	37	30	28	31	72	111	30	57									
8	Число бюллетеней в стационарных ящиках для голосования	51156	545	1289	1527	1661	1534	1139	771	1288	1370	755	1188	1307	1243	1119	1318	1147	805	1220	1120	1671	1633	668	1382	1291	1368	706	1145	863	903	1084	1174	1090	1004	1370	826	1506	1450	1514	1262	1549	1661	655	567	271	197									
9	Число недействительных избирательных бюллетеней	664	7	14	18	24	9	13	20	17	20	9	18	19	20	20	11	15	9	15	20	23	18	8	23	19	13	8	12	12	12	6	12	15	11	27	9	29	15	18	31	16	19	6	3	0	1									
10	Число действительных избирательных бюллетеней	52002	545	1294	1521	1670	1545	1131	759	1283	1375	769	1221	1306	1262	1114	1365	1185	824	1235	1127	1672	1635	663	1383	1410	1396	724	1156	877	914	1115	1205	1116	1020	1384	850	1497	1476	1533	1261	1561	1673	721	675	301	253									
11	Число полученных открепительных  удостоверений	1720	40	60	30	50	60	45	30	40	40	30	30	40	40	40	40	40	30	35	30	50	40	30	40	40	40	30	40	30	30	30	50	30	40	40	30	50	50	50	40	40	50	30	30	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1249	30	41	27	41	35	38	20	37	32	12	22	33	31	33	35	20	20	31	16	38	31	15	38	29	37	16	26	17	21	27	32	13	32	38	24	40	39	35	32	28	40	16	26	3	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1108	16	19	34	33	13	21	14	30	9	15	26	19	19	18	39	13	23	26	43	7	51	15	28	27	40	21	39	20	23	43	24	25	23	15	23	31	15	49	18	14	56	17	29	8	17									
14	Число неиспользованных открепительных удостоверений	471	10	19	3	9	25	7	10	3	8	18	8	7	9	7	5	20	10	4	14	12	9	15	2	11	3	14	14	13	9	3	18	17	8	2	6	10	11	15	8	12	10	14	4	17	18									
15	Число открепительных удостоверений, выданных избирателям ТИК	70	0	2	2	4	2	1	1	2	3	0	3	2	1	5	0	0	0	2	2	4	2	1	0	1	2	2	1	1	0	1	0	0	3	2	0	1	3	2	4	3	1	1	1	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
