Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
"Наименование Избирательной комиссии:    Калуга, Московская"																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №415					
1	"Число избирателей, включенных в списки избирателей"	87047	1181	2674	2727	2403	2566	2750	2610	2303	2008	2138	2382	1945	919	1150	2428	2296	2616	2518	2793	2452	2590	1049	1976	1545	1607	2104	2114	1899	1929	1787	2230	2475	2540	2463	1920	2585	2422	1334	1144	1616	539	306	2014					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	89350	1750	2850	2850	2750	2600	2750	2750	2050	2200	2300	2450	2250	600	1150	2450	2100	2600	2500	2800	2450	2800	1000	2000	1550	1650	2100	2000	2100	2000	1750	2200	2500	2500	2450	2350	2550	2550	1400	1300	1450	500	350	2100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	51369	722	1596	1646	1492	1500	1652	1654	1297	1208	1189	1405	1129	540	591	1340	1300	1621	1711	1741	1366	1335	581	1182	905	953	1177	1219	1127	1114	1043	1330	1398	1529	1495	1393	1582	1497	747	623	913	310	158	1058					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2069	18	32	45	44	12	45	103	40	29	60	34	38	11	42	29	42	34	20	50	52	130	25	31	33	54	52	62	73	45	31	39	21	52	29	48	52	45	107	182	12	36	74	56					
6	Число погашенных избирательных бюллетеней	35912	1010	1222	1159	1214	1088	1053	993	713	963	1051	1011	1083	49	517	1081	758	945	769	1009	1032	1335	394	787	612	643	871	719	900	841	676	831	1081	919	926	909	916	1008	546	495	525	154	118	986					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2069	18	32	45	44	12	45	103	40	29	60	34	38	11	42	29	42	34	20	50	52	130	25	31	33	54	52	62	73	45	31	39	21	52	29	48	52	45	107	182	12	36	74	56					
8	Число бюллетеней в стационарных ящиках для голосования	51247	720	1596	1646	1492	1500	1652	1654	1297	1208	1187	1397	1127	540	591	1340	1300	1614	1699	1739	1363	1335	581	1178	904	899	1177	1219	1124	1109	1043	1329	1394	1529	1490	1391	1582	1493	747	623	913	310	158	1057					
9	Число недействительных избирательных бюллетеней	736	2	40	26	18	26	22	22	14	17	22	14	11	3	6	23	24	18	24	23	22	6	8	18	13	26	23	21	15	18	15	10	27	14	24	23	28	22	7	12	13	1	2	13					
10	Число действительных избирательных бюллетеней	52580	736	1588	1665	1518	1486	1675	1735	1323	1220	1225	1417	1154	548	627	1346	1318	1630	1695	1766	1393	1459	598	1191	924	927	1206	1260	1182	1136	1059	1358	1388	1567	1495	1416	1606	1516	847	793	912	345	230	1100					
11	Число полученных открепительных  удостоверений	1316	30	29	32	37	53	35	60	23	37	37	33	35	15	5	30	25	40	35	30	25	38	10	25	15	30	30	25	30	27	27	37	20	32	35	35	30	40	30	42	50	10	22	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1209	29	28	32	37	53	35	60	20	33	37	33	31	10	4	27	23	38	31	28	20	34	8	20	13	26	22	23	30	23	22	35	20	31	33	29	30	36	29	38	49	4	21	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1101	20	11	13	31	38	18	32	23	20	12	24	19	10	25	31	74	30	63	32	25	28	16	23	21	24	41	19	39	31	21	18	25	30	42	22	15	27	13	21	30	5	16	23					
14	Число неиспользованных открепительных удостоверений	107	1	1	0	0	0	0	0	3	4	0	0	4	5	1	3	2	2	4	2	5	4	2	5	2	4	8	2	0	4	5	2	0	1	2	6	0	4	1	4	1	6	1	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	65	2	2	3	3	1	1	4	3	2	3	3	1	1	0	2	0	1	5	2	0	3	0	1	1	0	3	0	1	2	0	0	2	2	2	0	1	3	0	1	0	2	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	943	9	41	31	24	30	34	27	30	23	19	23	13	6	7	25	25	26	35	35	32	28	10	27	13	12	18	18	21	25	21	26	27	33	30	26	37	26	10	3	17	3	1	16					
		1.77%	1.22%	2.52%	1.83%	1.56%	1.98%	2.00%	1.54%	2.24%	1.86%	1.52%	1.61%	1.12%	1.09%	1.11%	1.83%	1.86%	1.58%	2.04%	1.96%	2.26%	1.91%	1.65%	2.23%	1.39%	1.26%	1.46%	1.41%	1.75%	2.17%	1.96%	1.90%	1.91%	2.09%	1.97%	1.81%	2.26%	1.69%	1.17%	0.37%	1.84%	0.87%	0.43%	1.44%					
19	Жириновский Владимир Вольфович	5346	69	193	162	161	182	182	161	134	116	130	145	106	97	91	144	154	143	124	188	153	148	77	90	91	63	114	110	123	120	112	140	175	157	145	135	127	138	84	98	101	39	25	99					
		10.03%	9.35%	11.86%	9.58%	10.48%	12.04%	10.72%	9.16%	10.02%	9.38%	10.43%	10.13%	9.10%	17.60%	14.38%	10.52%	11.48%	8.68%	7.21%	10.51%	10.81%	10.10%	12.71%	7.44%	9.71%	6.61%	9.28%	8.59%	10.28%	10.40%	10.43%	10.23%	12.37%	9.93%	9.55%	9.38%	7.77%	8.97%	9.84%	12.17%	10.92%	11.27%	10.78%	8.89%					
20	Зюганов Геннадий Андреевич	13255	215	391	413	397	337	379	462	328	311	317	375	245	58	158	330	345	458	459	464	334	342	122	349	265	229	299	344	268	270	265	403	325	448	386	419	434	415	138	149	210	80	57	262					
