Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Холмская судовая																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №400	УИК №401	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №446	УИК №447	УИК №448	УИК №451	УИК №452	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465									
1	Число избирателей, включенных в список избирателей	1413	20	18	16	4	20	11	18	19	20	48	42	37	33	17	18	19	17	17	18	16	16	17	11	51	65	28	44	17	30	16	16	158	38	71	21	20	18	18	18	63	23	17	18	19	17	17	18	18	15	26	15	16	15	15									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	1413	20	18	16	4	20	11	18	19	20	48	42	37	33	17	18	19	17	17	18	16	16	17	11	51	65	28	44	17	30	16	16	158	38	71	21	20	18	18	18	63	23	17	18	19	17	17	18	18	15	26	15	16	15	15									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	1407	20	18	16	4	20	11	18	18	20	48	42	37	33	17	18	19	17	17	18	16	16	17	11	51	65	28	44	17	30	16	16	158	38	67	21	19	18	18	18	63	23	17	18	19	17	17	18	18	15	26	15	16	15	15									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	1407	20	18	16	4	20	11	18	18	20	48	42	37	33	17	18	19	17	17	18	16	16	17	11	51	65	28	44	17	30	16	16	158	38	67	21	19	18	18	18	63	23	17	18	19	17	17	18	18	15	26	15	16	15	15									
9	Число недействительных избирательных бюллетеней	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0									
10	Число действительных избирательных бюллетеней	1395	19	18	16	4	20	11	18	18	20	48	42	37	33	17	18	19	17	17	18	16	14	17	11	51	65	28	44	16	30	16	16	158	38	63	21	19	18	18	18	62	23	17	18	19	17	16	17	18	15	26	15	15	15	15									
11	Число полученных открепительных  удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
