Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Мончегорская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339					
1	"Число избирателей, внесенных в списки избирателей"	42674	2744	2770	2562	2526	2328	967	911	1449	1160	1884	2010	2318	2243	1863	144	1991	1742	1009	1434	2357	1878	1601	691	218	1874					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42660	2760	2800	2600	2550	2350	960	910	1460	1170	1870	2040	2330	2260	1830	160	2000	1770	890	1440	2390	1900	1600	640	210	1770					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	26462	1745	1633	1666	1563	1507	568	532	853	696	1121	1265	1428	1479	1208	144	1274	1128	622	867	1538	1073	810	371	134	1237					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	494	13	12	15	19	31	21	16	40	24	34	32	21	19	33	0	26	17	4	24	16	54	12	10	0	1					
6	Число погашенных избирательных бюллетеней	15704	1002	1155	919	968	812	371	362	567	450	715	743	881	762	589	16	700	625	264	549	836	773	778	259	76	532					
7	Число избирательных бюллетеней в переносных ящиках для голосования	494	13	12	15	19	31	21	16	40	24	34	32	21	19	33	0	26	17	4	24	16	54	12	10	0	1					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	26446	1743	1633	1664	1563	1504	567	532	853	696	1120	1264	1427	1478	1208	144	1272	1128	622	866	1537	1073	810	371	134	1237					
9	Число недействительных избирательных бюллетеней	315	27	19	23	17	11	5	3	7	8	14	11	20	16	14	0	11	10	5	8	33	21	9	5	1	17					
10	Число действительных избирательных бюллетеней	26625	1729	1626	1656	1565	1524	583	545	886	712	1140	1285	1428	1481	1227	144	1287	1135	621	882	1520	1106	813	376	133	1221					
