Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Набережные Челны, Автозаводская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190									
1	Число избирателей, включенных в список избирателей	115663	2536	1837	1492	1636	2237	1634	1608	1857	1528	2535	2250	2011	2079	2078	2432	1949	2360	2083	2423	1815	2451	2367	2400	2279	2063	1535	1972	2214	2318	2352	2581	2551	2448	2539	2350	1707	2486	2514	2137	2321	2161	2023	1914	2068	1001	1990	1960	947	2050	2393	2266	2342	2323	1849	2411									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	106100	2300	1700	1400	1500	2100	1500	1500	1700	1400	2200	2100	1900	1900	1900	2200	1800	2200	1900	2300	1700	2300	2300	2200	2100	1900	1400	1800	2000	2200	2200	2200	2400	2300	2300	2200	1600	2200	2200	2000	2200	2000	1800	1700	1900	900	1800	1800	900	1900	2100	2000	2100	2100	1600	2300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	95945	2085	1533	1235	1321	2081	1303	1303	1439	1268	2079	2004	1698	1839	1839	2106	1641	1873	1685	1976	1483	1929	1879	1899	1790	1717	1308	1643	1833	1927	2011	1921	2277	2166	2133	1959	1447	1985	2025	1799	2175	1940	1582	1534	1648	830	1766	1696	867	1610	1894	1792	1779	1941	1527	1925									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2326	29	15	29	18	19	40	62	68	63	40	40	40	43	37	35	54	29	14	36	17	81	94	45	43	45	47	63	42	33	31	28	47	34	44	39	15	29	15	50	23	58	54	68	34	2	33	30	23	43	42	47	99	29	61	127									
6	Число погашенных избирательных бюллетеней	7829	186	152	136	161	0	157	135	193	69	81	56	162	18	24	59	105	298	201	288	200	290	327	256	267	138	45	94	125	240	158	251	76	100	123	202	138	186	160	151	2	2	164	98	218	68	1	74	10	247	164	161	222	130	12	248									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2326	29	15	29	18	19	40	62	68	63	40	40	40	43	37	35	54	29	14	36	17	81	94	45	43	45	47	63	42	33	31	28	47	34	44	39	15	29	15	50	23	58	54	68	34	2	33	30	23	43	42	47	99	29	61	127									
8	Число бюллетеней в стационарных ящиках для голосования	95939	2085	1533	1235	1321	2081	1303	1303	1439	1268	2079	2004	1698	1839	1839	2106	1641	1873	1685	1976	1483	1929	1879	1899	1790	1717	1308	1643	1833	1927	2011	1921	2277	2166	2133	1959	1447	1985	2025	1799	2175	1940	1581	1530	1648	830	1766	1696	867	1610	1894	1792	1779	1941	1527	1924									
9	Число недействительных избирательных бюллетеней	1158	25	26	7	16	5	0	8	4	11	49	103	28	8	35	42	8	27	14	41	32	35	13	7	4	15	26	7	12	21	6	5	45	43	28	12	14	12	15	19	68	23	19	16	12	27	9	6	11	20	19	22	39	19	12	8									
10	Число действительных избирательных бюллетеней	97107	2089	1522	1257	1323	2095	1343	1357	1503	1320	2070	1941	1710	1874	1841	2099	1687	1875	1685	1971	1468	1975	1960	1937	1829	1747	1329	1699	1863	1939	2036	1944	2279	2157	2149	1986	1448	2002	2025	1830	2130	1975	1616	1582	1670	805	1790	1720	879	1633	1917	1817	1839	1951	1576	2043									
11	Число полученных открепительных  удостоверений	1390	25	20	20	20	25	20	20	25	20	25	32	32	28	25	25	20	40	25	25	20	30	25	25	40	25	25	25	25	25	30	25	25	25	30	25	20	30	25	25	25	25	20	20	25	20	30	20	20	30	29	30	25	25	20	29									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1182	22	17	20	20	24	18	15	22	17	22	32	24	27	15	25	20	32	20	19	16	25	14	23	30	18	22	18	14	16	29	21	25	24	26	21	15	29	25	15	24	20	20	18	25	11	30	11	20	24	25	27	20	24	20	26									
13	Число избирателей, проголосовавших по открепительным удостоверениям	671	13	9	14	10	16	3	6	5	9	10	59	21	13	12	17	5	10	10	13	5	16	14	5	9	6	13	20	13	13	6	9	12	15	9	21	15	11	5	14	20	8	10	22	9	7	10	16	6	19	7	14	2	8	10	17									
14	Число неиспользованных открепительных удостоверений	208	3	3	0	0	1	2	5	3	3	3	0	8	1	10	0	0	8	5	6	4	5	11	2	10	7	3	7	11	9	1	4	0	1	4	4	5	1	0	10	1	5	0	2	0	9	0	9	0	6	4	3	5	1	0	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	102	3	4	3	1	1	1	2	1	0	0	2	1	0	1	4	2	4	0	4	3	0	0	5	2	3	0	2	3	5	4	2	3	1	3	1	0	1	3	1	2	0	2	2	2	0	1	3	0	2	1	0	2	3	5	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	2800	81	48	10	62	33	12	51	19	41	124	54	20	38	107	73	60	65	13	87	85	73	41	75	74	27	7	76	45	58	43	41	25	33	86	69	63	33	52	76	11	122	40	44	32	13	35	14	20	77	46	41	45	41	35	104									
