Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Киржачская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104									
1	Число избирателей, включенных в список избирателей	34658	456	889	1224	1225	1186	1176	1041	1500	1403	1315	593	2595	2855	1380	2297	1289	1399	764	425	767	488	513	537	278	604	852	811	1443	703	804	340	387	1119									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34500	450	850	1200	1200	1200	1200	1050	1450	1400	1300	550	2600	2900	1350	2300	1300	1400	750	450	800	450	500	500	300	600	850	750	1450	700	850	400	350	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16514	232	405	510	572	624	544	536	661	677	557	307	1229	1302	671	1224	728	580	409	216	330	145	140	234	125	272	403	602	720	278	442	135	172	532									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1737	9	22	33	102	31	37	35	64	29	66	20	64	42	19	16	6	85	41	29	68	127	103	49	37	78	44	19	33	135	113	91	88	2									
6	Число погашенных избирательных бюллетеней	16249	209	423	657	526	545	619	479	725	694	677	223	1307	1556	660	1060	566	735	300	205	402	178	257	217	138	250	403	129	697	287	295	174	90	566									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1737	9	22	33	102	31	37	35	64	29	66	20	64	42	19	16	6	85	41	29	68	127	103	49	37	78	44	19	33	135	113	91	88	2									
8	Число бюллетеней в стационарных ящиках для голосования	16504	232	405	510	572	624	544	536	661	677	557	307	1228	1302	671	1215	728	580	409	216	330	145	140	234	125	272	403	602	720	278	442	135	172	532									
9	Число недействительных избирательных бюллетеней	232	2	8	4	8	8	3	9	7	8	13	7	11	28	6	12	10	13	6	0	12	2	3	2	0	8	7	8	8	5	6	2	1	5									
10	Число действительных избирательных бюллетеней	18009	239	419	539	666	647	578	562	718	698	610	320	1281	1316	684	1219	724	652	444	245	386	270	240	281	162	342	440	613	745	408	549	224	259	529									
11	Число полученных открепительных  удостоверений	948	15	25	30	30	30	30	30	35	35	30	15	60	60	35	60	35	35	15	15	23	15	20	15	20	25	25	30	35	20	30	20	15	35									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	683	12	12	17	18	20	22	24	20	24	25	12	46	60	16	29	22	22	15	15	23	15	20	15	20	25	15	16	13	20	30	20	10	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	446	24	14	23	9	7	9	11	18	7	13	6	20	31	9	10	20	17	14	6	18	6	2	5	8	18	9	21	10	19	29	4	24	5									
14	Число неиспользованных открепительных удостоверений	265	3	13	13	12	10	8	6	15	11	5	3	14	0	19	31	13	13	0	0	0	0	0	0	0	0	10	14	22	0	0	0	5	25									
15	Число открепительных удостоверений, выданных избирателям ТИК	58	4	1	3	5	0	0	4	3	3	7	1	5	2	2	1	2	0	0	3	0	3	1	0	0	6	0	0	1	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
