Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Солнцевская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973									
1	"Число избирателей, включенных в список избирателей"	11816	1775	1725	250	102	353	163	187	205	304	306	209	839	239	997	369	305	153	320	179	400	454	598	225	492	667									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10406	1560	1500	214	90	300	142	155	178	267	275	178	727	202	900	348	270	147	287	145	355	400	525	192	444	605									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6723	1094	1087	156	70	172	70	91	110	133	119	90	502	130	626	213	205	81	170	83	235	216	322	114	273	361									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2025	134	130	57	16	52	34	40	55	81	105	78	115	55	135	83	40	41	90	62	105	78	102	66	137	134									
6	Число погашенных избирательных бюллетеней	1658	332	283	1	4	76	38	24	13	53	51	10	110	17	139	52	25	25	27	0	15	106	101	12	34	110									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2025	134	130	57	16	52	34	40	55	81	105	78	115	55	135	83	40	41	90	62	105	78	102	66	137	134									
8	Число бюллетеней в стационарных ящиках для голосования	6723	1094	1087	156	70	172	70	91	110	133	119	90	502	130	626	213	205	81	170	83	235	216	322	114	273	361									
9	Число недействительных избирательных бюллетеней	75	20	5	4	2	4	1	0	1	0	0	0	6	0	3	3	3	1	0	1	1	4	4	0	5	7									
10	Число действительных избирательных бюллетеней	8673	1208	1212	209	84	220	103	131	164	214	224	168	611	185	758	293	242	121	260	144	339	290	420	180	405	488									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	48	5	11	0	0	3	0	0	0	1	4	0	5	2	2	0	2	1	3	1	4	0	1	0	2	1									
		0.55%	0.41%	0.90%	0.00%	0.00%	1.34%	0.00%	0.00%	0.00%	0.47%	1.79%	0.00%	0.81%	1.08%	0.26%	0.00%	0.82%	0.82%	1.15%	0.69%	1.18%	0.00%	0.24%	0.00%	0.49%	0.20%									
14	Грудинин Павел Николаевич	652	90	126	3	2	22	8	11	8	14	12	9	40	10	77	8	12	8	25	6	36	29	37	6	21	32									
		7.45%	7.33%	10.35%	1.41%	2.33%	9.82%	7.69%	8.40%	4.85%	6.54%	5.36%	5.36%	6.48%	5.41%	10.12%	2.70%	4.90%	6.56%	9.62%	4.14%	10.59%	9.86%	8.73%	3.33%	5.12%	6.46%									
15	Жириновский Владимир Вольфович	422	63	57	4	2	12	3	1	6	9	7	9	34	13	41	10	3	10	17	4	10	21	27	5	28	26									
		4.82%	5.13%	4.68%	1.88%	2.33%	5.36%	2.88%	0.76%	3.64%	4.21%	3.13%	5.36%	5.51%	7.03%	5.39%	3.38%	1.22%	8.20%	6.54%	2.76%	2.94%	7.14%	6.37%	2.78%	6.83%	5.25%									
16	Путин Владимир Владимирович	7437	1032	1003	200	77	182	92	117	150	184	197	149	520	157	633	271	222	100	212	130	287	231	352	167	350	422									
		85.01%	84.04%	82.42%	93.90%	89.53%	81.25%	88.46%	89.31%	90.91%	85.98%	87.95%	88.69%	84.28%	84.86%	83.18%	91.55%	90.61%	81.97%	81.54%	89.66%	84.41%	78.57%	83.02%	92.78%	85.37%	85.25%									
17	Собчак Ксения Анатольевна	47	7	6	1	1	1	0	1	0	1	1	0	3	0	3	0	3	0	1	2	0	8	1	1	2	4									
		0.54%	0.57%	0.49%	0.47%	1.16%	0.45%	0.00%	0.76%	0.00%	0.47%	0.45%	0.00%	0.49%	0.00%	0.39%	0.00%	1.22%	0.00%	0.38%	1.38%	0.00%	2.72%	0.24%	0.56%	0.49%	0.81%									
18	Сурайкин Максим Александрович	36	6	4	1	0	0	0	0	0	2	2	0	7	2	1	2	0	1	2	0	1	0	2	1	0	2									
		0.41%	0.49%	0.33%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.89%	0.00%	1.13%	1.08%	0.13%	0.68%	0.00%	0.82%	0.77%	0.00%	0.29%	0.00%	0.47%	0.56%	0.00%	0.40%									
19	Титов Борис Юрьевич	16	2	2	0	1	0	0	0	0	0	0	0	2	0	1	1	0	1	0	1	1	1	0	0	2	1									
		0.18%	0.16%	0.16%	0.00%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.13%	0.34%	0.00%	0.82%	0.00%	0.69%	0.29%	0.34%	0.00%	0.00%	0.49%	0.20%									
20	Явлинский Григорий Алексеевич	15	3	3	0	1	0	0	1	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0									
		0.17%	0.24%	0.25%	0.00%	1.16%	0.00%	0.00%	0.76%	0.00%	1.40%	0.45%	0.60%	0.00%	0.54%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
