Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Cемилукская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526	УИК №3527	УИК №3528	УИК №3529	УИК №3530	УИК №3531	УИК №3532	УИК №3533	УИК №3534	УИК №3535	УИК №3536	УИК №3537	УИК №3538	УИК №3539	УИК №3540	УИК №3541	УИК №3542	УИК №3543	УИК №3544	УИК №3545	УИК №3546	УИК №3547	УИК №3548	УИК №3549	УИК №3550	УИК №3551	УИК №3552	УИК №3553									
1	Число избирателей, включенных в список избирателей	53733	2595	1414	832	1755	2429	2257	1864	2277	1349	161	1731	418	339	760	379	219	1180	2116	787	1337	1362	461	2259	383	1175	1556	742	670	388	294	200	121	450	270	664	633	808	439	530	2200	1283	197	379	1626	692	402	358	270	221	1997	2120	2022	362									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	52600	2450	1400	650	1700	2350	2150	1800	2150	1300	300	1600	420	350	750	400	230	1100	2050	750	1350	1350	450	2050	450	1200	1550	750	700	450	300	200	120	450	300	700	650	830	430	500	2170	1300	200	380	1600	700	420	380	270	200	1950	2000	1950	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	25148	1199	658	446	847	1257	1147	975	1170	725	161	1040	234	172	463	174	72	523	909	306	612	604	142	1352	181	332	781	338	213	213	171	92	54	207	148	210	292	389	209	242	1021	345	87	185	805	224	141	108	137	92	876	958	756	153									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7394	104	94	84	55	82	85	82	103	35	0	165	176	122	81	83	146	232	192	229	196	270	170	23	145	238	114	115	305	92	90	72	54	141	82	251	156	191	94	111	183	571	50	67	134	315	180	172	108	97	154	151	108	44									
6	Число погашенных избирательных бюллетеней	20058	1147	648	120	798	1011	918	743	877	540	139	395	10	56	206	143	12	345	949	215	542	476	138	675	124	630	655	297	182	145	39	36	12	102	70	239	202	250	127	147	966	384	63	128	661	161	99	100	25	11	920	891	1086	203									
