Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Краснинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №808					
1	"Число избирателей, внесенных в список избирателей"	11479	1865	2087	268	164	161	237	215	107	190	1319	571	621	289	209	615	201	238	602	138	509	139	146	213	259	116					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11572	1865	2111	272	158	158	246	215	113	190	1327	590	630	288	204	607	198	244	614	144	516	139	151	223	259	110					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5073	845	1002	126	82	84	132	132	25	62	606	212	214	90	80	248	34	89	281	69	171	71	90	113	151	64					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1361	52	129	73	30	34	55	58	45	19	14	24	35	50	41	111	82	56	47	35	183	45	43	45	35	20					
6	Число погашенных избирательных бюллетеней	5138	968	980	73	46	40	59	25	43	109	707	354	381	148	83	248	82	99	286	40	162	23	18	65	73	26					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1361	52	129	73	30	34	55	58	45	19	14	24	35	50	41	111	82	56	47	35	183	45	43	45	35	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5073	845	1002	126	82	84	132	132	25	62	606	212	214	90	80	248	34	89	281	69	171	71	90	113	151	64					
9	Число недействительных избирательных бюллетеней	74	14	17	4	0	3	1	2	0	1	5	4	7	2	1	1	0	2	0	2	1	0	0	2	3	2					
10	Число действительных избирательных бюллетеней	6360	883	1114	195	112	115	186	188	70	80	615	232	242	138	120	358	116	143	328	102	353	116	133	156	183	82					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	161	25	30	3	8	3	3	3	2	3	10	7	7	4	3	6	3	3	8	6	7	3	3	6	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	93	23	20	0	6	0	2	1	0	0	9	3	1	0	0	0	0	3	7	6	7	0	0	5	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	118	13	12	3	6	5	6	6	2	4	11	3	3	5	2	7	1	4	4	4	5	4	2	3	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	68	2	10	3	2	3	1	2	2	3	1	4	6	4	3	6	3	0	1	0	0	3	3	1	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1061	198	213	30	21	16	20	22	0	15	110	36	51	28	35	34	11	21	46	18	52	10	10	35	19	10					
		16.49%	22.07%	18.83%	15.08%	18.75%	13.56%	10.70%	11.58%	0.00%	18.52%	17.74%	15.25%	20.48%	20.00%	28.93%	9.47%	9.48%	14.48%	14.02%	17.31%	14.69%	8.62%	7.52%	22.15%	10.22%	11.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	951	124	169	23	13	26	16	13	15	27	131	45	36	22	9	35	12	15	44	27	70	6	8	27	25	13					
		14.78%	13.82%	14.94%	11.56%	11.61%	22.03%	8.56%	6.84%	21.43%	33.33%	21.13%	19.07%	14.46%	15.71%	7.44%	9.75%	10.34%	10.34%	13.41%	25.96%	19.77%	5.17%	6.02%	17.09%	13.44%	15.48%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	50	11	8	0	1	1	0	2	0	0	8	3	1	3	0	1	0	0	4	1	2	3	0	1	0	0					
		0.78%	1.23%	0.71%	0.00%	0.89%	0.85%	0.00%	1.05%	0.00%	0.00%	1.29%	1.27%	0.40%	2.14%	0.00%	0.28%	0.00%	0.00%	1.22%	0.96%	0.56%	2.59%	0.00%	0.63%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1124	171	272	23	21	21	16	17	23	21	109	46	61	16	11	59	17	18	43	16	48	23	17	19	25	11					
		17.47%	19.06%	24.05%	11.56%	18.75%	17.80%	8.56%	8.95%	32.86%	25.93%	17.58%	19.49%	24.50%	11.43%	9.09%	16.43%	14.66%	12.41%	13.11%	15.38%	13.56%	19.83%	12.78%	12.03%	13.44%	13.10%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	11	13	2	3	2	4	1	0	0	22	4	4	2	3	3	1	0	4	0	0	0	0	2	1	3					
		1.32%	1.23%	1.15%	1.01%	2.68%	1.69%	2.14%	0.53%	0.00%	0.00%	3.55%	1.69%	1.61%	1.43%	2.48%	0.84%	0.86%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	1.27%	0.54%	3.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3067	362	437	116	53	49	130	133	32	17	232	97	89	65	61	225	75	88	186	39	179	74	98	72	113	45					
		47.67%	40.36%	38.64%	58.29%	47.32%	41.53%	69.52%	70.00%	45.71%	20.99%	37.42%	41.10%	35.74%	46.43%	50.41%	62.67%	64.66%	60.69%	56.71%	37.50%	50.56%	63.79%	73.68%	45.57%	60.75%	53.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	6	2	1	0	0	0	0	0	0	3	1	0	2	1	1	0	1	1	1	2	0	0	0	0	0					
		0.34%	0.67%	0.18%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.42%	0.00%	1.43%	0.83%	0.28%	0.00%	0.69%	0.30%	0.96%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
