Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    район Ново-Переделкино																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558					
1	"Число избирателей, внесенных в списки избирателей"	69166	1391	2521	2713	2309	1721	1743	2547	1812	1154	2406	2612	2847	2391	2778	2052	2640	1790	2309	1749	2526	1561	2126	1640	2759	2005	2255	2162	2706	2654	2506	2781					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	62400	1200	2300	2500	2100	1600	1600	2300	1600	1000	2200	2300	2600	2100	2500	1800	2400	1600	2100	1600	2200	1400	1900	1500	2500	1800	2000	2000	2500	2400	2300	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	36959	691	1506	1532	1005	948	1115	1354	982	574	1412	1472	1718	1118	1501	944	1419	889	1230	841	1295	947	1032	807	1253	986	1099	1191	1618	1617	1519	1344					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	521	4	12	22	17	10	12	9	8	14	36	16	12	10	12	14	17	12	14	17	13	107	11	6	23	20	10	14	10	8	10	21					
6	Число погашенных избирательных бюллетеней	24920	505	782	946	1078	642	473	937	610	412	752	812	870	972	987	842	964	699	856	742	892	346	857	687	1224	794	891	795	872	775	771	1135					
7	Число избирательных бюллетеней в переносных ящиках для голосования	521	4	12	22	17	10	12	9	8	14	36	16	12	10	12	14	17	12	14	17	13	107	11	6	23	20	10	14	10	8	10	21					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36874	691	1500	1530	1003	948	1115	1354	982	572	1412	1472	1689	1115	1499	944	1409	889	1228	841	1295	947	1011	807	1252	986	1099	1186	1618	1617	1519	1344					
9	Число недействительных избирательных бюллетеней	536	14	18	20	20	6	6	20	17	6	4	5	16	19	22	19	18	13	24	15	19	10	7	13	21	18	19	21	20	69	12	25					
10	Число действительных избирательных бюллетеней	36859	681	1494	1532	1000	952	1121	1343	973	580	1444	1483	1685	1106	1489	939	1408	888	1218	843	1289	1044	1015	800	1254	988	1090	1179	1608	1556	1517	1340					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1630	40	70	70	40	40	40	40	70	40	40	40	40	70	70	40	70	40	70	40	40	40	40	40	70	40	70	40	70	70	70	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1156	33	51	41	25	30	27	35	41	19	36	39	40	41	56	25	56	28	47	19	37	34	38	21	59	37	39	27	45	41	40	49					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	649	23	26	10	8	14	23	7	28	12	15	25	21	23	22	27	13	34	17	16	41	11	25	9	32	22	22	19	15	32	36	21					
14	Число погашенных неиспользованных открепительных удостоверений	474	7	19	29	15	10	13	5	29	21	4	1	0	29	14	15	14	12	23	21	3	6	2	19	11	3	31	13	25	29	30	21					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	83	6	3	6	3	0	2	2	1	0	5	1	3	3	7	6	6	3	1	2	3	0	0	0	2	4	1	0	4	5	2	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	1008	16	37	48	32	22	23	27	26	26	20	27	56	35	53	26	56	23	37	25	45	44	33	30	32	33	22	17	29	43	33	32					
		2.70%	2.30%	2.45%	3.09%	3.14%	2.30%	2.04%	1.98%	2.63%	4.44%	1.38%	1.81%	3.29%	3.11%	3.51%	2.71%	3.93%	2.55%	2.98%	2.91%	3.44%	4.17%	3.23%	3.69%	2.51%	3.28%	1.98%	1.42%	1.78%	2.65%	2.16%	2.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	832	21	29	28	32	17	15	25	12	11	18	15	20	35	43	23	40	23	35	14	38	13	23	22	23	31	30	34	43	32	42	45					
		2.22%	3.02%	1.92%	1.80%	3.14%	1.77%	1.33%	1.83%	1.21%	1.88%	1.24%	1.01%	1.18%	3.11%	2.85%	2.40%	2.81%	2.55%	2.82%	1.63%	2.91%	1.23%	2.25%	2.71%	1.80%	3.08%	2.71%	2.83%	2.64%	1.97%	2.75%	3.30%					
20	3.Политическая партия «Демократическая партия России»	92	4	4	3	3	2	1	1	6	0	0	0	3	2	3	3	0	1	6	2	7	2	2	8	3	1	2	4	3	2	9	5					
		0.25%	0.58%	0.26%	0.19%	0.29%	0.21%	0.09%	0.07%	0.61%	0.00%	0.00%	0.00%	0.18%	0.18%	0.20%	0.31%	0.00%	0.11%	0.48%	0.23%	0.54%	0.19%	0.20%	0.98%	0.24%	0.10%	0.18%	0.33%	0.18%	0.12%	0.59%	0.37%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4665	86	217	165	105	121	108	150	174	74	67	115	200	124	165	121	182	148	171	123	174	174	164	102	172	144	116	123	216	221	231	212					
		12.47%	12.37%	14.35%	10.63%	10.29%	12.63%	9.58%	11.01%	17.58%	12.63%	4.63%	7.73%	11.76%	11.02%	10.92%	12.63%	12.76%	16.43%	13.77%	14.34%	13.30%	16.51%	16.05%	12.55%	13.49%	14.31%	10.46%	10.25%	13.27%	13.60%	15.11%	15.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	714	18	23	19	25	21	25	18	19	5	19	23	16	16	22	18	37	15	34	15	24	13	15	33	42	9	23	18	22	60	32	35					
		1.91%	2.59%	1.52%	1.22%	2.45%	2.19%	2.22%	1.32%	1.92%	0.85%	1.31%	1.55%	0.94%	1.42%	1.46%	1.88%	2.59%	1.66%	2.74%	1.75%	1.83%	1.23%	1.47%	4.06%	3.29%	0.89%	2.07%	1.50%	1.35%	3.69%	2.09%	2.56%					
23	6.Политическая партия «Партия социальной справедливости»	148	1	13	3	1	6	3	7	5	0	1	8	6	4	4	1	2	7	5	3	10	7	5	4	6	5	3	6	1	8	7	6					
		0.40%	0.14%	0.86%	0.19%	0.10%	0.63%	0.27%	0.51%	0.51%	0.00%	0.07%	0.54%	0.35%	0.36%	0.26%	0.10%	0.14%	0.78%	0.40%	0.35%	0.76%	0.66%	0.49%	0.49%	0.47%	0.50%	0.27%	0.50%	0.06%	0.49%	0.46%	0.44%					
24	7.Политическая партия «Либерально-демократическая партия России»	3320	51	122	121	108	91	83	151	96	56	48	97	146	102	152	83	110	70	121	77	126	88	109	71	132	108	121	105	128	179	125	143					
		8.88%	7.34%	8.07%	7.80%	10.59%	9.50%	7.36%	11.08%	9.70%	9.56%	3.31%	6.52%	8.58%	9.07%	10.06%	8.66%	7.71%	7.77%	9.74%	8.97%	9.63%	8.35%	10.67%	8.73%	10.35%	10.74%	10.91%	8.75%	7.86%	11.02%	8.18%	10.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3013	59	125	124	103	89	75	140	102	51	43	82	90	112	114	86	117	62	100	69	107	102	84	59	100	99	93	152	118	108	130	118					
		8.06%	8.49%	8.27%	7.99%	10.10%	9.29%	6.65%	10.27%	10.30%	8.70%	2.97%	5.51%	5.29%	9.96%	7.54%	8.98%	8.20%	6.88%	8.05%	8.04%	8.18%	9.68%	8.22%	7.26%	7.84%	9.84%	8.39%	12.67%	7.25%	6.65%	8.50%	8.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	562	14	50	28	16	16	16	11	9	8	16	16	19	15	22	15	13	7	26	15	22	16	22	7	14	17	6	17	20	43	22	24					
