13	Бабурин Сергей Николаевич	78	5	2	0	7	10	5	4	2	2	0	1	0	2	1	0	6	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	5	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	2	0	1	1	2	1	0	1	1	0									
		0.23%	0.64%	0.21%	0.00%	0.51%	0.77%	0.41%	0.32%	0.13%	0.22%	0.00%	0.43%	0.00%	0.27%	0.16%	0.00%	1.05%	0.28%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.24%	0.24%	0.00%	0.64%	0.34%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.28%	0.23%	0.45%	0.00%	0.00%	0.00%	0.20%	0.00%	0.52%	0.25%	0.00%	0.00%	0.36%	0.50%	0.00%	0.22%	0.56%	0.68%	0.20%	0.00%	0.21%	0.15%	0.00%									
14	Грудинин Павел Николаевич	3055	113	224	210	250	330	263	299	367	80	30	6	0	22	20	11	10	4	16	6	4	9	9	4	5	8	17	7	24	6	11	47	41	11	194	2	12	12	4	9	16	13	9	12	23	12	24	8	10	10	4	2	13	12	7	10	12	5	9	23	12	3	14	6	14	6	11	11	13	10	14	10									
		8.89%	14.45%	23.63%	20.75%	18.23%	25.38%	21.75%	23.84%	24.52%	8.99%	3.48%	2.58%	0.00%	2.98%	3.27%	2.99%	1.74%	1.12%	2.65%	2.53%	1.77%	2.60%	3.27%	2.00%	2.33%	2.84%	4.44%	2.73%	3.62%	3.80%	2.76%	11.33%	9.83%	1.59%	24.71%	0.67%	3.83%	3.04%	2.25%	3.70%	4.91%	4.48%	2.50%	5.61%	3.94%	2.63%	3.85%	3.01%	4.35%	2.82%	0.93%	0.90%	2.28%	4.60%	1.34%	2.02%	4.20%	2.60%	2.28%	3.38%	2.77%	1.08%	3.49%	3.92%	3.02%	3.33%	3.77%	2.20%	4.26%	2.07%	2.15%	2.82%									
15	Жириновский Владимир Вольфович	468	31	28	37	28	44	41	42	37	14	7	2	2	5	4	4	0	2	1	2	0	2	1	1	1	2	1	1	4	0	5	9	26	3	14	1	1	2	1	0	1	1	2	0	3	1	0	2	0	2	3	4	3	0	1	3	1	1	1	2	5	4	1	0	1	2	2	5	1	2	8	0									
		1.36%	3.96%	2.95%	3.66%	2.04%	3.38%	3.39%	3.35%	2.47%	1.57%	0.81%	0.86%	1.55%	0.68%	0.65%	1.09%	0.00%	0.56%	0.17%	0.84%	0.00%	0.58%	0.36%	0.50%	0.47%	0.71%	0.26%	0.39%	0.60%	0.00%	1.26%	2.17%	6.24%	0.43%	1.78%	0.34%	0.32%	0.51%	0.56%	0.00%	0.31%	0.34%	0.56%	0.00%	0.51%	0.22%	0.00%	0.75%	0.00%	0.56%	0.70%	1.81%	0.53%	0.00%	0.19%	0.60%	0.35%	0.52%	0.25%	0.29%	1.15%	1.44%	0.25%	0.00%	0.22%	1.11%	0.68%	1.00%	0.33%	0.41%	1.23%	0.00%									
16	Путин Владимир Владимирович	30082	605	651	719	1058	848	843	839	1008	780	826	222	125	701	580	349	546	346	581	225	221	332	261	192	208	268	364	246	630	150	381	353	340	671	533	285	300	374	169	232	307	275	346	202	555	439	593	253	220	339	417	213	547	247	512	476	272	183	378	653	415	266	381	146	445	169	275	475	290	467	619	345									
		87.53%	77.37%	68.67%	71.05%	77.17%	65.23%	69.73%	66.91%	67.33%	87.64%	95.71%	95.28%	96.90%	94.86%	94.77%	94.84%	95.12%	96.92%	96.35%	94.94%	97.79%	95.95%	94.91%	96.00%	96.74%	95.04%	95.04%	96.09%	95.02%	94.94%	95.73%	85.06%	81.53%	96.97%	67.90%	95.96%	95.85%	94.68%	94.94%	95.47%	94.17%	94.83%	96.11%	94.39%	95.03%	96.06%	95.03%	95.11%	95.65%	95.49%	96.98%	96.38%	96.13%	94.64%	98.08%	95.97%	95.10%	95.31%	95.94%	95.89%	95.84%	96.03%	95.01%	95.42%	96.11%	93.89%	94.18%	95.00%	95.08%	96.49%	95.08%	97.18%									
17	Собчак Ксения Анатольевна	224	10	15	19	13	15	10	24	17	5	0	2	1	6	0	4	5	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	5	7	16	2	0	2	3	2	0	1	1	0	1	1	2	2	0	1	1	0	1	0	1	1	1	1	1	1	0	1	2	1	1	0	0	4	1	1	4	0									
		0.65%	1.28%	1.58%	1.88%	0.95%	1.15%	0.83%	1.91%	1.14%	0.56%	0.00%	0.86%	0.78%	0.81%	0.00%	1.09%	0.87%	0.28%	0.17%	0.00%	0.00%	0.29%	0.36%	0.50%	0.00%	0.35%	0.26%	0.39%	0.00%	0.00%	0.00%	0.24%	1.20%	1.01%	2.04%	0.67%	0.00%	0.51%	1.69%	0.82%	0.00%	0.34%	0.28%	0.00%	0.17%	0.22%	0.32%	0.75%	0.00%	0.28%	0.23%	0.00%	0.18%	0.00%	0.19%	0.20%	0.35%	0.52%	0.25%	0.15%	0.00%	0.36%	0.50%	0.65%	0.22%	0.00%	0.00%	0.80%	0.33%	0.21%	0.61%	0.00%									
18	Сурайкин Максим Александрович	121	5	6	9	3	12	9	14	17	1	0	0	1	2	3	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	3	0	8	2	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	2	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0									
		0.35%	0.64%	0.63%	0.89%	0.22%	0.92%	0.74%	1.12%	1.14%	0.11%	0.00%	0.00%	0.78%	0.27%	0.49%	0.00%	0.00%	0.28%	0.17%	0.42%	0.00%	0.29%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.63%	0.25%	0.24%	0.72%	0.00%	1.02%	0.67%	0.00%	0.25%	0.00%	0.00%	0.31%	0.00%	0.28%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.28%	0.23%	0.00%	0.35%	0.38%	0.00%	0.20%	0.00%	0.52%	0.25%	0.00%	0.00%	0.36%	0.00%	0.00%	0.22%	0.56%	0.34%	0.20%	0.00%	0.21%	0.00%	0.00%									
19	Титов Борис Юрьевич	62	5	8	1	2	6	7	4	6	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0									
		0.18%	0.64%	0.84%	0.10%	0.15%	0.46%	0.58%	0.32%	0.40%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.17%	0.22%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.18%	0.00%	0.19%	0.20%	0.00%	0.00%	0.25%	0.00%	0.23%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.21%	0.15%	0.00%									
20	Явлинский Григорий Алексеевич	133	3	10	12	5	10	17	8	12	1	0	0	0	1	4	0	7	2	1	1	1	1	0	0	0	1	0	1	3	0	0	0	0	0	7	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	2	0	0	1	1	0	0	1	0	0	1	1	1	0	1	4	0									
		0.39%	0.38%	1.05%	1.19%	0.36%	0.77%	1.41%	0.64%	0.80%	0.11%	0.00%	0.00%	0.00%	0.14%	0.65%	0.00%	1.22%	0.56%	0.17%	0.42%	0.44%	0.29%	0.00%	0.00%	0.00%	0.35%	0.00%	0.39%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.34%	0.00%	0.25%	0.56%	0.00%	0.31%	0.00%	0.00%	0.00%	0.17%	0.22%	0.00%	0.38%	0.00%	0.28%	0.23%	0.45%	0.18%	0.38%	0.00%	0.40%	0.00%	0.00%	0.25%	0.15%	0.00%	0.00%	0.25%	0.00%	0.00%	0.56%	0.34%	0.20%	0.00%	0.21%	0.61%	0.00%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
