Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Волчихинская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700					
1	"Число избирателей, внесенных в списки избирателей"	16994	2538	2487	1888	1930	549	1103	317	843	994	792	357	360	567	511	853	791	114					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16649	2450	2440	1870	1920	540	1060	320	835	975	765	340	340	560	490	845	784	115					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9261	1264	1333	924	1122	320	599	185	458	487	388	196	245	347	346	488	479	80					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	530	77	75	34	34	7	40	25	35	30	32	16	17	20	10	32	37	9					
6	Число погашенных избирательных бюллетеней	6858	1109	1032	912	764	213	421	110	342	458	345	128	78	193	134	325	268	26					
7	Число избирательных бюллетеней в переносных ящиках для голосования	530	77	75	34	34	7	40	25	35	30	32	16	17	20	10	32	37	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9207	1264	1329	924	1072	320	599	185	458	487	388	196	245	347	346	488	479	80					
9	Число недействительных избирательных бюллетеней	80	15	13	4	9	2	5	3	4	4	4	0	3	5	1	1	6	1					
10	Число действительных избирательных бюллетеней	9657	1326	1391	954	1097	325	634	207	489	513	416	212	259	362	355	519	510	88					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	175	20	20	20	20	5	10	5	10	10	10	5	5	5	5	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	47	5	8	9	9	1	1	0	4	1	2	0	2	2	2	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	33	6	8	3	1	0	2	2	3	3	1	0	0	0	2	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	128	15	12	11	11	4	9	5	6	9	8	5	3	3	3	9	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	577	53	46	51	61	16	48	8	31	41	44	15	18	54	22	17	45	7					
		5.93%	3.95%	3.28%	5.32%	5.52%	4.89%	7.51%	3.81%	6.29%	7.93%	10.48%	7.08%	6.87%	14.71%	6.18%	3.27%	8.72%	7.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	3	1	3	5	1	1	0	2	3	1	0	1	0	3	0	0	0					
		0.25%	0.22%	0.07%	0.31%	0.45%	0.31%	0.16%	0.00%	0.41%	0.58%	0.24%	0.00%	0.38%	0.00%	0.84%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	1	0	0	0	1	0	0	0	1	0	0	1	1	2	1	0					
		0.08%	0.00%	0.07%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.27%	0.28%	0.38%	0.19%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1608	183	218	152	199	30	123	33	124	66	115	15	54	56	44	86	92	18					
		16.51%	13.65%	15.53%	15.87%	17.99%	9.17%	19.25%	15.71%	25.15%	12.77%	27.38%	7.08%	20.61%	15.26%	12.36%	16.54%	17.83%	20.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	85	6	8	7	15	2	5	2	7	3	8	0	6	10	1	1	3	1					
		0.87%	0.45%	0.57%	0.73%	1.36%	0.61%	0.78%	0.95%	1.42%	0.58%	1.90%	0.00%	2.29%	2.72%	0.28%	0.19%	0.58%	1.12%					
23	6.Политическая партия «Партия социальной справедливости»	9	1	1	0	1	0	0	0	1	0	0	0	0	3	0	0	2	0					
		0.09%	0.07%	0.07%	0.00%	0.09%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.39%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	866	113	116	68	84	41	74	26	49	38	23	15	37	43	27	45	52	15					
		8.89%	8.43%	8.26%	7.10%	7.59%	12.54%	11.58%	12.38%	9.94%	7.35%	5.48%	7.08%	14.12%	11.72%	7.58%	8.65%	10.08%	16.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	641	149	84	54	92	16	35	4	23	34	15	8	8	34	13	38	32	2					
		6.58%	11.11%	5.98%	5.64%	8.32%	4.89%	5.48%	1.90%	4.67%	6.58%	3.57%	3.77%	3.05%	9.26%	3.65%	7.31%	6.20%	2.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	7	9	3	2	1	3	2	2	1	0	0	1	1	2	0	2	0					
		0.37%	0.52%	0.64%	0.31%	0.18%	0.31%	0.47%	0.95%	0.41%	0.19%	0.00%	0.00%	0.38%	0.27%	0.56%	0.00%	0.39%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5763	804	892	612	632	218	343	130	248	326	209	158	134	160	242	330	281	44					
		59.19%	59.96%	63.53%	63.88%	57.14%	66.67%	53.68%	61.90%	50.30%	63.06%	49.76%	74.53%	51.15%	43.60%	67.98%	63.46%	54.46%	49.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	7	15	4	6	0	1	2	2	1	0	1	0	0	0	0	0	1					
		0.41%	0.52%	1.07%	0.42%	0.54%	0.00%	0.16%	0.95%	0.41%	0.19%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
