Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Камышинская 																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940					
1	"Число избирателей, внесенных в списки"	31181	221	399	1008	435	899	602	395	189	896	411	638	145	177	105	148	1023	618	197	698	231	1392	1120	253	660	1281	1452	1899	1531	1231	2092	432	964	815	748	146	1196	788	674	1159	1913					
2	"Число бюллетеней, полученных участковыми комиссиями"	29550	200	350	1100	400	850	550	350	188	800	390	600	135	156	93	139	950	600	192	650	230	1300	1100	240	650	1250	1450	1750	1450	1200	2050	400	900	800	700	137	1100	750	650	1100	1650					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	17302	75	187	661	234	467	379	241	111	593	244	373	67	113	57	86	517	422	130	447	142	751	606	153	324	513	754	995	888	712	1271	281	493	386	428	92	624	462	340	587	1096					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	846	33	32	12	26	37	0	0	0	0	37	9	2	0	0	2	123	24	0	7	12	14	42	7	21	23	34	39	23	26	57	30	14	27	17	7	30	24	21	14	20					
6	Число погашенных бюллетеней	11402	92	131	427	140	346	171	109	77	207	109	218	66	43	36	51	310	154	62	196	76	535	452	80	305	714	662	716	539	462	722	89	393	387	255	38	446	264	289	499	534					
7	Число бюллетеней в переносных ящиках для голосования	846	33	32	12	26	37	0	0	0	0	37	9	2	0	0	2	123	24	0	7	12	14	42	7	21	23	34	39	23	26	57	30	14	27	17	7	30	24	21	14	20					
8	Число бюллетеней в стационарных ящиках для голосования	17289	75	187	661	234	467	379	241	111	593	244	373	67	113	57	86	517	422	130	447	130	751	606	153	324	513	754	995	887	712	1271	281	493	386	428	92	624	462	340	587	1096					
9	Число недействительных бюллетеней	505	11	9	21	4	22	10	6	0	0	9	13	0	3	2	1	5	9	10	18	5	7	17	9	24	9	23	17	13	22	22	10	30	11	10	5	34	8	18	7	51					
10	Число действительных бюллетеней	17630	97	210	652	256	482	369	235	111	593	272	369	69	110	55	87	635	437	120	436	137	758	631	151	321	527	765	1017	897	716	1306	301	477	402	435	94	620	478	343	594	1065					
