Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Южноуральская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217					
1	"Число избирателей, внесенных в список избирателей"	30614	1213	1409	838	1170	619	1231	1448	1082	1213	1523	1907	1999	1766	2665	1993	2092	2130	2054	2097	165					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26950	1000	1100	600	1000	500	1000	1200	900	1000	1300	1500	2000	1500	2400	2000	1800	2000	2000	2000	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	16395	443	557	331	657	339	785	761	646	634	824	1024	1130	977	1362	1085	1232	1137	1212	1185	74					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	732	33	25	50	41	10	31	43	20	18	33	114	49	50	84	25	20	19	40	22	5					
6	Число погашенных избирательных бюллетеней	9823	524	518	219	302	151	184	396	234	348	443	362	821	473	954	890	548	844	748	793	71					
7	Число избирательных бюллетеней в переносных ящиках для голосования	732	33	25	50	41	10	31	43	20	18	33	114	49	50	84	25	20	19	40	22	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16390	443	557	331	656	339	785	761	646	634	824	1024	1129	977	1361	1085	1230	1137	1212	1185	74					
9	Число недействительных избирательных бюллетеней	209	7	10	5	7	3	13	14	5	7	7	18	12	11	21	6	18	15	12	15	3					
10	Число действительных избирательных бюллетеней	16913	469	572	376	690	346	803	790	661	645	850	1120	1166	1016	1424	1104	1232	1141	1240	1192	76					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	479	10	11	13	16	12	15	35	13	17	29	30	46	28	34	44	28	29	40	29	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	477	10	11	13	16	12	15	35	13	17	29	30	46	28	34	44	27	29	39	29	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	564	3	5	5	10	4	231	15	188	7	6	11	8	8	11	6	14	8	16	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	1	1	1	1	2	1	0	1	3	3	1	1	0	4	1	3	1	4	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4135	98	105	77	151	79	168	158	116	159	215	336	292	268	322	340	323	274	367	273	14					
