Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Лосиноостровский район																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №3659	УИК №3793									
1	"Число избирателей, включенных в список избирателей"	54752	2582	2215	2136	2266	2552	2110	2089	2018	2436	2596	2566	2603	2494	2749	2515	2495	2556	2226	2741	2979	2552	2337	791	148									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42420	1910	1670	1680	1665	2175	1600	1580	1500	1800	1930	1930	1930	1860	2000	1880	1900	1880	1640	1960	2220	1940	1770	1000	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31727	1571	1204	1219	1221	1466	1144	1150	1145	1361	1519	1495	1521	1457	1649	1422	1504	1451	1276	1684	1648	1469	1268	736	147									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1203	42	60	51	52	69	59	57	39	74	56	35	48	51	50	92	44	54	46	47	53	48	46	30	0									
6	Число погашенных избирательных бюллетеней	9490	297	406	410	392	640	397	373	316	365	355	400	361	352	301	366	352	375	318	229	519	423	456	234	853									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1203	42	60	51	52	69	59	57	39	74	56	35	48	51	50	92	44	54	46	47	53	48	46	30	0									
8	Число бюллетеней в стационарных ящиках для голосования	31687	1570	1203	1217	1219	1462	1141	1150	1145	1356	1519	1495	1518	1457	1646	1413	1503	1450	1274	1684	1647	1467	1268	736	147									
9	Число недействительных избирательных бюллетеней	472	25	15	21	18	24	16	23	33	18	15	27	19	25	21	15	21	15	13	20	15	33	22	18	0									
10	Число действительных избирательных бюллетеней	32418	1587	1248	1247	1253	1507	1184	1184	1151	1412	1560	1503	1547	1483	1675	1490	1526	1489	1307	1711	1685	1482	1292	748	147									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	327	19	10	10	12	17	13	12	13	7	13	17	18	18	10	19	13	14	10	23	28	9	12	10	0									
		0.99%	1.18%	0.79%	0.79%	0.94%	1.11%	1.08%	0.99%	1.10%	0.49%	0.83%	1.11%	1.15%	1.19%	0.59%	1.26%	0.84%	0.93%	0.76%	1.33%	1.65%	0.59%	0.91%	1.31%	0.00%									
14	Грудинин Павел Николаевич	3833	207	155	138	150	179	157	118	158	159	173	169	196	196	211	165	177	155	175	212	207	155	121	83	17									
		11.65%	12.84%	12.27%	10.88%	11.80%	11.69%	13.08%	9.78%	13.34%	11.12%	10.98%	11.05%	12.52%	12.99%	12.44%	10.96%	11.44%	10.31%	13.26%	12.25%	12.18%	10.23%	9.21%	10.84%	11.56%									
15	Жириновский Владимир Вольфович	1649	84	52	52	58	76	74	77	85	68	79	84	57	62	79	82	86	77	61	91	76	72	72	37	8									
		5.01%	5.21%	4.12%	4.10%	4.56%	4.96%	6.17%	6.38%	7.18%	4.76%	5.02%	5.49%	3.64%	4.11%	4.66%	5.45%	5.56%	5.12%	4.62%	5.26%	4.47%	4.75%	5.48%	4.83%	5.44%									
16	Путин Владимир Владимирович	23660	1096	896	921	900	1104	832	884	812	1035	1169	1103	1128	1067	1183	1094	1114	1120	962	1265	1209	1105	960	586	115									
		71.94%	67.99%	70.94%	72.63%	70.81%	72.11%	69.33%	73.24%	68.58%	72.38%	74.22%	72.09%	72.03%	70.76%	69.75%	72.69%	72.01%	74.47%	72.88%	73.08%	71.12%	72.94%	73.06%	76.50%	78.23%									
17	Собчак Ксения Анатольевна	1185	70	51	51	63	55	47	33	34	53	48	56	55	48	81	52	58	55	41	45	63	58	51	12	5									
		3.60%	4.34%	4.04%	4.02%	4.96%	3.59%	3.92%	2.73%	2.87%	3.71%	3.05%	3.66%	3.51%	3.18%	4.78%	3.46%	3.75%	3.66%	3.11%	2.60%	3.71%	3.83%	3.88%	1.57%	3.40%									
18	Сурайкин Максим Александрович	235	13	9	11	9	4	10	10	11	15	10	10	9	15	11	8	12	14	5	14	12	12	8	3	0									
		0.71%	0.81%	0.71%	0.87%	0.71%	0.26%	0.83%	0.83%	0.93%	1.05%	0.63%	0.65%	0.57%	0.99%	0.65%	0.53%	0.78%	0.93%	0.38%	0.81%	0.71%	0.79%	0.61%	0.39%	0.00%									
19	Титов Борис Юрьевич	480	26	19	24	18	22	11	15	14	29	22	25	19	22	37	21	23	15	17	18	16	31	31	4	1									
		1.46%	1.61%	1.50%	1.89%	1.42%	1.44%	0.92%	1.24%	1.18%	2.03%	1.40%	1.63%	1.21%	1.46%	2.18%	1.40%	1.49%	0.99%	1.29%	1.04%	0.94%	2.05%	2.36%	0.52%	0.68%									
20	Явлинский Григорий Алексеевич	1049	72	56	40	43	50	40	35	24	46	46	39	65	55	63	49	43	39	36	43	74	40	37	13	1									
		3.19%	4.47%	4.43%	3.15%	3.38%	3.27%	3.33%	2.90%	2.03%	3.22%	2.92%	2.55%	4.15%	3.65%	3.71%	3.26%	2.78%	2.59%	2.73%	2.48%	4.35%	2.64%	2.82%	1.70%	0.68%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
