Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Хохольская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825	УИК №3826	УИК №3827	УИК №3828	УИК №3829	УИК №3830	УИК №3831					
1	"Число избирателей, внесенных в списки"	26956	2169	1241	830	2110	345	1381	325	1067	585	812	164	272	462	545	427	397	592	609	307	1523	834	983	1341	1176	1932	896	1427	632	649	397	526					
2	"Число бюллетеней, полученных участковыми комиссиями"	27000	2174	1232	831	2136	353	1370	333	1074	607	842	168	282	455	550	430	401	593	618	312	1505	789	976	1361	1173	1939	895	1396	644	646	394	521					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10057	999	457	301	665	132	495	52	407	163	267	76	146	169	148	124	114	212	184	111	639	457	447	603	443	580	175	521	325	330	84	231					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2722	57	85	35	47	20	21	123	62	158	104	49	84	60	78	115	82	150	171	136	48	65	33	45	67	114	148	120	103	120	154	68					
6	Число погашенных бюллетеней	14221	1118	690	495	1424	201	854	158	605	286	471	43	52	226	324	191	205	231	263	65	818	267	496	713	663	1245	572	755	216	196	156	222					
7	Число бюллетеней в переносных ящиках для голосования	2722	57	85	35	47	20	21	123	62	158	104	49	84	60	78	115	82	150	171	136	48	65	33	45	67	114	148	120	103	120	154	68					
8	Число бюллетеней в стационарных ящиках для голосования	10054	999	457	301	665	132	495	52	407	163	267	76	146	169	148	124	114	212	182	111	639	457	447	603	443	580	175	521	325	330	83	231					
9	Число недействительных бюллетеней	284	13	12	10	10	9	18	1	15	3	9	9	7	5	6	5	3	6	11	2	22	9	7	5	8	11	7	13	7	27	8	6					
10	Число действительных бюллетеней	12492	1043	530	326	702	143	498	174	454	318	362	116	223	224	220	234	193	356	342	245	665	513	473	643	502	683	316	628	421	423	229	293					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	140	21	8	7	15	2	9	2	3	2	3	2	2	2	3	3	3	4	3	2	6	3	3	4	3	6	3	4	3	3	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	9	7	1	7	1	3	0	0	0	1	0	0	1	0	0	0	1	0	0	3	1	2	0	3	6	3	2	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	3	1	0	0	2	8	1	3	1	1	2	1	0	2	1	2	1	1	1	4	4	3	4	8	6	3	15	1	1	3	8					
14	Число погашенных открепительных удостоверений	88	12	1	6	8	1	6	2	3	2	2	2	2	1	3	3	3	3	3	2	3	2	1	4	0	0	0	2	3	3	2	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	194	11	6	9	11	3	6	1	1	6	7	2	6	5	3	1	6	8	4	0	7	13	4	13	12	9	3	11	12	6	1	7					
		1.51%	1.04%	1.10%	2.67%	1.54%	1.97%	1.16%	0.57%	0.21%	1.86%	1.88%	1.6%	2.60%	2.18%	1.32%	0.41%	3.06%	2.20%	1.13%	0.0%	1.01%	2.49%	0.83%	2.00%	2.35%	1.29%	0.92%	1.71%	2.80%	1.33%	0.42%	2.34%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	223	28	26	12	16	4	7	1	12	3	2	0	1	2	7	2	1	4	2	2	10	10	16	3	12	12	2	11	7	8	0	0					
		1.74%	2.65%	4.79%	3.57%	2.24%	2.63%	1.35%	0.57%	2.55%	0.93%	0.53%	0.0%	0.43%	0.87%	3.09%	0.83%	0.51%	1.10%	0.56%	0.80%	1.45%	1.91%	3.33%	0.46%	2.35%	1.72%	0.61%	1.71%	1.63%	1.77%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	321	23	6	10	12	11	8	9	6	14	18	0	4	0	4	1	12	11	6	2	23	21	19	17	12	13	6	12	12	10	14	5					
		2.51%	2.17%	1.10%	2.97%	1.68%	7.23%	1.55%	5.14%	1.27%	4.36%	4.85%	0.0%	1.73%	0.0%	1.76%	0.41%	6.12%	3.03%	1.69%	0.80%	3.34%	4.02%	3.95%	2.62%	2.35%	1.87%	1.85%	1.87%	2.80%	2.22%	5.90%	1.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	185	29	8	2	9	3	9	3	3	2	9	0	0	3	1	1	2	10	5	0	13	16	6	9	8	9	4	7	5	0	7	2					
		1.44%	2.74%	1.47%	0.59%	1.26%	1.97%	1.74%	1.71%	0.63%	0.62%	2.42%	0.0%	0.0%	1.31%	0.44%	0.41%	1.02%	2.76%	1.41%	0.0%	1.89%	3.06%	1.25%	1.38%	1.56%	1.29%	1.23%	1.09%	1.16%	0.0%	2.95%	0.66%					
22	"5. ""За Русь Святую"""	106	5	2	6	2	5	5	4	5	5	11	0	2	4	0	0	3	0	2	0	6	7	5	3	9	3	1	2	3	3	1	2					
		0.82%	0.47%	0.36%	1.78%	0.28%	3.28%	0.96%	2.28%	1.06%	1.55%	2.96%	0.0%	0.86%	1.74%	0.0%	0.0%	1.53%	0.0%	0.56%	0.0%	0.87%	1.34%	1.04%	0.46%	1.76%	0.43%	0.30%	0.31%	0.70%	0.66%	0.42%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	2	1	4	1	0	3	1	0	0	2	0	0	1	2	2	0	1	0	0	3	1	1	2	2	1	1	6	1	3	0	1					
		0.32%	0.18%	0.18%	1.19%	0.14%	0.0%	0.58%	0.57%	0.0%	0.0%	0.53%	0.0%	0.0%	0.43%	0.88%	0.83%	0.0%	0.27%	0.0%	0.0%	0.43%	0.19%	0.20%	0.30%	0.39%	0.14%	0.30%	0.93%	0.23%	0.66%	0.0%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	101	9	7	3	2	1	6	1	6	5	5	0	0	2	1	0	2	4	1	2	8	5	7	6	3	3	0	6	0	2	3	1					
		0.79%	0.85%	1.29%	0.89%	0.28%	0.65%	1.16%	0.57%	1.27%	1.55%	1.34%	0.0%	0.0%	0.87%	0.44%	0.0%	1.02%	1.10%	0.28%	0.80%	1.16%	0.95%	1.45%	0.92%	0.58%	0.43%	0.0%	0.93%	0.0%	0.44%	1.26%	0.33%					
25	"8. ""Народно-республиканская партия России"""	27	2	1	2	1	1	1	0	0	0	1	0	0	2	2	0	1	0	3	0	4	0	0	0	0	1	0	1	2	1	1	0					
		0.21%	0.18%	0.18%	0.59%	0.14%	0.65%	0.19%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.87%	0.88%	0.0%	0.51%	0.0%	0.84%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.15%	0.46%	0.22%	0.42%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	3	2	2	0	0	4	0	1	0	1	1	0	0	0	1	2	0	0	0	7	1	1	0	1	1	1	2	1	1	0	0					
		0.25%	0.28%	0.36%	0.59%	0.0%	0.0%	0.77%	0.0%	0.21%	0.0%	0.26%	0.8%	0.0%	0.0%	0.0%	0.41%	1.02%	0.0%	0.0%	0.0%	1.01%	0.19%	0.20%	0.0%	0.19%	0.14%	0.30%	0.31%	0.23%	0.22%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	735	51	21	19	45	8	16	19	39	12	28	1	19	8	26	31	14	18	9	2	34	26	28	28	26	58	20	66	32	15	7	9					
		5.75%	4.82%	3.87%	5.65%	6.32%	5.26%	3.10%	10.85%	8.31%	3.73%	7.54%	0.8%	8.26%	3.49%	11.50%	12.97%	7.14%	4.97%	2.54%	0.80%	4.94%	4.98%	5.83%	4.32%	5.09%	8.35%	6.19%	10.29%	7.47%	3.33%	2.95%	3.01%					
28	"11. ""Истинные патриоты России"""	11	0	1	2	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.0%	0.18%	0.59%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.51%	0.27%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	134	10	1	2	5	4	0	1	12	3	3	4	0	9	2	1	1	1	1	2	14	2	14	9	5	7	3	5	5	2	3	3					
		1.04%	0.94%	0.18%	0.59%	0.70%	2.63%	0.0%	0.57%	2.55%	0.93%	0.80%	3.2%	0.0%	3.93%	0.88%	0.41%	0.51%	0.27%	0.28%	0.80%	2.03%	0.38%	2.91%	1.38%	0.98%	1.00%	0.92%	0.78%	1.16%	0.44%	1.26%	1.00%					
30	"13. ""Демократическая партия России"""	34	3	0	0	1	1	0	0	0	2	2	1	1	1	1	0	3	2	0	0	3	1	1	1	1	2	0	1	1	2	0	3					
		0.26%	0.28%	0.0%	0.0%	0.14%	0.65%	0.0%	0.0%	0.0%	0.62%	0.53%	0.8%	0.43%	0.43%	0.44%	0.0%	1.53%	0.55%	0.0%	0.0%	0.43%	0.19%	0.20%	0.15%	0.19%	0.28%	0.0%	0.15%	0.23%	0.44%	0.0%	1.00%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	2	0	1	1	0	1	1	0	3	1	1	0	3	1	0	1	0	0	1	3	0	1	3	1	2	0	3	2	0	0	1					
		0.25%	0.18%	0.0%	0.29%	0.14%	0.0%	0.19%	0.57%	0.0%	0.93%	0.26%	0.8%	0.0%	1.31%	0.44%	0.0%	0.51%	0.0%	0.0%	0.40%	0.43%	0.0%	0.20%	0.46%	0.19%	0.28%	0.0%	0.46%	0.46%	0.0%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	17	1	1	1	4	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	1	2	0	0					
		0.13%	0.09%	0.18%	0.29%	0.56%	0.0%	0.19%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.23%	0.44%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1682	180	89	43	97	16	82	30	70	27	47	39	13	26	27	12	19	30	24	11	116	72	62	134	68	97	24	61	41	34	47	44					
		13.16%	17.04%	16.42%	12.79%	13.62%	10.52%	15.89%	17.14%	14.92%	8.41%	12.66%	31.2%	5.65%	11.35%	11.94%	5.02%	9.69%	8.28%	6.79%	4.45%	16.88%	13.79%	12.91%	20.67%	13.33%	13.97%	7.43%	9.51%	9.57%	7.55%	19.83%	14.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	3	2	3	4	1	0	0	1	7	0	1	0	1	1	2	1	2	0	4	2	1	1	1	4	2	1	2	0	1	2					
