Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Курахская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095					
1	"Число избирателей, внесенных в списки"	8932	558	344	27	114	317	93	390	329	894	938	123	118	470	846	691	374	95	25	595	84	21	60	25	195	165	162	246	176	291	127	39					
2	"Число бюллетеней, полученных участковыми комиссиями"	8852	561	345	29	111	309	95	392	329	890	921	116	115	452	827	688	365	94	26	600	86	22	61	27	192	160	162	244	178	284	130	41					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7973	540	339	27	111	298	55	302	329	829	760	116	115	430	796	583	298	75	15	595	73	18	41	25	159	160	151	217	114	245	120	37					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	47	9	0	0	0	9	10	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных бюллетеней	832	12	6	2	0	2	30	90	0	49	161	0	0	22	31	105	67	12	11	5	13	4	20	2	33	0	11	27	64	39	10	4					
7	Число бюллетеней в переносных ящиках для голосования	47	9	0	0	0	9	10	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	7973	540	339	27	111	298	55	302	329	829	760	116	115	430	796	583	298	75	15	595	73	18	41	25	159	160	151	217	114	245	120	37					
9	Число недействительных бюллетеней	36	4	0	0	0	0	0	8	0	2	7	0	1	0	3	3	0	2	0	0	0	0	0	0	3	0	1	0	0	2	0	0					
10	Число действительных бюллетеней	7984	545	339	27	111	307	65	294	329	839	753	116	114	430	793	580	298	80	15	595	73	18	41	25	156	160	150	217	114	243	120	37					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	0	0	0	0	3	0	0	5	10	10	0	3	0	19	19	18	2	0	0	0	0	0	0	0	0	5	3	0	3	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	45	0	0	0	0	3	0	0	2	5	4	0	2	0	12	7	3	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	7	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	55	0	0	0	0	0	0	0	3	5	6	0	1	0	7	12	15	2	0	0	0	0	0	0	0	0	1	0	0	3	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	8	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	4.34%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	38	1	0	0	0	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.47%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.60%	7.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
