Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Грибановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539					
1	"Число избирателей, внесенных в список избирателей"	28935	1678	1583	1685	1390	1879	1710	809	155	774	819	261	556	140	276	95	493	799	1783	870	1643	476	183	104	466	100	1112	121	695	223	121	107	421	274	578	502	294	245	1999	1516					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28900	1700	1600	1700	1400	1800	1700	830	150	770	830	270	550	140	270	90	500	800	1800	880	1600	470	180	100	470	100	1100	110	720	230	120	110	420	280	580	500	300	230	2000	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	14999	711	659	638	544	789	662	390	123	514	456	149	292	100	197	68	397	507	1013	422	689	338	74	41	250	52	584	81	303	109	71	54	244	193	280	274	185	139	1703	704					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	4929	213	121	194	171	198	187	123	6	118	181	71	129	23	47	19	58	220	370	146	344	86	68	30	124	34	219	25	206	65	42	48	125	59	221	154	76	11	201	196					
6	Число погашенных избирательных бюллетеней	8972	776	820	868	685	813	851	317	21	138	193	50	129	17	26	3	45	73	417	312	567	46	38	29	96	14	297	4	211	56	7	8	51	28	79	72	39	80	96	600					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4929	213	121	194	171	198	187	123	6	118	181	71	129	23	47	19	58	220	370	146	344	86	68	30	124	34	219	25	206	65	42	48	125	59	221	154	76	11	201	196					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14999	711	659	638	544	789	662	390	123	514	456	149	292	100	197	68	397	507	1013	422	689	338	74	41	250	52	584	81	303	109	71	54	244	193	280	274	185	139	1703	704					
9	Число недействительных избирательных бюллетеней	352	7	22	23	7	8	13	5	0	4	7	0	7	2	2	0	2	21	9	5	44	5	1	0	1	0	10	1	7	2	1	0	2	2	0	4	3	3	110	12					
10	Число действительных избирательных бюллетеней	19576	917	758	809	708	979	836	508	129	628	630	220	414	121	242	87	453	706	1374	563	989	419	141	71	373	86	793	105	502	172	112	102	367	250	501	424	258	147	1794	888					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	370	13	20	18	16	21	15	11	2	2	15	4	20	5	5	5	4	10	14	10	15	7	2	2	6	2	15	5	7	8	2	5	2	11	4	5	5	2	40	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	314	12	20	18	15	14	15	11	2	1	15	4	15	0	5	4	2	5	12	10	14	2	2	0	6	0	13	0	7	6	0	3	1	11	4	5	5	0	40	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	187	6	7	7	9	18	10	1	1	7	4	0	21	2	1	9	2	2	2	5	6	4	4	0	1	2	8	5	2	0	1	0	2	1	2	2	0	5	7	21					
14	Число погашенных неиспользованных открепительных удостоверений	56	1	0	0	1	7	0	0	0	1	0	0	5	5	0	1	2	5	2	0	1	5	0	2	0	2	2	5	0	2	2	2	1	0	0	0	0	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	4	1	3	1	2	0	3	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	2	1	0	0	1	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
