Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Кармаскалинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373					
1	"Число избирателей, включенных в списки избирателей"	34511	542	283	455	468	1171	427	972	2208	791	130	335	216	392	1389	1617	247	434	1674	1965	2106	447	1167	651	199	195	764	631	276	1230	542	218	926	256	921	221	415	795	211	640	286	723	478	626	1953	1918					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	34703	541	283	447	469	1168	432	991	2217	790	129	343	215	395	1398	1644	246	432	1672	1980	2134	448	1170	654	203	198	776	639	278	1230	546	219	938	257	923	224	414	791	212	646	285	729	477	627	1956	1937					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	33504	515	281	447	460	1163	419	939	2164	774	120	317	214	355	1362	1586	236	422	1621	1912	2069	443	1123	643	193	186	752	603	273	1149	521	210	882	249	896	219	406	764	203	625	280	704	450	605	1886	1863					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	435	16	0	0	0	0	0	15	0	0	6	11	0	28	0	0	10	0	21	14	16	0	20	0	2	8	0	18	0	56	10	6	21	3	16	0	5	18	6	11	0	5	21	10	33	29					
6	Число погашенных избирательных бюллетеней	764	10	2	0	9	5	13	37	53	16	3	15	1	12	36	58	0	10	30	54	49	5	27	11	8	4	24	18	5	25	15	3	35	5	11	5	3	9	3	10	5	20	6	12	37	45					
7	Число избирательных бюллетеней в переносных ящиках для голосования	435	16	0	0	0	0	0	15	0	0	6	11	0	28	0	0	10	0	21	14	16	0	20	0	2	8	0	18	0	56	10	6	21	3	16	0	5	18	6	11	0	5	21	10	33	29					
8	Число бюллетеней в стационарных ящиках для голосования	33502	515	281	447	460	1163	419	939	2162	774	120	317	214	355	1362	1586	236	422	1621	1912	2069	443	1123	643	193	186	752	603	273	1149	521	210	882	249	896	219	406	764	203	625	280	704	450	605	1886	1863					
9	Число недействительных избирательных бюллетеней	52	3	0	0	0	0	0	0	2	0	0	0	0	2	2	4	0	0	22	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0					
10	Число действительных избирательных бюллетеней	33885	528	281	447	460	1163	419	954	2160	774	126	328	214	381	1360	1582	246	422	1620	1915	2085	443	1143	643	195	194	752	621	273	1205	529	216	903	252	912	219	411	782	209	636	280	705	471	615	1919	1892					
11	Число полученных открепительных  удостоверений	283	2	2	5	5	10	2	5	15	10	2	5	2	2	15	27	2	2	10	15	21	2	2	2	2	2	5	10	2	10	3	2	12	2	5	2	5	5	5	2	2	5	2	5	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	190	0	0	2	3	8	1	2	15	4	0	2	0	2	15	26	1	0	4	15	21	1	2	1	2	0	4	5	0	1	3	0	12	0	3	0	3	1	1	2	0	4	2	1	7	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	121	1	0	6	4	11	0	0	6	9	1	1	1	2	2	3	2	2	6	14	0	2	0	1	1	0	0	0	0	11	0	0	4	1	1	1	3	8	0	0	2	2	2	5	6	0					
14	Число неиспользованных открепительных удостоверений	93	2	2	3	2	2	1	3	0	6	2	3	2	0	0	1	1	2	6	0	0	1	0	1	0	2	1	5	2	9	0	2	0	2	2	2	2	4	4	0	2	1	0	4	8	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
