Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Ессентукская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383					
1	"Число избирателей, включенных в списки избирателей"	65013	2070	2350	1916	2301	2082	2084	2064	2323	1818	2282	2437	2197	2361	1941	2550	2509	2276	2747	2245	2428	2430	1964	2194	1762	2080	2321	2822	2791	149	65	370	24	83	52	264	128	129	86	243	28	47					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	54250	1600	1800	1500	1800	1600	1600	1600	1800	1400	1800	1900	1700	1800	1500	2000	1900	1800	2100	1800	1900	1800	1500	1600	1500	1600	1800	2100	2100	200	100	1200	200	400	300	600	400	400	300	1000	100	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	38547	1226	1263	1158	1471	1238	1244	1139	1337	1001	1340	1380	1210	1455	1194	1562	1399	1341	1477	1411	1499	1618	1245	1433	954	1355	1426	1608	1067	18	65	370	24	71	52	255	125	129	86	227	27	47					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2113	70	99	46	41	43	68	120	106	55	69	50	55	79	69	40	62	128	175	54	49	30	53	62	112	67	86	61	33	131	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	13589	304	438	296	288	319	288	341	357	344	391	470	435	266	237	398	439	331	448	335	352	152	202	105	433	178	288	431	1000	51	35	830	176	329	248	345	275	271	214	773	73	103					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2113	70	99	46	41	43	68	120	106	55	69	50	55	79	69	40	62	128	175	54	49	30	53	62	112	67	86	61	33	131	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	38485	1226	1263	1158	1471	1238	1244	1139	1336	999	1340	1380	1210	1455	1189	1562	1399	1341	1477	1411	1499	1618	1192	1433	953	1355	1426	1608	1067	18	65	370	24	71	52	255	125	129	86	227	27	47					
9	Число недействительных избирательных бюллетеней	562	27	12	13	11	12	4	17	71	13	20	20	17	16	19	20	15	18	17	22	14	34	15	15	14	12	44	14	20	1	1	5	0	0	0	4	1	1	0	3	0	0					
10	Число действительных избирательных бюллетеней	40036	1269	1350	1191	1501	1269	1308	1242	1371	1041	1389	1410	1248	1518	1239	1582	1446	1451	1635	1443	1534	1614	1230	1480	1051	1410	1468	1655	1080	148	64	365	24	71	52	251	124	128	86	224	27	47					
11	Число полученных открепительных  удостоверений	741	25	25	25	35	30	25	25	25	25	25	25	25	30	25	25	25	38	25	33	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	587	24	23	18	35	29	14	12	21	23	23	22	21	27	19	23	17	38	25	30	19	17	13	20	12	14	25	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	940	25	23	13	7	3	16	11	15	16	11	25	7	12	11	6	6	15	18	5	8	56	6	14	4	5	8	11	5	22	16	118	12	37	15	67	44	30	55	124	9	29					
14	Число неиспользованных открепительных удостоверений	154	1	2	7	0	1	11	13	4	2	2	3	4	3	6	2	8	0	0	3	6	8	12	5	13	11	0	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	515	19	11	17	11	16	18	14	9	10	21	17	15	21	14	20	21	16	17	23	19	28	20	20	16	18	15	23	16	2	1	6	0	3	3	2	2	3	4	3	1	0					
