Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
Наименование Избирательной комиссии:    Истринская городская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №3580									
1	"Число избирателей, включенных в список избирателей"	108388	1915	1581	2087	1870	1932	2395	2111	2996	2560	1856	1399	2586	2079	872	1394	1109	2326	2192	1487	2835	1548	1650	2376	2625	2228	2086	2040	1993	685	579	588	1420	1490	2176	1500	2076	2342	2449	2100	1215	2568	685	613	1545	669	1018	1846	2200	1399	314	371	2713	920	2819	3116	3027	2931	1371	1988	419	1108									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	100587	1600	1400	2000	1751	2000	2400	2100	2700	2400	1800	1300	2500	1800	800	1400	1000	2800	2200	1300	2700	1250	1650	2250	2600	2200	1900	2000	1850	600	600	600	1200	1400	2000	1400	2000	2200	2200	1700	1000	2300	1000	500	1400	449	800	1800	2150	1300	300	300	2000	800	2650	3000	2500	2500	1237	1800	400	850									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	60616	1134	1020	1422	1013	1145	1462	1207	1533	1493	1111	787	1400	1097	485	818	671	1473	1106	810	1369	942	899	1264	1446	1172	902	1178	1056	390	472	356	857	838	1081	743	1121	1066	1525	1155	587	1698	685	291	920	436	663	990	1245	629	174	223	1606	591	1550	1333	1700	1548	772	1121	225	610									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2404	11	7	33	10	31	17	21	41	22	18	11	131	16	6	6	15	36	18	84	20	16	9	36	20	41	16	14	40	22	25	23	44	30	29	22	35	84	129	95	75	195	0	40	20	13	25	68	75	42	25	38	133	48	21	14	50	22	15	77	27	97									
6	Число погашенных избирательных бюллетеней	37567	455	373	545	728	824	921	872	1126	885	671	502	969	687	309	576	314	1291	1076	406	1311	292	742	950	1134	987	982	808	754	188	103	221	299	532	890	635	844	1050	546	450	338	407	315	169	460	0	112	742	830	629	101	39	261	161	1079	1653	750	930	450	602	148	143									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2403	11	7	33	10	31	17	21	41	22	18	11	131	16	6	6	15	36	18	84	20	16	9	36	20	41	16	14	40	22	25	23	44	30	29	22	35	84	129	95	75	194	0	40	20	13	25	68	75	42	25	38	133	48	21	14	50	22	15	77	27	97									
8	Число бюллетеней в стационарных ящиках для голосования	60438	1134	1020	1422	1013	1145	1462	1207	1533	1493	1111	787	1400	1081	485	818	671	1463	1106	725	1369	942	899	1264	1426	1172	902	1178	1051	388	472	356	857	838	1081	743	1086	1066	1525	1155	587	1698	685	291	920	436	663	990	1245	629	174	223	1606	591	1550	1333	1695	1548	772	1121	225	610									
9	Число недействительных избирательных бюллетеней	648	13	7	9	9	12	14	15	16	16	9	7	16	16	4	6	6	21	19	6	14	9	21	11	18	12	3	13	6	6	3	3	12	3	10	6	12	14	22	4	5	15	4	2	14	3	6	18	21	7	0	8	23	6	23	7	19	13	5	13	4	9									
10	Число действительных избирательных бюллетеней	62193	1132	1020	1446	1014	1164	1465	1213	1558	1499	1120	791	1515	1081	487	818	680	1478	1105	803	1375	949	887	1289	1428	1201	915	1179	1085	404	494	376	889	865	1100	759	1109	1136	1632	1246	657	1877	681	329	926	446	682	1040	1299	664	199	253	1716	633	1548	1340	1726	1557	782	1185	248	698									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	429	12	9	15	5	14	19	13	11	14	9	7	12	8	4	5	10	8	10	9	8	8	10	6	15	5	5	7	7	3	5	2	5	1	3	6	8	3	6	8	4	5	3	4	9	4	2	4	9	1	1	0	7	3	8	4	12	14	8	7	1	4									
		0.68%	1.05%	0.88%	1.03%	0.49%	1.19%	1.28%	1.06%	0.70%	0.92%	0.80%	0.88%	0.78%	0.73%	0.81%	0.61%	1.46%	0.53%	0.89%	1.11%	0.58%	0.84%	1.10%	0.46%	1.04%	0.41%	0.54%	0.59%	0.64%	0.73%	1.01%	0.53%	0.55%	0.12%	0.27%	0.78%	0.71%	0.26%	0.36%	0.64%	0.60%	0.26%	0.44%	1.21%	0.96%	0.89%	0.29%	0.38%	0.68%	0.15%	0.50%	0.00%	0.40%	0.47%	0.51%	0.30%	0.69%	0.89%	1.02%	0.58%	0.40%	0.57%									
14	Грудинин Павел Николаевич	7681	152	141	173	155	163	226	176	208	189	118	115	197	135	73	97	97	174	113	78	142	110	114	133	173	158	117	153	154	42	57	35	101	135	135	89	146	140	148	151	77	192	93	35	74	58	86	142	179	79	21	19	210	66	164	169	208	251	99	125	28	93									
		12.22%	13.28%	13.73%	11.89%	15.15%	13.86%	15.28%	14.33%	13.21%	12.48%	10.45%	14.41%	12.87%	12.31%	14.87%	11.77%	14.14%	11.61%	10.05%	9.64%	10.22%	11.48%	12.56%	10.23%	11.96%	13.03%	12.75%	12.84%	14.12%	10.24%	11.47%	9.23%	11.21%	15.55%	12.16%	11.63%	13.02%	12.17%	8.95%	12.08%	11.63%	10.15%	13.58%	10.57%	7.87%	12.92%	12.50%	13.42%	13.56%	11.77%	10.55%	7.28%	12.08%	10.33%	10.44%	12.55%	11.92%	15.99%	12.58%	10.43%	11.11%	13.15%									
