Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Юрьянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303					
1	"Число избирателей, внесенных в списки избирателей"	16486	224	137	104	57	218	275	145	229	460	180	252	344	912	853	470	386	250	1615	1637	1571	2209	2140	1818					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16528	185	145	100	55	215	270	145	222	450	170	245	370	970	860	460	350	245	1670	1680	1650	2100	2171	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10333	144	106	84	44	184	199	104	177	280	95	195	221	613	622	324	314	191	944	949	956	1218	1282	1087					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1721	41	26	16	11	22	62	35	45	118	75	50	81	151	75	111	31	40	148	148	135	70	106	124					
6	Число погашенных избирательных бюллетеней	4474	0	13	0	0	9	9	6	0	52	0	0	68	206	163	25	5	14	578	583	559	812	783	589					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1721	41	26	16	11	22	62	35	45	118	75	50	81	151	75	111	31	40	148	148	135	70	106	124					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10332	144	106	84	44	184	199	104	177	280	95	195	221	613	622	324	314	191	944	948	956	1218	1282	1087					
9	Число недействительных избирательных бюллетеней	141	7	0	2	1	0	2	4	2	5	1	0	2	6	13	4	4	2	0	11	9	21	27	18					
10	Число действительных избирательных бюллетеней	11912	178	132	98	54	206	259	135	220	393	169	245	300	758	684	431	341	229	1092	1085	1082	1267	1361	1193					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	330	5	15	5	5	10	15	5	5	10	5	10	10	20	15	10	10	10	26	38	26	22	33	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	330	5	15	5	5	10	15	5	5	10	5	10	10	20	15	10	10	10	26	38	26	22	33	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	203	8	5	3	2	9	3	4	5	9	8	7	9	8	15	4	8	4	16	17	10	17	22	10					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	60	0	0	0	0	0	4	0	2	2	3	0	0	0	0	0	0	0	16	20	13	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	567	4	6	4	2	5	1	6	15	27	10	15	15	35	24	19	34	19	31	49	50	65	64	67					
		4.70%	2.16%	4.55%	4.00%	3.64%	2.43%	0.38%	4.32%	6.76%	6.78%	5.88%	6.12%	4.97%	4.58%	3.44%	4.37%	9.86%	8.23%	2.84%	4.47%	4.58%	5.05%	4.61%	5.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	78	0	1	0	0	1	0	0	0	0	0	1	0	3	4	4	0	0	4	3	9	9	23	16					
		0.65%	0.00%	0.76%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.39%	0.57%	0.92%	0.00%	0.00%	0.37%	0.27%	0.82%	0.70%	1.66%	1.32%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0					
		0.04%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.08%	0.07%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1106	6	1	11	3	11	4	7	14	12	11	11	18	57	91	23	20	16	110	93	70	195	186	136					
		9.18%	3.24%	0.76%	11.00%	5.45%	5.34%	1.53%	5.04%	6.31%	3.02%	6.47%	4.49%	5.96%	7.46%	13.06%	5.29%	5.80%	6.93%	10.07%	8.49%	6.42%	15.14%	13.40%	11.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	46	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	5	9	6	5	9	6					
		0.38%	0.00%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	0.45%	0.00%	0.00%	0.41%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.46%	0.82%	0.55%	0.39%	0.65%	0.50%					
23	6.Политическая партия «Партия социальной справедливости»	29	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	0	1	4	0	1	9	2	5					
		0.24%	0.00%	0.76%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.25%	0.00%	0.41%	0.00%	0.13%	0.14%	0.23%	0.00%	0.43%	0.37%	0.00%	0.09%	0.70%	0.14%	0.41%					
