Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Агульская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19					
1	"Число избирателей, внесенных в списки избирателей"	5462	138	109	163	357	257	230	327	222	189	705	1152	398	365	279	262	32	184	48	45					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	5454	138	109	160	355	255	230	325	222	189	708	1152	398	365	279	260	32	184	48	45					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5114	130	106	156	350	249	226	298	212	186	600	1090	346	360	274	223	31	184	48	45					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	74	2	3	4	5	6	2	6	3	3	15	11	4	5	4	0	1	0	0	0					
6	Число погашенных избирательных бюллетеней	266	6	0	0	0	0	2	21	7	0	93	51	48	0	1	37	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	74	2	3	4	5	6	2	6	3	3	15	11	4	5	4	0	1	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5114	130	106	156	350	249	226	298	212	186	600	1090	346	360	274	223	31	184	48	45					
9	Число недействительных избирательных бюллетеней	30	2	0	0	4	2	0	4	1	1	3	4	5	2	0	0	0	1	1	0					
10	Число действительных избирательных бюллетеней	5158	130	109	160	351	253	228	300	214	188	612	1097	345	363	278	223	32	183	47	45					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	100	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	3	5	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	100	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	3	5	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
