Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																							
Дата голосования: 04.12.2011																							
																							
Наименование Избирательной комиссии:    Усть-Майская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
1	"Число избирателей, внесенных в список избирателей"	6130	121	254	90	698	712	770	646	290	1063	88	310	48	655	157	156	72					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	6550	120	255	100	700	700	750	575	350	1130	90	400	60	800	150	270	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	61	5	11	0	0	0	0	37	4	0	0	0	2	2	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3720	88	161	80	445	408	403	319	206	550	54	280	43	433	75	120	55					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	440	7	16	5	48	36	60	18	13	151	3	17	0	48	4	11	3					
6	Число погашенных избирательных бюллетеней	2329	20	67	15	207	256	287	201	127	429	33	103	15	317	71	139	42					
7	Число избирательных бюллетеней в переносных ящиках для голосования	501	12	27	5	48	36	60	55	17	151	3	17	2	50	4	11	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3720	88	161	80	445	408	403	319	206	550	54	280	43	433	75	120	55					
9	Число недействительных избирательных бюллетеней	41	0	5	0	4	3	3	7	2	9	1	3	0	2	1	1	0					
10	Число действительных избирательных бюллетеней	4180	100	183	85	489	441	460	367	221	692	56	294	45	481	78	130	58					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	243	10	10	10	30	20	20	20	15	15	10	15	5	23	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	125	3	1	8	21	12	9	7	14	13	10	1	0	20	6	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	44	1	0	4	4	7	7	1	2	7	3	0	0	3	1	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	118	7	9	2	9	8	11	13	1	2	0	14	5	3	4	20	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	992	11	24	33	197	120	126	74	86	139	15	49	2	95	5	7	9					
		23.50%	11.00%	12.77%	38.82%	39.96%	27.03%	27.21%	19.79%	38.57%	19.83%	26.32%	16.50%	4.44%	19.67%	6.33%	5.34%	15.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	432	13	33	2	17	48	51	39	9	90	7	8	3	84	7	12	9					
		10.23%	13.00%	17.55%	2.35%	3.45%	10.81%	11.02%	10.43%	4.04%	12.84%	12.28%	2.69%	6.67%	17.39%	8.86%	9.16%	15.52%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	0	2	0	0	1	5	5	1	7	0	0	1	4	0	2	0					
		0.66%	0.00%	1.06%	0.00%	0.00%	0.23%	1.08%	1.34%	0.45%	0.99%	0.00%	0.00%	2.22%	0.83%	0.00%	1.53%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	745	2	43	21	61	96	91	80	40	131	5	49	8	86	4	10	18					
		17.65%	2.00%	22.87%	24.71%	12.37%	21.62%	19.65%	21.39%	17.94%	18.69%	8.77%	16.50%	17.78%	17.81%	5.06%	7.63%	31.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	52	0	5	0	8	9	7	8	1	8	0	2	0	2	0	0	2					
		1.23%	0.00%	2.66%	0.00%	1.62%	2.03%	1.51%	2.14%	0.45%	1.14%	0.00%	0.67%	0.00%	0.41%	0.00%	0.00%	3.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1913	74	75	29	204	164	179	158	84	315	29	184	31	206	62	99	20					
		45.32%	74.00%	39.89%	34.12%	41.38%	36.94%	38.66%	42.25%	37.67%	44.94%	50.88%	61.95%	68.89%	42.65%	78.48%	75.57%	34.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	1	0	2	3	1	3	0	2	0	2	0	4	0	0	0					
		0.43%	0.00%	0.53%	0.00%	0.41%	0.68%	0.22%	0.80%	0.00%	0.29%	0.00%	0.67%	0.00%	0.83%	0.00%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
