Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Иволгинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
1	"Число избирателей, внесенных в списки избирателей"	21797	268	1810	1493	319	1250	1853	1167	1131	509	282	1314	1408	1906	1384	241	100	622	633	569	740	794	1453	440	111					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19100	300	1500	1200	300	1000	1500	1000	900	450	280	1000	1500	1500	1500	230	110	600	600	600	700	700	1100	420	110					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10040	159	746	713	193	635	615	531	441	293	155	485	611	830	590	124	61	315	322	297	401	425	763	250	85					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	448	14	31	28	1	32	23	17	12	13	9	17	17	16	15	14	13	10	36	17	15	34	27	32	5					
6	Число погашенных избирательных бюллетеней	8612	127	723	459	106	333	862	452	447	144	116	498	872	654	895	92	36	275	242	286	284	241	310	138	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	449	14	31	28	1	32	23	17	12	13	9	17	17	17	15	14	13	10	36	17	15	34	27	32	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10035	159	746	713	193	635	615	531	441	293	155	483	610	829	589	124	61	315	322	297	401	425	763	250	85					
9	Число недействительных избирательных бюллетеней	315	8	10	24	8	18	31	8	7	8	4	22	21	27	13	5	1	7	10	6	10	26	30	9	2					
10	Число действительных избирательных бюллетеней	10169	165	767	717	186	649	607	540	446	298	160	478	606	819	591	133	73	318	348	308	406	433	760	273	88					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	750	10	60	50	10	45	60	40	40	15	10	45	50	65	50	10	5	20	20	20	30	30	45	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	141	1	5	5	1	8	12	4	9	4	1	7	6	17	9	0	5	6	4	7	19	0	9	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	103	1	3	20	1	4	15	6	11	0	4	0	4	11	3	2	1	6	1	1	4	3	1	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	609	9	55	45	9	37	48	36	31	11	9	38	44	48	41	10	0	14	16	13	11	30	36	13	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
