Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Камбарская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921					
1	"Число избирателей, внесенных в список избирателей"	15786	985	1035	1144	1186	1063	1142	987	1009	612	223	304	730	368	1029	184	877	1067	535	374	359	573					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15000	900	1000	1100	1100	1000	1100	900	1000	600	200	300	700	300	1000	150	850	1000	550	350	350	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9256	616	626	636	686	662	606	634	555	395	162	179	516	215	538	117	427	624	351	207	190	314					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	562	13	20	32	29	22	31	40	18	9	11	29	14	14	29	20	51	53	23	46	29	29					
6	Число погашенных избирательных бюллетеней	5182	271	354	432	385	316	463	226	427	196	27	92	170	71	433	13	372	323	176	97	131	207					
7	Число избирательных бюллетеней в переносных ящиках для голосования	562	13	20	32	29	22	31	40	18	9	11	29	14	14	29	20	51	53	23	46	29	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9233	616	625	635	686	662	606	633	537	395	162	179	516	215	538	117	425	624	351	207	190	314					
9	Число недействительных избирательных бюллетеней	190	13	19	13	11	14	22	10	19	6	1	3	9	1	14	4	6	12	4	2	1	6					
10	Число действительных избирательных бюллетеней	9605	616	626	654	704	670	615	663	536	398	172	205	521	228	553	133	470	665	370	251	218	337					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	237	10	10	10	10	10	10	10	10	10	5	10	10	5	15	5	10	20	27	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	146	2	7	7	4	4	4	2	0	2	1	10	6	0	9	0	10	20	27	6	20	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	57	2	8	5	4	1	0	1	4	3	0	1	3	1	3	1	2	3	2	4	2	7					
14	Число погашенных неиспользованных открепительных удостоверений	91	8	3	3	6	6	6	8	10	8	4	0	4	5	6	5	0	0	0	4	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1654	123	142	119	121	134	101	133	85	108	24	23	79	70	87	12	68	95	46	19	23	42					
		16.89%	19.55%	22.02%	17.84%	16.92%	19.59%	15.86%	19.76%	15.32%	26.73%	13.87%	11.06%	14.91%	30.57%	15.34%	8.76%	14.29%	14.03%	12.30%	7.51%	10.50%	12.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1801	118	80	113	147	129	145	158	130	118	25	22	94	45	112	8	73	76	54	50	38	66					
		18.39%	18.76%	12.40%	16.94%	20.56%	18.86%	22.76%	23.48%	23.42%	29.21%	14.45%	10.58%	17.74%	19.65%	19.75%	5.84%	15.34%	11.23%	14.44%	19.76%	17.35%	19.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	70	7	5	7	4	4	4	5	4	6	0	1	2	2	2	0	6	4	3	1	0	3					
		0.71%	1.11%	0.78%	1.05%	0.56%	0.58%	0.63%	0.74%	0.72%	1.49%	0.00%	0.48%	0.38%	0.87%	0.35%	0.00%	1.26%	0.59%	0.80%	0.40%	0.00%	0.87%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1636	143	147	108	148	103	100	103	90	47	28	37	111	46	99	6	104	114	40	18	20	24					
		16.70%	22.73%	22.79%	16.19%	20.70%	15.06%	15.70%	15.30%	16.22%	11.63%	16.18%	17.79%	20.94%	20.09%	17.46%	4.38%	21.85%	16.84%	10.70%	7.11%	9.13%	6.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	135	13	14	18	10	15	7	6	15	6	0	3	5	1	5	0	7	2	3	1	1	3					
		1.38%	2.07%	2.17%	2.70%	1.40%	2.19%	1.10%	0.89%	2.70%	1.49%	0.00%	1.44%	0.94%	0.44%	0.88%	0.00%	1.47%	0.30%	0.80%	0.40%	0.46%	0.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4266	209	233	282	271	283	252	257	211	112	95	118	229	62	245	106	209	372	224	162	136	198					
		43.55%	33.23%	36.12%	42.28%	37.90%	41.37%	39.56%	38.19%	38.02%	27.72%	54.91%	56.73%	43.21%	27.07%	43.21%	77.37%	43.91%	54.95%	59.89%	64.03%	62.10%	57.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	3	5	7	3	2	6	1	1	1	0	1	1	2	3	1	3	2	0	0	0	1					
		0.44%	0.48%	0.78%	1.05%	0.42%	0.29%	0.94%	0.15%	0.18%	0.25%	0.00%	0.48%	0.19%	0.87%	0.53%	0.73%	0.63%	0.30%	0.00%	0.00%	0.00%	0.29%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
