Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Новозыбковская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761					
1	"Число избирателей, внесенных в списки"	10289	940	976	267	211	242	191	460	441	149	581	126	397	401	223	398	79	308	636	877	574	409	561	695	147					
2	"Число бюллетеней, полученных участковыми комиссиями"	10405	950	980	270	220	240	200	460	445	150	590	130	400	400	225	390	80	320	650	890	590	410	560	705	150					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6328	592	554	165	128	144	114	256	283	104	343	85	268	236	128	256	52	195	361	521	372	288	343	423	117					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	438	22	14	0	23	20	23	15	36	11	21	11	30	63	7	4	2	13	0	51	22	0	32	18	0					
6	Число погашенных бюллетеней	3639	336	412	105	69	76	63	189	126	35	226	34	102	101	90	130	26	112	289	318	196	122	185	264	33					
7	Число бюллетеней в переносных ящиках для голосования	438	22	14	0	23	20	23	15	36	11	21	11	30	63	7	4	2	13	0	51	22	0	32	18	0					
8	Число бюллетеней в стационарных ящиках для голосования	6327	592	554	165	128	144	114	256	283	104	343	85	268	236	128	256	52	195	361	521	372	288	343	422	117					
9	Число недействительных бюллетеней	246	16	24	5	8	16	1	22	11	9	13	2	2	8	10	7	3	10	20	17	5	5	15	13	4					
10	Число действительных бюллетеней	6519	598	544	160	143	148	136	249	308	106	351	94	296	291	125	253	51	198	341	555	389	283	360	427	113					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	297	14	14	10	10	12	12	14	14	10	14	14	14	12	10	12	10	14	14	14	14	11	10	14	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	39	4	5	1	1	0	0	0	1	0	5	0	0	1	4	2	0	0	2	5	5	0	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	2	3	0	1	3	3	3	3	1	1	1	0	3	0	2	2	2	1	1	0	2	3	2	2					
14	Число погашенных открепительных удостоверений	258	10	9	9	9	12	12	14	13	10	9	14	14	11	6	10	10	14	12	9	9	11	8	13	10					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	119	6	15	4	3	3	6	3	4	0	9	1	8	3	5	2	2	11	5	7	9	3	4	4	2					
		1.75%	0.97%	2.64%	2.42%	1.98%	1.82%	4.37%	1.10%	1.25%	0.0%	2.47%	1.04%	2.68%	1.00%	3.70%	0.76%	3.70%	5.28%	1.38%	1.22%	2.28%	1.04%	1.06%	0.90%	1.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	41	4	5	0	1	1	3	0	2	1	1	0	3	1	2	2	1	2	1	4	1	1	0	2	3					
		0.60%	0.65%	0.88%	0.0%	0.66%	0.60%	2.18%	0.0%	0.62%	0.86%	0.27%	0.0%	1.00%	0.33%	1.48%	0.76%	1.85%	0.96%	0.27%	0.69%	0.25%	0.34%	0.0%	0.45%	2.56%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	155	18	11	2	4	6	2	10	5	3	10	2	7	5	6	2	0	10	4	15	5	1	2	15	10					
		2.29%	2.93%	1.93%	1.21%	2.64%	3.65%	1.45%	3.69%	1.56%	2.60%	2.74%	2.08%	2.34%	1.67%	4.44%	0.76%	0.0%	4.80%	1.10%	2.62%	1.26%	0.34%	0.53%	3.40%	8.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	45	5	4	1	5	0	2	0	3	0	2	0	0	2	1	3	0	5	0	3	2	1	0	4	2					
		0.66%	0.81%	0.70%	0.60%	3.31%	0.0%	1.45%	0.0%	0.94%	0.0%	0.54%	0.0%	0.0%	0.66%	0.74%	1.15%	0.0%	2.40%	0.0%	0.52%	0.50%	0.34%	0.0%	0.90%	1.70%					
22	"5. ""За Русь Святую"""	34	5	4	2	0	2	0	0	1	2	2	2	0	0	1	0	0	0	2	2	4	0	0	2	3					
		0.50%	0.81%	0.70%	1.21%	0.0%	1.21%	0.0%	0.0%	0.31%	1.73%	0.54%	2.08%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.55%	0.34%	1.01%	0.0%	0.0%	0.45%	2.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	1	0	2	0	1	0	0	1	0	2	0	1	1	0	0	0	1	0	2	3	0	0	0	0					
		0.22%	0.16%	0.0%	1.21%	0.0%	0.60%	0.0%	0.0%	0.31%	0.0%	0.54%	0.0%	0.33%	0.33%	0.0%	0.0%	0.0%	0.48%	0.0%	0.34%	0.76%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	3	3	1	0	1	1	1	0	0	2	1	0	0	2	0	0	2	1	1	2	0	1	0	0					
		0.32%	0.48%	0.52%	0.60%	0.0%	0.60%	0.72%	0.36%	0.0%	0.0%	0.54%	1.04%	0.0%	0.0%	1.48%	0.0%	0.0%	0.96%	0.27%	0.17%	0.50%	0.0%	0.26%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	5	2	0	1	0	1	2	2	0	1	1	1	0	0	2	0	2	0	1	1	4	0	3	0					
		0.42%	0.81%	0.35%	0.0%	0.66%	0.0%	0.72%	0.73%	0.62%	0.0%	0.27%	1.04%	0.33%	0.0%	0.0%	0.76%	0.0%	0.96%	0.0%	0.17%	0.25%	1.38%	0.0%	0.68%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	3	2	0	0	0	0	0	1	2	1	0	1	0	1	0	1	0	0	3	0	0	1	0					
		0.23%	0.0%	0.52%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.54%	1.04%	0.0%	0.33%	0.0%	0.38%	0.0%	0.48%	0.0%	0.0%	0.76%	0.0%	0.0%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	1023	43	35	12	9	23	9	27	59	8	70	17	38	48	2	40	1	9	56	129	106	6	165	92	19					
