Выборы Президента Российской Федерации																																																																					
Дата голосования: 02.03.2008																																																																					
																																																																					
Наименование Избирательной комиссии:    Центральная г.Сочи																																																																					
																																																																					
Сводная таблица результатов выборов																																																																					
																																																																					
	Число участковых избирательных комиссий	62																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																			
																																																																					
		Сумма	УИК №4601	УИК №4602	УИК №4603	УИК №4604	УИК №4605	УИК №4606	УИК №4607	УИК №4608	УИК №4609	УИК №4610	УИК №4611	УИК №4612	УИК №4613	УИК №4614	УИК №4615	УИК №4616	УИК №4617	УИК №4618	УИК №4619	УИК №4620	УИК №4621	УИК №4622	УИК №4623	УИК №4624	УИК №4625	УИК №4626	УИК №4627	УИК №4628	УИК №4629	УИК №4630	УИК №4631	УИК №4632	УИК №4633	УИК №4634	УИК №4635	УИК №4636	УИК №4637	УИК №4638	УИК №4639	УИК №4640	УИК №4641	УИК №4642	УИК №4643	УИК №4644	УИК №4645	УИК №4646	УИК №4647	УИК №4648	УИК №4649	УИК №4650	УИК №4651	УИК №4652	УИК №4653	УИК №4654	УИК №4655	УИК №4656	УИК №4657	УИК №4658	УИК №4659	УИК №4660	УИК №4661	УИК №4662					
1	"Число избирателей, включенных в списки избирателей"	94012	1620	1080	911	1253	1673	1711	1816	1612	1382	734	496	751	1003	1349	1718	1749	1455	1370	898	2235	1592	1923	1600	1336	1491	2060	1748	1695	2297	1619	1632	740	2109	2454	1639	1591	893	955	1840	1602	1279	546	1633	2310	1716	1744	2703	1942	2160	886	1280	1602	1270	1549	841	1227	1507	1379	2275	1942	1289	1300					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	91480	1540	1070	800	1300	1600	1500	1500	1600	1400	700	510	700	900	1300	1800	1750	1400	1300	850	2300	1650	1960	1600	1200	1400	2000	1750	1600	2300	1650	1550	650	2100	2300	1650	1650	900	900	1850	1500	1200	700	1700	2000	1680	1750	2500	1800	2300	800	1200	1650	1200	1400	820	1200	1500	1350	2200	2000	1250	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	72264	1414	899	626	877	1174	1287	1083	1278	1061	540	461	626	708	1074	1443	1653	1089	918	687	1678	1198	1374	1178	1019	1094	1495	1380	1312	1452	1387	1279	538	1902	1910	1444	1417	673	680	1500	1327	1041	434	1452	1922	1111	742	2115	1602	1656	489	950	1568	832	1276	682	889	1220	1163	1375	1593	1048	969					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	13610	102	171	156	353	392	201	299	270	321	77	27	74	192	63	248	96	301	142	53	422	237	401	272	169	54	79	351	201	844	212	270	91	81	387	179	111	173	32	323	63	136	112	142	70	513	858	380	70	406	193	115	21	145	107	134	137	197	109	586	348	90	251					
6	Число погашенных избирательных бюллетеней	5576	24	0	18	70	34	12	118	52	18	83	22	0	0	163	109	1	10	240	110	200	215	185	150	12	252	426	19	87	4	51	1	21	117	3	27	122	54	188	27	110	23	154	106	8	56	150	5	128	238	118	135	61	223	17	4	174	83	48	239	59	112	80					
7	Число избирательных бюллетеней в переносных ящиках для голосования	13640	102	171	156	353	392	201	299	270	321	77	27	74	192	63	248	96	301	142	53	422	237	401	272	169	54	79	351	201	844	212	270	91	81	387	179	111	173	32	323	63	136	112	142	70	513	858	380	70	406	193	115	21	145	107	134	137	197	139	586	348	90	251					
8	Число бюллетеней в стационарных ящиках для голосования	72228	1414	894	624	877	1174	1287	1083	1278	1061	540	461	626	708	1074	1430	1652	1089	918	686	1678	1198	1374	1178	1019	1091	1495	1380	1312	1452	1387	1279	538	1902	1910	1444	1417	673	680	1500	1327	1041	434	1452	1922	1111	742	2115	1602	1656	489	950	1566	832	1276	682	887	1220	1163	1375	1586	1048	969					
9	Число недействительных избирательных бюллетеней	1649	16	20	11	18	43	15	18	0	10	148	7	15	31	24	34	321	3	24	12	31	15	32	15	8	27	22	12	22	15	17	11	19	35	20	0	8	29	14	65	17	18	6	4	20	19	17	0	47	32	18	0	27	8	19	15	20	72	26	22	27	20	8					
10	Число действительных избирательных бюллетеней	84219	1500	1045	769	1212	1523	1473	1364	1548	1372	469	481	685	869	1113	1644	1427	1387	1036	727	2069	1420	1743	1435	1180	1118	1552	1719	1491	2281	1582	1538	610	1948	2277	1623	1520	817	698	1758	1373	1159	540	1590	1972	1605	1583	2495	1625	2030	664	1065	1560	969	1364	801	1004	1345	1276	1939	1907	1118	1212					
11	Число полученных открепительных  удостоверений	2438	40	15	15	20	25	25	20	28	40	36	25	12	30	24	50	20	90	20	20	51	39	175	40	50	127	15	55	30	40	35	32	10	50	30	55	50	30	90	25	47	40	10	22	44	25	10	80	30	83	13	20	40	76	22	26	22	23	65	44	60	32	20					
