Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Бураевская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638									
1	Число избирателей, включенных в список избирателей	19793	903	994	970	758	491	541	1064	1885	203	276	225	137	303	557	286	299	451	410	175	317	152	292	329	358	420	328	317	362	195	198	285	281	249	146	292	299	201	121	141	364	140	406	156	140	121	336	153	325	347	194	114	603	183									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21485	1002	1100	1090	825	495	583	1100	1970	208	310	258	141	349	696	305	306	568	456	190	326	168	318	337	378	448	354	335	367	199	196	294	325	251	166	330	321	203	134	149	395	145	442	166	151	121	365	162	351	365	194	125	756	196									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14964	855	884	823	619	410	457	864	1692	149	158	177	76	207	400	208	190	289	250	124	238	130	126	209	248	291	184	247	292	164	162	201	221	167	82	229	221	140	95	121	272	99	305	119	102	104	243	46	171	183	118	100	388	114									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3220	26	18	42	85	59	40	76	118	52	96	29	57	71	88	62	83	150	110	42	49	13	90	89	38	97	112	70	56	25	30	74	39	22	57	39	40	27	19	20	72	34	97	37	27	17	77	100	139	134	48	14	62	52									
6	Число погашенных избирательных бюллетеней	3301	121	198	225	121	26	86	160	160	7	56	52	8	71	208	35	33	129	96	24	39	25	102	39	92	60	58	18	19	10	4	19	65	62	27	62	60	36	20	8	51	12	40	10	22	0	45	16	41	48	28	11	306	30									
