Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Холмогорская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №918	УИК №919	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №927	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №943	УИК №944	УИК №945	УИК №946	УИК №948	УИК №950	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958									
1	"Число избирателей, включенных в список избирателей"	20056	495	426	333	1574	2014	269	214	2146	578	1450	116	121	931	523	914	141	148	192	324	356	176	714	159	2436	208	393	263	102	223	532	198	799	469	119									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15070	360	320	250	1150	1500	200	190	1600	450	1100	90	90	700	400	700	100	120	150	250	280	140	550	100	1800	140	300	200	75	170	400	150	610	350	85									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	27	0	39	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10156	284	193	151	980	1208	125	172	1134	252	897	44	55	420	263	465	56	52	81	140	114	99	336	83	1135	73	142	101	51	95	245	64	379	198	69									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	950	24	19	18	40	48	15	4	75	38	25	7	11	48	23	14	13	14	5	28	23	2	42	13	141	33	26	23	6	24	31	26	20	62	9									
6	Число погашенных избирательных бюллетеней	3878	52	108	81	130	244	60	14	391	160	178	39	24	232	114	221	31	54	64	82	123	39	172	4	497	34	93	76	18	51	124	60	211	90	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1036	24	19	18	40	48	15	4	75	38	25	7	11	48	23	14	13	14	5	28	43	2	42	13	168	33	65	23	6	24	31	26	20	62	9									
8	Число бюллетеней в стационарных ящиках для голосования	10155	284	193	151	980	1208	125	172	1134	252	897	44	55	420	263	465	56	52	81	140	114	99	336	83	1134	73	142	101	51	95	245	64	379	198	69									
9	Число недействительных избирательных бюллетеней	109	1	2	3	8	14	1	3	21	1	8	0	0	6	3	6	0	0	0	0	3	0	0	1	16	0	1	0	2	1	2	0	6	0	0									
