Выборы Президента Российской Федерации																																														
Дата голосования: 04.03.2012																																														
																																														
Наименование Избирательной комиссии:    Усть-Куломская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	35																																												
																																														
		Сумма	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529									
1	Число избирателей, включенных в список избирателей	22016	183	662	416	292	459	360	1281	198	317	2157	2167	828	222	1289	514	227	1651	578	523	196	276	367	359	294	1013	710	460	521	507	209	1612	393	191	324	260									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24050	220	720	450	330	490	410	1450	220	370	2170	2190	1000	250	1410	590	220	1810	610	610	230	310	400	440	370	990	820	500	550	570	210	1840	440	200	400	260									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	1006	0	0	0	0	98	0	0	0	0	0	0	0	0	33	151	16	183	0	0	86	65	0	0	0	0	0	107	110	0	0	137	20	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13167	129	338	229	183	237	244	873	154	207	1367	1374	456	138	755	226	100	880	285	363	79	123	250	235	198	574	375	225	239	340	144	981	296	154	236	180									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2409	30	146	69	39	49	16	90	21	40	125	73	213	23	91	50	14	358	90	55	7	13	40	104	41	45	159	27	20	69	29	165	27	21	22	28									
6	Число погашенных избирательных бюллетеней	7468	61	236	152	108	106	150	487	45	123	678	743	331	89	531	163	90	389	235	192	58	109	110	101	131	371	286	141	181	161	37	557	97	25	142	52									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3415	30	146	69	39	147	16	90	21	40	125	73	213	23	124	201	30	541	90	55	93	78	40	104	41	45	159	134	130	69	29	302	47	21	22	28									
8	Число бюллетеней в стационарных ящиках для голосования	13165	129	338	229	183	237	244	873	154	207	1365	1374	456	138	755	226	100	880	285	363	79	123	250	235	198	574	375	225	239	340	144	981	296	154	236	180									
9	Число недействительных избирательных бюллетеней	180	2	3	0	2	3	3	23	5	3	15	23	5	3	4	19	1	3	4	2	0	3	2	2	3	12	6	1	6	1	3	7	3	4	2	2									
10	Число действительных избирательных бюллетеней	16400	157	481	298	220	381	257	940	170	244	1475	1424	664	158	875	408	129	1418	371	416	172	198	288	337	236	607	528	358	363	408	170	1276	340	171	256	206									
11	Число полученных открепительных  удостоверений	1649	50	42	30	30	35	39	165	23	35	60	60	110	25	95	60	15	103	30	68	20	35	30	45	40	60	37	28	31	37	20	90	45	15	26	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1643	50	42	30	30	35	39	165	23	35	60	60	110	25	95	60	15	103	30	68	20	35	30	45	40	60	37	28	31	37	14	90	45	15	26	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	365	6	6	10	3	13	7	18	7	6	49	75	16	4	16	2	5	11	4	13	2	6	4	6	3	12	8	2	1	2	12	19	3	4	2	8									
14	Число неиспользованных открепительных удостоверений	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	21	1	1	2	0	0	1	1	0	0	6	3	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
19	Жириновский Владимир Вольфович	1008	11	29	21	10	24	15	73	18	16	105	71	40	13	45	17	2	67	29	31	8	7	20	33	15	48	24	34	35	22	5	63	11	15	9	22									
		6.08%	6.92%	5.99%	7.05%	4.50%	6.25%	5.77%	7.58%	10.29%	6.48%	7.05%	4.91%	5.98%	8.07%	5.12%	3.98%	1.54%	4.71%	7.73%	7.42%	4.65%	3.48%	6.90%	9.73%	6.28%	7.75%	4.49%	9.47%	9.49%	5.38%	2.89%	4.91%	3.21%	8.57%	3.49%	10.58%									
20	Зюганов Геннадий Андреевич	1971	33	54	29	27	16	26	121	11	18	194	192	60	21	96	36	13	124	31	53	5	27	26	31	23	118	70	83	36	68	30	173	33	30	33	30									
		11.89%	20.75%	11.16%	9.73%	12.16%	4.17%	10.00%	12.56%	6.29%	7.29%	13.02%	13.27%	8.97%	13.04%	10.92%	8.43%	10.00%	8.73%	8.27%	12.68%	2.91%	13.43%	8.97%	9.14%	9.62%	19.06%	13.11%	23.12%	9.76%	16.63%	17.34%	13.48%	9.62%	17.14%	12.79%	14.42%									
21	Миронов Сергей Михайлович	761	5	31	12	9	10	11	31	5	4	69	81	17	14	64	14	6	65	28	14	5	5	11	9	6	29	19	22	33	18	8	53	14	10	24	5									
		4.59%	3.14%	6.40%	4.03%	4.05%	2.60%	4.23%	3.22%	2.86%	1.62%	4.63%	5.60%	2.54%	8.70%	7.28%	3.28%	4.62%	4.57%	7.47%	3.35%	2.91%	2.49%	3.79%	2.65%	2.51%	4.68%	3.56%	6.13%	8.94%	4.40%	4.62%	4.13%	4.08%	5.71%	9.30%	2.40%									
22	Прохоров Михаил Дмитриевич	816	9	19	19	5	16	5	61	10	5	123	109	30	6	54	9	7	45	22	16	3	9	10	11	2	34	19	15	12	18	6	63	9	7	16	12									
		4.92%	5.66%	3.93%	6.38%	2.25%	4.17%	1.92%	6.33%	5.71%	2.02%	8.26%	7.53%	4.48%	3.73%	6.14%	2.11%	5.38%	3.17%	5.87%	3.83%	1.74%	4.48%	3.45%	3.24%	0.84%	5.49%	3.56%	4.18%	3.25%	4.40%	3.47%	4.91%	2.62%	4.00%	6.20%	5.77%									
23	Путин Владимир Владимирович	11844	99	348	217	169	315	200	654	126	201	984	971	517	104	616	332	101	1117	261	302	151	150	221	253	190	378	396	204	247	282	121	924	273	109	174	137									
		71.44%	62.26%	71.90%	72.82%	76.13%	82.03%	76.92%	67.91%	72.00%	81.38%	66.04%	67.10%	77.28%	64.60%	70.08%	77.75%	77.69%	78.61%	69.60%	72.25%	87.79%	74.63%	76.21%	74.63%	79.50%	61.07%	74.16%	56.82%	66.94%	68.95%	69.94%	72.02%	79.59%	62.29%	67.44%	65.87%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
