Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Элистинская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50									
1	Число избирателей, включенных в список избирателей	86616	2623	226	1382	1974	336	191	1196	2337	2053	2175	2469	1659	167	2561	1945	1886	2060	925	2430	317	2317	651	1787	2295	1319	2555	2238	2456	2409	2109	1432	1461	1880	1466	1845	2303	2033	2276	2410	1970	1923	1592	1780	2260	2172	1183	2379	1120	1717	366									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	83835	2500	250	1300	1900	290	180	1150	2300	2000	2200	2400	1600	170	2500	1700	1800	2000	900	2400	250	2300	600	1800	2200	1100	2400	2200	2400	2400	2100	1400	1400	1800	1500	1800	2200	2000	2200	2400	1900	1800	1500	1800	2200	2200	1000	2300	1100	1700	345									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	45415	1457	168	715	1074	139	76	586	1162	942	997	1284	848	72	1507	1143	934	1063	537	1212	128	1251	356	832	1219	758	1482	1159	1303	1343	1067	811	814	1015	802	1064	1311	1174	1314	1292	936	913	746	869	1078	1006	591	1258	555	886	166									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2950	113	2	51	22	93	2	41	43	58	60	39	45	95	85	112	35	87	37	80	40	63	27	89	90	48	61	48	71	52	74	29	49	27	21	28	56	47	93	37	60	63	63	53	28	44	45	88	96	81	179									
6	Число погашенных избирательных бюллетеней	35470	930	80	534	804	58	102	523	1095	1000	1143	1077	707	3	908	445	831	850	326	1108	82	986	217	879	891	294	857	993	1026	1005	959	560	537	758	677	708	833	779	793	1071	904	824	691	878	1094	1150	364	954	449	733	0									
