Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Октябрьская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311					
1	"Число избирателей, внесенных в списки избирателей"	17227	1283	1218	1253	468	488	352	622	176	948	198	127	546	192	463	97	250	604	1325	2384	1641	448	226	106	158	629	720	192	113					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15515	1200	1150	1100	450	450	350	550	200	850	200	140	550	200	490	105	250	550	1100	1800	1300	450	200	130	170	600	650	200	130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10213	685	692	733	270	387	275	397	114	537	145	82	344	137	307	69	159	383	764	1154	872	314	168	81	125	305	506	134	74					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1383	223	150	125	37	52	22	31	7	55	12	5	33	13	31	7	15	67	64	135	35	23	12	6	6	160	42	7	8					
6	Число погашенных избирательных бюллетеней	3919	292	308	242	143	11	53	122	79	258	43	53	173	50	152	29	76	100	272	511	393	113	20	43	39	135	102	59	48					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1383	223	150	125	37	52	22	31	7	55	12	5	33	13	31	7	15	67	64	135	35	23	12	6	6	160	42	7	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10213	685	692	733	270	387	275	397	114	537	145	82	344	137	307	69	159	383	764	1154	872	314	168	81	125	305	506	134	74					
9	Число недействительных избирательных бюллетеней	72	8	6	2	3	2	0	0	2	3	0	0	5	2	0	0	3	7	5	9	0	2	2	0	1	4	6	0	0					
10	Число действительных избирательных бюллетеней	11524	900	836	856	304	437	297	428	119	589	157	87	372	148	338	76	171	443	823	1280	907	335	178	87	130	461	542	141	82					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	380	20	25	20	10	35	10	15	5	20	5	5	15	5	20	5	5	15	30	30	20	10	5	5	5	15	15	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	199	11	25	9	5	35	4	9	2	6	1	2	6	1	18	0	0	0	21	17	12	10	0	1	0	3	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	122	2	8	6	4	9	3	2	1	5	1	0	3	5	11	2	2	2	7	17	21	1	3	1	0	1	3	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	181	9	0	11	5	0	6	6	3	14	4	3	9	4	2	5	5	15	9	13	8	0	5	4	5	12	14	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	877	84	57	81	38	41	8	24	9	42	6	1	19	3	32	3	17	27	41	73	80	37	12	6	1	20	99	8	8					
		7.56%	9.25%	6.77%	9.44%	12.38%	9.34%	2.69%	5.61%	7.44%	7.09%	3.82%	1.15%	5.04%	2.00%	9.47%	3.95%	9.77%	6.00%	4.95%	5.66%	8.82%	10.98%	6.67%	6.90%	0.76%	4.30%	18.07%	5.67%	9.76%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	5	2	8	0	0	0	0	0	4	0	0	2	0	0	0	0	0	6	8	4	0	0	0	0	3	0	0	3					
		0.39%	0.55%	0.24%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.62%	0.44%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	3.66%					
20	3.Политическая партия «Демократическая партия России»	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0					
		0.05%	0.11%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2132	233	153	96	87	79	23	52	16	102	19	9	63	46	45	44	29	149	184	216	149	64	25	9	15	66	90	56	13					
		18.39%	25.66%	18.17%	11.19%	28.34%	17.99%	7.74%	12.15%	13.22%	17.23%	12.10%	10.34%	16.71%	30.67%	13.31%	57.89%	16.67%	33.11%	22.22%	16.76%	16.43%	18.99%	13.89%	10.34%	11.45%	14.19%	16.42%	39.72%	15.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	1	2	1	0	0					
