Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Казань, Московская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187									
1	Число избирателей, включенных в список избирателей	101177	1714	2126	2090	2157	2203	2098	2464	2382	2108	2142	1664	1581	1886	1721	2325	2076	1599	2101	1945	2813	2133	2291	1979	2014	2535	1744	1721	2144	2238	2400	2420	2148	2324	2460	2441	2417	2141	2268	2133	2124	1788	2533	2754	2665	2442	2611	370	45	196	232	271									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	98334	1600	2100	2000	2100	2100	2100	2400	2300	2100	2100	1600	1500	1700	1700	2200	2000	1500	2000	1900	2800	2100	2200	1900	1900	2500	1700	1700	2100	2200	2400	2300	2000	2300	2400	2400	2400	2000	2200	2100	2100	1700	2500	2700	2600	2400	2600	360	45	220	238	271									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	63412	1203	1365	1266	1343	1365	1221	1445	1356	1319	1272	993	974	1253	977	1662	1307	1040	1335	1220	1814	1465	1432	1263	1210	1587	1015	1002	1447	1395	1397	1419	1258	1463	1576	1661	1479	1405	1394	1301	1481	1095	1652	1825	1603	1424	1630	257	28	114	172	232									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2521	28	28	62	40	87	73	57	73	71	73	33	64	63	78	40	49	27	37	40	23	48	54	69	104	69	77	62	26	82	88	71	33	22	53	26	28	44	42	16	31	15	35	20	61	49	29	25	17	82	58	39									
6	Число погашенных избирательных бюллетеней	32401	369	707	672	717	648	806	898	871	710	755	574	462	384	645	498	644	433	628	640	963	587	714	568	586	844	608	636	627	723	915	810	709	815	771	713	893	551	764	783	588	590	813	855	936	927	941	78	0	24	8	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2520	28	28	62	40	87	73	57	73	71	73	33	64	63	78	40	49	27	37	40	23	48	54	69	104	69	77	62	26	82	88	71	33	22	53	26	28	44	42	16	31	15	35	20	61	49	29	25	17	82	57	39									
8	Число бюллетеней в стационарных ящиках для голосования	63389	1203	1365	1265	1342	1361	1221	1444	1355	1319	1272	993	974	1253	976	1662	1307	1039	1335	1220	1813	1465	1430	1263	1210	1587	1015	1002	1447	1395	1396	1419	1257	1463	1573	1661	1479	1401	1394	1301	1481	1094	1652	1825	1603	1424	1630	257	28	114	172	232									
9	Число недействительных избирательных бюллетеней	1024	20	25	21	22	10	23	34	39	14	22	17	29	31	19	40	14	27	23	24	35	2	21	12	20	25	12	22	5	27	37	9	30	26	17	14	25	27	27	17	0	7	17	5	36	27	45	7	0	9	7	0									
10	Число действительных избирательных бюллетеней	64885	1211	1368	1306	1360	1438	1271	1467	1389	1376	1323	1009	1009	1285	1035	1662	1342	1039	1349	1236	1801	1511	1463	1320	1294	1631	1080	1042	1468	1450	1447	1481	1260	1459	1609	1673	1482	1418	1409	1300	1512	1102	1670	1840	1628	1446	1614	275	45	187	222	271									
11	Число полученных открепительных  удостоверений	2547	50	50	50	50	50	60	60	60	50	50	50	50	50	50	50	50	50	50	50	85	50	50	50	50	60	50	50	55	60	60	70	60	70	60	60	60	50	50	50	50	50	60	60	60	60	60	17	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2101	24	42	28	34	30	40	42	52	46	50	49	35	37	38	44	39	29	49	33	74	44	40	35	40	42	21	37	52	53	57	62	56	65	53	58	50	40	43	45	41	48	60	57	60	56	54	17	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2162	117	54	49	47	41	38	38	26	34	28	31	21	131	19	55	38	39	26	11	75	46	40	38	32	60	44	27	50	36	42	37	99	31	37	14	36	86	26	29	41	31	16	42	70	46	43	20	19	34	51	21									
14	Число неиспользованных открепительных удостоверений	446	26	8	22	16	20	20	18	8	4	0	1	15	13	12	6	11	21	1	17	11	6	10	15	10	18	29	13	3	7	3	8	4	5	7	2	10	10	7	5	9	2	0	3	0	4	6	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	3144	58	78	75	71	41	83	81	86	80	54	74	66	85	68	94	62	55	73	59	112	35	75	30	74	98	32	50	15	89	87	52	86	82	84	30	77	48	76	60	4	37	82	108	109	71	70	13	0	4	7	4									
		4.77%	4.71%	5.60%	5.65%	5.14%	2.83%	6.41%	5.40%	6.02%	5.76%	4.01%	7.21%	6.36%	6.46%	6.45%	5.52%	4.57%	5.16%	5.32%	4.68%	6.10%	2.31%	5.05%	2.25%	5.63%	5.92%	2.93%	4.70%	1.02%	6.03%	5.86%	3.49%	6.67%	5.52%	5.17%	1.78%	5.11%	3.32%	5.29%	4.56%	0.26%	3.34%	4.86%	5.85%	6.55%	4.82%	4.22%	4.61%	0.00%	2.04%	3.06%	1.48%									
