Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Демидовская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №797	УИК №798									
1	"Число избирателей, включенных в список избирателей"	11347	1180	1730	750	1722	318	215	121	275	165	227	286	162	1416	127	149	373	226	446	149	313	167	830									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11418	1203	1753	760	1739	303	215	123	280	159	304	245	166	1394	128	148	353	226	443	152	322	167	835									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5969	677	980	452	948	126	100	62	140	97	148	112	98	690	40	41	137	142	223	97	77	92	490									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1062	34	44	30	77	71	27	18	28	27	79	86	27	73	40	65	79	27	85	25	83	5	32									
6	Число погашенных избирательных бюллетеней	4387	492	729	278	714	106	88	43	112	35	77	47	41	631	48	42	137	57	135	30	162	70	313									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1062	34	44	30	77	71	27	18	28	27	79	86	27	73	40	65	79	27	85	25	83	5	32									
8	Число бюллетеней в стационарных ящиках для голосования	5969	677	980	452	948	126	100	62	140	97	148	112	98	690	40	41	137	142	223	97	77	92	490									
9	Число недействительных избирательных бюллетеней	89	14	18	8	13	1	0	0	1	0	6	0	2	13	0	0	3	0	2	0	0	2	6									
10	Число действительных избирательных бюллетеней	6942	697	1006	474	1012	196	127	80	167	124	221	198	123	750	80	106	213	169	306	122	160	95	516									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	56	3	4	6	11	0	0	2	3	1	3	4	1	8	0	0	1	2	2	1	0	1	3									
		0.80%	0.42%	0.39%	1.24%	1.07%	0.00%	0.00%	2.50%	1.79%	0.81%	1.32%	2.02%	0.80%	1.05%	0.00%	0.00%	0.46%	1.18%	0.65%	0.82%	0.00%	1.03%	0.57%									
14	Грудинин Павел Николаевич	901	133	162	60	154	38	6	8	10	5	17	10	11	103	20	3	18	15	21	8	18	14	67									
		12.81%	18.71%	15.82%	12.45%	15.02%	19.29%	4.72%	10.00%	5.95%	4.03%	7.49%	5.05%	8.80%	13.50%	25.00%	2.83%	8.33%	8.88%	6.82%	6.56%	11.25%	14.43%	12.84%									
15	Жириновский Владимир Вольфович	699	68	125	63	116	21	15	8	15	13	24	12	6	61	8	17	20	14	22	10	12	6	43									
		9.94%	9.56%	12.21%	13.07%	11.32%	10.66%	11.81%	10.00%	8.93%	10.48%	10.57%	6.06%	4.80%	7.99%	10.00%	16.04%	9.26%	8.28%	7.14%	8.20%	7.50%	6.19%	8.24%									
16	Путин Владимир Владимирович	5096	472	686	331	700	134	104	62	137	105	169	166	105	555	51	85	169	133	251	100	123	69	389									
		72.48%	66.39%	66.99%	68.67%	68.29%	68.02%	81.89%	77.50%	81.55%	84.68%	74.45%	83.84%	84.00%	72.74%	63.75%	80.19%	78.24%	78.70%	81.49%	81.97%	76.88%	71.13%	74.52%									
17	Собчак Ксения Анатольевна	62	6	8	6	10	3	0	0	2	0	1	3	0	6	0	1	1	2	5	0	5	0	3									
		0.88%	0.84%	0.78%	1.24%	0.98%	1.52%	0.00%	0.00%	1.19%	0.00%	0.44%	1.52%	0.00%	0.79%	0.00%	0.94%	0.46%	1.18%	1.62%	0.00%	3.13%	0.00%	0.57%									
18	Сурайкин Максим Александрович	58	5	7	6	9	0	2	0	0	0	0	2	0	7	0	0	2	3	5	3	2	2	3									
		0.82%	0.70%	0.68%	1.24%	0.88%	0.00%	1.57%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.92%	0.00%	0.00%	0.93%	1.78%	1.62%	2.46%	1.25%	2.06%	0.57%									
19	Титов Борис Юрьевич	42	9	9	0	7	0	0	0	0	0	3	1	0	6	0	0	1	0	0	0	0	2	4									
		0.60%	1.27%	0.88%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.51%	0.00%	0.79%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	2.06%	0.77%									
20	Явлинский Григорий Алексеевич	28	1	5	2	5	0	0	0	0	0	4	0	0	4	1	0	1	0	0	0	0	1	4									
		0.40%	0.14%	0.49%	0.41%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	1.76%	0.00%	0.00%	0.52%	1.25%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	1.03%	0.77%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
