Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Кунгурская районная																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №4601	УИК №4602	УИК №4603	УИК №4604	УИК №4605	УИК №4606	УИК №4607	УИК №4608	УИК №4609	УИК №4610	УИК №4611	УИК №4612	УИК №4613	УИК №4614	УИК №4615	УИК №4616	УИК №4617	УИК №4618	УИК №4619	УИК №4620	УИК №4621	УИК №4622	УИК №4623	УИК №4624	УИК №4625	УИК №4626	УИК №4627	УИК №4628	УИК №4629	УИК №4630	УИК №4631	УИК №4632	УИК №4633	УИК №4634	УИК №4635	УИК №4636	УИК №4637	УИК №4638	УИК №4639	УИК №4640	УИК №4641	УИК №4642	УИК №4643	УИК №4644	УИК №4645	УИК №4646	УИК №4647	УИК №4648	УИК №4649	УИК №4650	УИК №4651	УИК №4652	УИК №4653	УИК №4654	УИК №4655	УИК №4656	УИК №4657									
1	Число избирателей, включенных в список избирателей	35596	157	149	493	1778	256	247	493	358	653	194	959	1250	1308	1193	260	1111	517	1243	1546	270	496	1274	481	1159	442	1253	110	99	87	226	262	1247	166	204	430	1291	891	586	518	765	195	130	312	870	703	1112	312	323	367	188	881	1095	682	328	292	673	711									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34630	150	140	480	1700	250	250	490	370	660	180	950	1230	1250	1180	240	1000	500	1200	1500	270	470	1250	460	1150	440	1200	100	90	80	210	240	1240	160	190	400	1180	990	580	510	740	190	130	300	840	700	1100	300	320	360	190	840	1100	680	320	260	650	680									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	46	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17345	80	58	266	699	82	134	237	185	308	62	530	660	697	706	109	634	225	603	641	81	247	651	210	546	187	673	44	47	44	79	103	547	82	113	193	520	366	259	258	361	68	51	121	651	423	618	159	191	196	84	395	514	302	167	153	315	410									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3323	15	26	22	194	86	32	53	23	101	60	56	66	41	14	33	28	43	58	203	85	48	97	85	99	71	62	22	11	11	48	63	148	22	23	24	122	80	46	43	75	61	20	41	55	66	52	12	37	7	17	141	162	32	25	30	93	33									
6	Число погашенных избирательных бюллетеней	13916	55	56	192	765	82	84	200	162	251	58	364	504	512	460	98	338	232	539	656	104	175	502	165	505	182	465	34	32	25	83	74	541	56	54	183	538	544	275	209	304	61	59	138	134	211	430	129	92	157	89	304	424	346	128	77	242	237									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3369	15	26	22	236	86	32	53	23	101	60	56	66	41	14	33	28	43	58	203	85	48	97	85	99	71	62	22	11	11	48	63	152	22	23	24	122	80	46	43	75	61	20	41	55	66	52	12	37	7	17	141	162	32	25	30	93	33									
8	Число бюллетеней в стационарных ящиках для голосования	17345	80	58	266	699	82	134	237	185	308	62	530	660	697	706	109	634	225	603	641	81	247	651	210	546	187	673	44	47	44	79	103	547	82	113	193	520	366	259	258	361	68	51	121	651	423	618	159	191	196	84	395	514	302	167	153	315	410									
9	Число недействительных избирательных бюллетеней	181	0	0	5	5	3	2	2	3	4	0	7	7	9	5	1	10	5	6	9	0	5	7	4	4	3	8	0	1	2	1	2	3	0	2	2	5	1	2	4	3	0	0	0	4	6	4	0	2	1	0	4	2	3	0	3	7	3									
10	Число действительных избирательных бюллетеней	20533	95	84	283	930	165	164	288	205	405	122	579	719	729	715	141	652	263	655	835	166	290	741	291	641	255	727	66	57	53	126	164	696	104	134	215	637	445	303	297	433	129	71	162	702	483	666	171	226	202	101	532	674	331	192	180	401	440									
11	Число полученных открепительных  удостоверений	519	7	2	4	22	2	3	7	9	17	2	21	20	13	11	4	16	5	16	26	6	4	20	7	11	4	19	4	2	2	2	4	11	3	2	2	13	11	3	7	14	5	4	4	27	12	13	10	2	5	3	14	22	10	8	7	7	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	425	5	0	1	18	2	3	7	8	9	2	19	14	8	11	2	11	3	13	24	6	2	18	7	11	4	19	0	1	0	0	1	10	2	0	2	12	9	3	5	9	4	4	4	26	12	13	10	2	5	3	13	14	10	6	7	3	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	348	6	3	6	10	3	3	3	4	5	6	7	8	6	6	3	7	3	13	12	8	9	7	11	15	0	17	5	8	2	6	7	12	4	6	11	7	8	7	6	4	1	3	3	3	6	7	8	2	5	1	10	8	3	6	4	2	2									
14	Число неиспользованных открепительных удостоверений	94	2	2	3	4	0	0	0	1	8	0	2	6	5	0	2	5	2	3	2	0	2	2	0	0	0	0	4	1	2	2	3	1	1	2	0	1	2	0	2	5	1	0	0	1	0	0	0	0	0	0	1	8	0	2	0	4	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	17	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	1027	8	2	14	49	8	5	18	15	19	8	32	40	40	29	2	33	17	29	44	6	12	43	21	23	2	48	4	2	1	5	7	32	10	15	7	46	24	17	16	8	13	4	2	5	3	46	9	21	5	6	30	33	14	17	11	30	17									
		4.96%	8.42%	2.38%	4.86%	5.24%	4.76%	3.01%	6.21%	7.21%	4.65%	6.56%	5.46%	5.51%	5.42%	4.03%	1.41%	4.98%	6.34%	4.39%	5.21%	3.61%	4.07%	5.75%	7.12%	3.57%	0.78%	6.53%	6.06%	3.45%	1.82%	3.94%	4.22%	4.58%	9.62%	11.03%	3.23%	7.17%	5.38%	5.57%	5.32%	1.83%	10.08%	5.63%	1.23%	0.71%	0.61%	6.87%	5.26%	9.21%	2.46%	5.94%	5.60%	4.88%	4.19%	8.85%	6.01%	7.35%	3.84%									
20	Зюганов Геннадий Андреевич	3140	18	7	42	135	30	27	39	21	69	14	77	119	107	98	24	115	45	98	93	11	21	131	43	89	41	136	16	9	13	7	22	69	11	18	41	152	87	44	106	123	13	13	27	110	78	76	32	23	34	28	53	80	55	19	23	61	47									
		15.16%	18.95%	8.33%	14.58%	14.44%	17.86%	16.27%	13.45%	10.10%	16.87%	11.48%	13.14%	16.39%	14.50%	13.61%	16.90%	17.37%	16.79%	14.83%	11.02%	6.63%	7.12%	17.51%	14.58%	13.80%	15.89%	18.50%	24.24%	15.52%	23.64%	5.51%	13.25%	9.87%	10.58%	13.24%	18.89%	23.68%	19.51%	14.43%	35.22%	28.21%	10.08%	18.31%	16.67%	15.58%	15.95%	11.34%	18.71%	10.09%	16.75%	27.72%	9.89%	11.83%	16.47%	9.90%	12.57%	14.95%	10.61%									
21	Миронов Сергей Михайлович	936	2	4	11	25	4	6	15	8	14	1	26	43	32	52	3	42	16	36	42	5	21	36	13	38	8	31	1	3	1	3	5	31	3	7	6	44	22	19	10	20	6	5	4	18	7	36	17	6	10	8	16	24	16	10	4	17	23									
		4.52%	2.11%	4.76%	3.82%	2.67%	2.38%	3.61%	5.17%	3.85%	3.42%	0.82%	4.44%	5.92%	4.34%	7.22%	2.11%	6.34%	5.97%	5.45%	4.98%	3.01%	7.12%	4.81%	4.41%	5.89%	3.10%	4.22%	1.52%	5.17%	1.82%	2.36%	3.01%	4.43%	2.88%	5.15%	2.76%	6.85%	4.93%	6.23%	3.32%	4.59%	4.65%	7.04%	2.47%	2.55%	1.43%	5.37%	9.94%	2.63%	4.93%	7.92%	2.99%	3.55%	4.79%	5.21%	2.19%	4.17%	5.19%									
22	Прохоров Михаил Дмитриевич	1369	7	1	8	51	6	2	9	11	4	8	58	82	50	66	5	80	13	53	61	10	37	58	27	52	10	45	3	6	6	3	10	30	8	5	8	40	36	17	18	20	5	1	8	36	7	44	5	19	13	2	34	56	41	14	8	28	24									
