Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Свердловская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №797	УИК №798					
1	"Число избирателей, внесенных в списки"	13615	1120	1570	1355	813	588	318	266	350	314	571	171	251	144	598	357	295	307	218	196	238	263	558	257	308	700	247	840	402					
2	"Число бюллетеней, полученных участковыми комиссиями"	13326	1106	1544	1336	784	573	306	258	347	319	528	165	245	141	575	354	282	293	212	190	229	254	554	253	304	701	240	841	392					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8704	785	909	887	492	382	117	198	190	152	454	93	164	75	361	268	191	192	134	140	158	135	455	123	177	504	146	547	275					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2158	38	78	61	104	152	156	44	103	80	61	53	77	62	176	58	52	72	72	47	66	84	48	98	60	101	74	40	41					
6	Число погашенных бюллетеней	2464	283	557	388	188	39	33	16	54	87	13	19	4	4	38	28	39	29	6	3	5	35	51	32	67	96	20	254	76					
7	Число бюллетеней в переносных ящиках для голосования	2158	38	78	61	104	152	156	44	103	80	61	53	77	62	176	58	52	72	72	47	66	84	48	98	60	101	74	40	41					
8	Число бюллетеней в стационарных ящиках для голосования	8704	785	909	887	492	382	117	198	190	152	454	93	164	75	361	268	191	192	134	140	158	135	455	123	177	504	146	547	275					
9	Число недействительных бюллетеней	111	1	13	10	32	0	0	7	4	3	1	3	0	3	1	0	1	5	2	2	1	1	6	0	2	1	4	8	0					
10	Число действительных бюллетеней	10751	822	974	938	564	534	273	235	289	229	514	143	241	134	536	326	242	259	204	185	223	218	497	221	235	604	216	579	316					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	192	22	21	21	7	6	5	3	4	5	5	3	3	2	6	4	5	3	7	8	2	3	6	3	3	7	3	21	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	138	17	20	21	3	4	0	3	0	0	4	1	1	0	4	4	3	2	6	8	1	2	5	2	3	5	0	18	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	110	5	8	3	5	4	5	7	2	6	6	2	4	4	8	6	2	5	2	2	3	1	4	2	4	1	4	2	3					
14	Число погашенных открепительных удостоверений	54	5	1	0	4	2	5	0	4	5	1	2	2	2	2	0	2	1	1	0	1	1	1	1	0	2	3	3	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	92	6	6	0	1	3	1	2	2	7	4	3	0	0	2	2	6	6	2	1	3	3	8	3	1	5	2	9	4					
		0.84%	0.72%	0.60%	0.0%	0.16%	0.56%	0.36%	0.82%	0.68%	3.01%	0.77%	2.05%	0.0%	0.0%	0.37%	0.61%	2.46%	2.27%	0.97%	0.53%	1.33%	1.36%	1.59%	1.35%	0.42%	0.82%	0.90%	1.53%	1.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	47	2	1	6	9	2	0	0	0	1	1	1	0	0	0	3	2	2	1	4	0	0	0	1	3	3	0	3	2					
		0.43%	0.24%	0.10%	0.63%	1.51%	0.37%	0.0%	0.0%	0.0%	0.43%	0.19%	0.68%	0.0%	0.0%	0.0%	0.92%	0.82%	0.75%	0.48%	2.13%	0.0%	0.0%	0.0%	0.45%	1.26%	0.49%	0.0%	0.51%	0.63%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	109	4	12	0	9	1	0	2	4	5	3	3	0	0	5	4	6	3	0	1	0	2	12	0	2	9	0	16	6					
		1.00%	0.48%	1.21%	0.0%	1.51%	0.18%	0.0%	0.82%	1.36%	2.15%	0.58%	2.05%	0.0%	0.0%	0.93%	1.22%	2.46%	1.13%	0.0%	0.53%	0.0%	0.91%	2.38%	0.0%	0.84%	1.48%	0.0%	2.72%	1.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	81	4	12	10	5	2	1	1	2	0	0	1	1	2	3	2	2	3	6	1	3	1	5	2	1	2	0	7	2					
		0.74%	0.48%	1.21%	1.05%	0.83%	0.37%	0.36%	0.41%	0.68%	0.0%	0.0%	0.68%	0.41%	1.45%	0.55%	0.61%	0.82%	1.13%	2.91%	0.53%	1.33%	0.45%	0.99%	0.90%	0.42%	0.33%	0.0%	1.19%	0.63%					
22	"5. ""За Русь Святую"""	34	2	3	0	2	5	0	0	2	1	1	2	2	0	2	0	1	3	2	0	0	0	1	0	0	3	0	2	0					
		0.31%	0.24%	0.30%	0.0%	0.33%	0.93%	0.0%	0.0%	0.68%	0.43%	0.19%	1.36%	0.82%	0.0%	0.37%	0.0%	0.41%	1.13%	0.97%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.49%	0.0%	0.34%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	0	2	0	2	0	0	0	0	0	0	2	0	0	0	1	2	1	2	0	1	1	0	0	0	3	0	1	0					
		0.16%	0.0%	0.20%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.30%	0.82%	0.37%	0.97%	0.0%	0.44%	0.45%	0.0%	0.0%	0.0%	0.49%	0.0%	0.17%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	77	10	9	16	6	5	0	3	0	4	1	1	0	0	3	2	0	0	1	0	2	2	3	0	0	3	0	3	3					
		0.70%	1.21%	0.91%	1.68%	1.00%	0.93%	0.0%	1.23%	0.0%	1.72%	0.19%	0.68%	0.0%	0.0%	0.55%	0.61%	0.0%	0.0%	0.48%	0.0%	0.89%	0.91%	0.59%	0.0%	0.0%	0.49%	0.0%	0.51%	0.94%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	2	3	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	1					
		0.14%	0.0%	0.0%	0.21%	0.50%	0.0%	0.36%	0.0%	0.68%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.34%	0.0%					
27	"10. ""Аграрная партия России"""	185	8	9	11	27	3	1	8	7	8	3	3	1	7	10	4	8	5	4	2	3	7	6	8	4	12	1	9	6					
		1.70%	0.97%	0.91%	1.16%	4.53%	0.56%	0.36%	3.30%	2.38%	3.44%	0.58%	2.05%	0.41%	5.10%	1.86%	1.22%	3.29%	1.89%	1.94%	1.06%	1.33%	3.19%	1.19%	3.61%	1.68%	1.98%	0.45%	1.53%	1.89%					
28	"11. ""Истинные патриоты России"""	6	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0					
