Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    район Перово																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №3284									
1	Число избирателей, включенных в список избирателей	82182	2335	2367	2248	1103	2153	2428	2497	2326	2395	2243	2365	2458	2087	2169	2515	127	2014	2117	2105	1607	2228	2276	2319	2149	2312	2274	2121	2136	2300	2244	2500	2513	2555	2648	2649	2436	2456	407									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	72400	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	200	2000	2000	2000	1300	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	46472	1210	1142	1144	1052	1162	1344	1392	1301	1458	1371	1442	1302	1145	1185	1486	124	1073	1170	1172	831	1268	1377	1406	1195	1305	1180	1148	1164	1336	1300	1329	1446	1398	1554	1417	1395	1346	402									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1704	40	32	63	51	41	34	71	32	28	26	27	58	34	34	30	3	37	44	50	31	28	33	42	38	44	57	40	70	33	52	42	112	217	30	48	13	39	0									
6	Число погашенных избирательных бюллетеней	24224	750	826	793	897	797	622	537	667	514	603	531	640	821	781	484	73	890	786	778	438	704	590	552	767	651	763	812	766	631	648	629	442	385	416	535	592	615	498									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1703	40	32	63	51	41	34	71	32	28	26	27	58	34	34	30	3	37	44	50	31	28	33	42	38	44	57	40	70	33	52	42	111	217	30	48	13	39	0									
8	Число бюллетеней в стационарных ящиках для голосования	46392	1210	1139	1141	1052	1159	1344	1387	1301	1454	1365	1433	1302	1145	1177	1480	124	1073	1166	1172	831	1268	1377	1406	1195	1297	1178	1148	1164	1334	1300	1327	1446	1398	1549	1411	1391	1346	402									
9	Число недействительных избирательных бюллетеней	1051	35	34	126	10	30	30	35	28	28	26	23	18	27	24	27	4	20	31	24	19	17	0	30	23	24	26	21	19	39	39	32	43	40	30	30	19	12	8									
10	Число действительных избирательных бюллетеней	47044	1215	1137	1078	1093	1170	1348	1423	1305	1454	1365	1437	1342	1152	1187	1483	123	1090	1179	1198	843	1279	1410	1418	1210	1317	1209	1167	1215	1328	1313	1337	1514	1575	1549	1429	1385	1373	394									
11	Число полученных открепительных  удостоверений	2239	65	65	50	54	60	52	72	80	75	70	77	70	60	50	62	25	52	53	65	35	50	50	75	80	52	70	50	50	75	50	60	50	62	76	51	80	66	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2075	64	56	37	52	55	51	72	64	75	61	76	70	59	35	62	10	48	50	62	32	42	48	60	74	50	67	50	47	73	48	54	38	62	76	51	79	65	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1718	18	23	29	23	43	58	24	55	38	24	69	25	61	25	43	28	19	79	62	29	53	38	33	68	47	36	31	73	75	47	22	39	67	41	88	91	44	50									
14	Число неиспользованных открепительных удостоверений	164	1	9	13	2	5	1	0	16	0	9	1	0	1	15	0	15	4	3	3	3	8	2	15	6	2	3	0	3	2	2	6	12	0	0	0	1	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	79	0	2	1	1	1	1	4	2	3	3	4	1	3	1	1	1	1	1	3	2	1	1	3	5	5	5	0	4	2	6	0	1	4	3	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	3240	93	88	66	99	85	99	101	100	121	101	89	98	81	85	94	6	78	83	68	40	76	98	96	87	101	76	93	94	84	77	78	97	119	104	115	67	86	17									
		6.74%	7.44%	7.51%	5.48%	8.98%	7.08%	7.18%	6.93%	7.50%	8.16%	7.26%	6.10%	7.21%	6.87%	7.02%	6.23%	4.72%	7.03%	6.86%	5.56%	4.64%	5.86%	6.95%	6.63%	7.06%	7.53%	6.15%	7.83%	7.62%	6.14%	5.70%	5.70%	6.23%	7.37%	6.59%	7.88%	4.77%	6.21%	4.23%									
20	Зюганов Геннадий Андреевич	9325	240	228	229	217	238	201	263	244	320	324	321	275	223	215	256	25	237	216	235	179	208	245	309	248	177	169	218	246	269	271	278	323	360	325	331	327	253	82									
		19.39%	19.20%	19.47%	19.02%	19.67%	19.83%	14.59%	18.04%	18.30%	21.59%	23.29%	21.99%	20.22%	18.91%	17.75%	16.95%	19.69%	21.35%	17.85%	19.23%	20.77%	16.05%	17.38%	21.34%	20.11%	13.20%	13.68%	18.35%	19.94%	19.68%	20.04%	20.31%	20.75%	22.29%	20.58%	22.69%	23.29%	18.27%	20.40%									
21	Миронов Сергей Михайлович	2588	66	69	48	59	84	65	87	79	80	51	71	91	69	54	77	12	65	47	69	47	72	81	96	73	73	46	83	73	57	75	82	75	103	91	64	81	51	22									
		5.38%	5.28%	5.89%	3.99%	5.35%	7.00%	4.72%	5.97%	5.93%	5.40%	3.67%	4.86%	6.69%	5.85%	4.46%	5.10%	9.45%	5.86%	3.88%	5.65%	5.45%	5.56%	5.74%	6.63%	5.92%	5.44%	3.72%	6.99%	5.92%	4.17%	5.55%	5.99%	4.82%	6.38%	5.76%	4.39%	5.77%	3.68%	5.47%									
22	Прохоров Михаил Дмитриевич	8532	232	191	178	170	184	203	274	288	309	278	312	240	221	150	275	26	200	195	245	208	275	259	280	262	126	148	194	208	339	275	274	316	265	338	253	148	157	36									
		17.74%	18.56%	16.31%	14.78%	15.41%	15.33%	14.73%	18.79%	21.61%	20.85%	19.99%	21.37%	17.65%	18.74%	12.39%	18.21%	20.47%	18.02%	16.12%	20.05%	24.13%	21.22%	18.37%	19.34%	21.25%	9.40%	11.98%	16.33%	16.86%	24.80%	20.34%	20.01%	20.30%	16.41%	21.41%	17.34%	10.54%	11.34%	8.96%									
23	Путин Владимир Владимирович	23359	584	561	557	548	579	780	698	594	624	611	644	638	558	683	781	54	510	638	581	369	648	727	637	540	840	770	579	594	579	615	625	703	728	691	666	762	826	237									
		48.57%	46.72%	47.91%	46.26%	49.68%	48.25%	56.60%	47.87%	44.56%	42.11%	43.93%	44.11%	46.91%	47.33%	56.40%	51.72%	42.52%	45.95%	52.73%	47.55%	42.81%	50.00%	51.56%	43.99%	43.80%	62.64%	62.35%	48.74%	48.14%	42.36%	45.49%	45.65%	45.15%	45.08%	43.76%	45.65%	54.27%	59.64%	58.96%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
