Выборы Президента Российской Федерации																																															
																																															
Наименование Избирательной комиссии:    район Перово																																															
																																															
Итоги голосования 																																															
																																															
		Сумма	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №3092	УИК №3093	УИК №3094	УИК №3095					
1	"Число избирателей, внесенных в список"	83593	2720	2901	2899	2786	2936	2795	2391	2031	1929	1581	2185	2014	1990	1503	1970	1381	2356	1967	2060	2544	2391	2401	2368	2457	2479	2315	1967	2147	2469	2474	1786	2638	2503	1877	2952	2819	23	364	164	60					
2	Число полученных избирательных бюллетеней	81000	2700	2800	2700	2700	2800	2700	2300	1900	1900	1550	2100	2000	1900	1450	1900	1300	2250	1800	2000	2450	2300	2300	2300	2350	2400	2250	1900	2100	2350	2350	1700	2500	2400	1850	2750	2650	70	700	495	85					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	44117	1334	1398	1451	1460	1556	1474	1307	1032	937	738	1174	1092	1026	761	1062	810	1256	1046	1068	1385	1263	1429	1230	1378	1357	1145	1049	1134	1321	1252	947	1376	1363	952	1562	1431	23	335	143	60					
5	"Число избирательных бюллетеней, выданных вне помещения"	981	41	52	34	35	28	21	7	19	30	38	24	13	25	23	11	16	18	16	27	27	37	16	74	29	30	25	31	36	30	29	23	26	38	20	8	24	0	0	0	0					
6	Число погашенных избирательных бюллетеней	35902	1325	1350	1215	1205	1216	1205	986	849	933	774	902	895	849	666	827	474	976	738	905	1038	1000	855	996	943	1013	1080	820	930	999	1069	730	1098	999	878	1180	1195	47	365	352	25					
7	Число избирательных бюллетеней в переносных ящиках	981	41	52	34	35	28	21	7	19	30	38	24	13	25	23	11	16	18	16	27	27	37	16	74	29	30	25	31	36	30	29	23	26	38	20	8	24	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	43982	1325	1394	1451	1456	1550	1474	1286	1032	937	738	1174	1092	1026	760	1062	809	1256	1043	1068	1385	1222	1427	1230	1378	1357	1136	1049	1117	1318	1245	947	1371	1361	952	1562	1431	23	335	143	60					
9	Число недействительных избирательных бюллетеней	392	12	14	15	16	11	15	4	8	4	2	32	6	11	7	8	2	15	1	3	6	10	6	6	14	5	5	12	50	8	13	8	13	11	4	16	8	0	6	4	1					
10	Число действительных избирательных бюллетеней	44571	1354	1432	1470	1475	1567	1480	1289	1043	963	774	1166	1099	1040	776	1065	823	1259	1058	1092	1406	1249	1437	1298	1393	1382	1156	1068	1103	1340	1261	962	1384	1388	968	1554	1447	23	329	139	59					
