Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Волгоград, Центральная																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034									
1	Число избирателей, включенных в список избирателей	65469	2510	2098	2366	2240	2047	2053	2332	1880	1985	2659	2186	1958	1643	2289	1576	469	1605	2347	2378	1774	2468	2320	2476	1845	1502	2020	2244	1756	1687	1585	1404	1439	2117	211									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54400	2100	1700	1900	1900	1800	1900	2000	1600	1700	2100	1900	1700	1300	2000	1100	500	1200	1700	2100	1500	1800	1700	2000	1500	1200	1600	1900	1500	1200	1300	1200	1200	1600	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	39447	1123	1300	1484	1355	1173	1455	1475	1139	1173	1748	1382	1219	1115	1299	997	464	845	1041	1309	1081	1343	1154	1546	1076	951	1364	1434	1147	951	1050	927	961	1155	211									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3949	7	31	90	137	72	68	48	145	134	82	47	80	45	47	29	0	130	475	161	38	141	485	96	130	200	60	83	128	175	69	71	149	296	0									
6	Число погашенных избирательных бюллетеней	11003	970	369	326	408	555	377	477	316	393	270	471	401	140	653	74	36	225	184	630	381	316	61	358	294	49	176	383	225	74	181	202	90	149	789									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3949	7	31	90	137	72	68	48	145	134	82	47	80	45	47	29	0	130	475	161	38	141	485	96	130	200	60	83	128	175	69	71	149	296	0									
8	Число бюллетеней в стационарных ящиках для голосования	39438	1119	1300	1484	1355	1173	1455	1474	1139	1172	1748	1382	1219	1115	1299	995	464	845	1041	1309	1081	1343	1154	1546	1076	950	1364	1434	1147	951	1050	927	961	1155	211									
