Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Тюменцевская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
1	"Число избирателей, внесенных в списки"	13201	1375	1240	1647	443	409	467	478	195	588	1696	1369	160	352	437	216	363	901	97	380	388					
2	"Число бюллетеней, полученных участковыми комиссиями"	13161	1376	1248	1634	442	412	447	477	196	590	1688	1366	160	356	439	213	363	897	93	378	386					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7155	651	567	793	294	235	277	296	135	352	926	661	112	216	292	148	207	488	58	201	246					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	507	31	28	33	29	31	16	19	11	11	80	110	8	12	15	6	6	26	4	23	8					
6	Число погашенных бюллетеней	5499	694	653	808	119	146	154	162	50	227	682	595	40	128	132	59	150	383	31	154	132					
7	Число бюллетеней в переносных ящиках для голосования	507	31	28	33	29	31	16	19	11	11	80	110	8	12	15	6	6	26	4	23	8					
8	Число бюллетеней в стационарных ящиках для голосования	7155	651	567	793	294	235	277	296	135	352	926	661	112	216	292	148	207	488	58	201	246					
9	Число недействительных бюллетеней	130	10	8	8	5	1	2	6	4	8	15	16	0	9	7	11	5	6	0	5	4					
10	Число действительных бюллетеней	7532	672	587	818	318	265	291	309	142	355	991	755	120	219	300	143	208	508	62	219	250					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	15	8	8	3	3	3	4	3	4	10	10	2	3	4	2	3	6	2	3	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	30	1	4	7	0	0	2	0	1	1	6	4	0	0	3	0	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	30	2	4	6	1	2	1	1	2	0	2	0	0	1	0	2	1	3	1	0	1					
14	Число погашенных открепительных удостоверений	70	14	4	1	3	3	1	4	2	3	4	6	2	3	1	2	2	6	2	3	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	91	7	8	15	7	4	1	4	0	3	13	4	2	0	2	4	1	6	2	5	3					
		1.18%	1.02%	1.34%	1.81%	2.16%	1.50%	0.34%	1.26%	0.0%	0.82%	1.29%	0.51%	1.66%	0.0%	0.65%	2.59%	0.46%	1.16%	3.22%	2.23%	1.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	119	10	18	14	6	12	4	5	5	5	13	12	0	5	2	1	0	3	1	1	2					
		1.55%	1.46%	3.02%	1.69%	1.85%	4.51%	1.36%	1.58%	3.42%	1.37%	1.29%	1.55%	0.0%	2.19%	0.65%	0.64%	0.0%	0.58%	1.61%	0.44%	0.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	15	8	8	9	3	8	5	4	2	30	19	3	4	13	5	4	16	1	6	5					
		2.19%	2.19%	1.34%	0.96%	2.78%	1.12%	2.73%	1.58%	2.73%	0.55%	2.98%	2.46%	2.5%	1.75%	4.23%	3.24%	1.87%	3.11%	1.61%	2.67%	1.96%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	104	14	17	17	2	2	3	3	1	3	6	4	1	4	8	1	3	9	0	1	5					
		1.35%	2.05%	2.85%	2.05%	0.61%	0.75%	1.02%	0.95%	0.68%	0.82%	0.59%	0.51%	0.83%	1.75%	2.60%	0.64%	1.40%	1.75%	0.0%	0.44%	1.96%					
22	"5. ""За Русь Святую"""	29	1	2	2	2	3	2	1	0	2	4	2	0	3	0	0	1	2	1	1	0					
		0.37%	0.14%	0.33%	0.24%	0.61%	1.12%	0.68%	0.31%	0.0%	0.55%	0.39%	0.25%	0.0%	1.31%	0.0%	0.0%	0.46%	0.38%	1.61%	0.44%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	1	1	0	1	0	2	0	2	1	1	2	0	0	0	0	0	2	0	1	0					
		0.18%	0.14%	0.16%	0.0%	0.30%	0.0%	0.68%	0.0%	1.36%	0.27%	0.09%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.44%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	4	5	4	1	1	0	3	0	0	0	1	2	1	1	1	1	0	0	0	1					
		0.33%	0.58%	0.84%	0.48%	0.30%	0.37%	0.0%	0.95%	0.0%	0.0%	0.0%	0.12%	1.66%	0.43%	0.32%	0.64%	0.46%	0.0%	0.0%	0.0%	0.39%					
25	"8. ""Народно-республиканская партия России"""	13	1	0	1	1	0	0	3	0	1	1	2	1	0	0	0	0	1	1	0	0					
		0.16%	0.14%	0.0%	0.12%	0.30%	0.0%	0.0%	0.95%	0.0%	0.27%	0.09%	0.25%	0.83%	0.0%	0.0%	0.0%	0.0%	0.19%	1.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	1	0	0	0	2	0	0	2	4	3	0	0	0	1	0	0	0	0	1					
		0.19%	0.14%	0.16%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.55%	0.39%	0.38%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.39%					
27	"10. ""Аграрная партия России"""	1792	113	72	116	118	78	95	121	26	127	186	252	57	55	47	18	68	146	19	30	48					
		23.38%	16.56%	12.10%	14.04%	36.53%	29.32%	32.42%	38.41%	17.80%	34.98%	18.48%	32.68%	47.5%	24.12%	15.30%	11.68%	31.92%	28.40%	30.64%	13.39%	18.89%					
28	"11. ""Истинные патриоты России"""	8	1	0	1	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0					
		0.10%	0.14%	0.0%	0.12%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.32%	0.64%	0.46%	0.0%	0.0%	0.0%	0.0%					
