Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шумячская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
1	"Число избирателей, внесенных в списки"	11838	2247	2046	431	277	165	349	316	220	336	710	191	273	347	427	436	288	292	616	1871					
2	"Число бюллетеней, полученных участковыми комиссиями"	10573	2008	1819	387	247	147	316	282	199	297	627	170	246	312	392	390	250	262	539	1683					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5403	1040	929	179	144	72	182	136	55	168	277	73	91	164	172	274	142	123	295	887					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1131	30	41	81	42	21	33	59	88	72	85	30	49	94	84	69	37	63	125	28					
6	Число погашенных бюллетеней	4039	938	849	127	61	54	101	87	56	57	265	67	106	54	136	47	71	76	119	768					
7	Число бюллетеней в переносных ящиках для голосования	1131	30	41	81	42	21	33	59	88	72	85	30	49	94	84	69	37	63	125	28					
8	Число бюллетеней в стационарных ящиках для голосования	5401	1040	928	179	144	72	182	136	55	168	276	73	91	164	172	274	142	123	295	887					
9	Число недействительных бюллетеней	75	13	9	6	0	0	7	3	0	1	3	0	0	2	8	1	1	3	10	8					
10	Число действительных бюллетеней	6457	1057	960	254	186	93	208	192	143	239	358	103	140	256	248	342	178	183	410	907					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	120	10	10	5	5	5	5	5	5	5	5	5	5	5	15	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	23	7	3	0	1	0	1	0	0	0	0	1	0	1	4	0	0	0	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	3	6	0	2	1	1	4	1	2	4	2	1	3	2	1	2	2	1	3					
14	Число погашенных открепительных удостоверений	97	3	7	5	4	5	4	5	5	5	5	4	5	4	11	5	5	5	4	6					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	102	18	10	4	4	4	5	4	3	5	9	1	2	1	7	6	4	1	8	6					
		1.56%	1.68%	1.03%	1.53%	2.15%	4.30%	2.32%	2.05%	2.09%	2.08%	2.49%	0.97%	1.42%	0.38%	2.73%	1.74%	2.23%	0.53%	1.90%	0.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	57	10	12	6	0	1	2	1	1	2	2	0	0	2	2	4	1	1	1	9					
		0.87%	0.93%	1.23%	2.30%	0.0%	1.07%	0.93%	0.51%	0.69%	0.83%	0.55%	0.0%	0.0%	0.77%	0.78%	1.16%	0.55%	0.53%	0.23%	0.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	169	32	23	8	3	6	3	5	3	6	3	4	0	13	7	11	6	5	10	21					
		2.58%	2.99%	2.37%	3.07%	1.61%	6.45%	1.39%	2.56%	2.09%	2.5%	0.83%	3.88%	0.0%	5.03%	2.73%	3.20%	3.35%	2.68%	2.38%	2.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	220	51	26	3	7	1	1	1	0	1	10	2	1	37	2	4	2	5	38	28					
