Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Ножай-Юртовская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
1	"Число избирателей, внесенных в списки"	23955	2974	447	2394	748	656	264	681	538	691	637	2153	418	425	746	308	537	171	261	504	1525	418	197	468	513	148	1865	369	803	864	1232					
2	"Число бюллетеней, полученных участковыми комиссиями"	22726	2859	418	2214	747	623	250	646	511	665	605	2045	397	421	690	292	510	162	247	478	1502	397	187	437	487	140	1682	350	762	832	1170					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	586	0	0	0	236	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	20567	2179	393	2159	478	557	219	644	507	598	605	2045	397	71	648	292	323	162	238	478	1502	354	187	423	477	140	1682	333	719	587	1170					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1250	680	5	42	19	66	31	2	4	45	0	0	0	0	42	0	0	0	0	0	0	12	0	14	10	0	0	17	16	245	0					
6	Число погашенных бюллетеней	323	0	20	13	14	0	0	0	0	22	0	0	0	0	0	0	187	0	9	0	0	31	0	0	0	0	0	0	27	0	0					
7	Число бюллетеней в переносных ящиках для голосования	1836	680	5	42	255	66	31	2	4	45	0	0	0	350	42	0	0	0	0	0	0	12	0	14	10	0	0	17	16	245	0					
8	Число бюллетеней в стационарных ящиках для голосования	20567	2179	393	2159	478	557	219	644	507	598	605	2045	397	71	648	292	323	162	238	478	1502	354	187	423	477	140	1682	333	719	587	1170					
9	Число недействительных бюллетеней	109	0	0	0	7	0	0	0	0	48	0	0	0	0	24	0	0	0	0	2	11	0	0	0	0	0	3	0	10	0	4					
10	Число действительных бюллетеней	22294	2859	398	2201	726	623	250	646	511	595	605	2045	397	421	666	292	323	162	238	476	1491	366	187	437	487	140	1679	350	725	832	1166					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	8	3	8	3	3	3	3	3	3	3	7	0	0	3	0	3	0	3	3	3	3	3	3	3	3	7	3	3	3	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	100	8	3	8	3	3	3	3	3	3	3	7	0	0	3	0	3	0	3	3	3	3	3	3	3	3	7	3	3	3	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	36	0	2	6	0	0	0	0	0	1	0	0	0	0	7	0	13	0	0	3	1	0	0	0	0	0	0	0	0	3	0					
		0.16%	0.0%	0.50%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	4.02%	0.0%	0.0%	0.62%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	84	0	3	28	0	0	0	0	0	4	0	0	0	0	2	0	8	0	10	1	1	0	0	0	7	5	0	0	0	15	0					
		0.37%	0.0%	0.75%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	2.47%	0.0%	4.20%	0.20%	0.06%	0.0%	0.0%	0.0%	1.43%	3.57%	0.0%	0.0%	0.0%	1.80%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	64	22	3	5	0	0	0	5	0	1	0	0	0	0	0	0	24	0	0	1	3	0	0	0	0	0	0	0	0	0	0					
		0.28%	0.76%	0.75%	0.22%	0.0%	0.0%	0.0%	0.77%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.43%	0.0%	0.0%	0.20%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	105	24	1	12	6	0	1	0	0	20	0	3	0	0	8	0	0	0	0	0	4	0	2	2	0	0	0	18	0	0	4					
		0.46%	0.83%	0.25%	0.54%	0.81%	0.0%	0.4%	0.0%	0.0%	3.11%	0.0%	0.14%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.06%	0.45%	0.0%	0.0%	0.0%	5.14%	0.0%	0.0%	0.34%					
22	"5. ""За Русь Святую"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.13%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.09%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	20	0	0	8	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	5					
		0.08%	0.0%	0.0%	0.36%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.20%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.02%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%					
27	"10. ""Аграрная партия России"""	35	18	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5					
