Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ленская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486					
1	"Число избирателей, внесенных в списки избирателей"	12134	1711	1699	224	351	309	481	480	482	309	53	597	476	146	139	210	249	1780	1749	296	177	216					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11390	1580	1600	220	350	300	450	460	470	290	60	570	460	150	120	200	240	1630	1600	270	170	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5823	810	831	104	148	133	238	251	259	153	18	246	230	83	74	139	96	886	763	161	84	116					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	479	76	33	15	18	4	26	41	46	2	14	33	18	0	29	12	1	37	38	4	10	22					
6	Число погашенных избирательных бюллетеней	5088	694	736	101	184	163	186	168	165	135	28	291	212	67	17	49	143	707	799	105	76	62					
7	Число избирательных бюллетеней в переносных ящиках для голосования	479	76	33	15	18	4	26	41	46	2	14	33	18	0	29	12	1	37	38	4	10	22					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5821	810	831	104	148	133	238	251	259	153	18	246	230	83	74	139	96	884	763	161	84	116					
9	Число недействительных избирательных бюллетеней	18	3	2	0	0	1	1	0	0	1	0	0	1	0	0	0	1	3	3	0	1	1					
10	Число действительных избирательных бюллетеней	6282	883	862	119	166	136	263	292	305	154	32	279	247	83	103	151	96	918	798	165	93	137					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	197	18	20	5	10	10	10	10	10	10	3	10	10	5	5	5	5	18	18	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	42	1	7	0	5	0	2	3	1	1	0	0	3	1	0	0	2	4	6	2	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	44	12	5	0	1	0	5	0	2	1	0	1	2	0	1	0	0	8	4	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	155	17	13	5	5	10	8	7	9	9	3	10	7	4	5	5	3	14	12	3	2	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	244	28	40	2	8	1	23	27	19	9	1	15	6	0	3	5	0	25	29	2	1	0					
		3.87%	3.16%	4.63%	1.68%	4.82%	0.73%	8.71%	9.25%	6.23%	5.81%	3.13%	5.38%	2.42%	0.00%	2.91%	3.31%	0.00%	2.71%	3.62%	1.21%	1.06%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	9	8	1	1	0	1	3	6	2	0	0	3	0	1	0	0	5	2	0	1	0					
		0.68%	1.02%	0.93%	0.84%	0.60%	0.00%	0.38%	1.03%	1.97%	1.29%	0.00%	0.00%	1.21%	0.00%	0.97%	0.00%	0.00%	0.54%	0.25%	0.00%	1.06%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.11%	0.12%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	494	90	86	5	14	13	23	16	32	10	1	21	19	6	9	3	5	56	66	8	9	2					
		7.84%	10.16%	9.95%	4.20%	8.43%	9.49%	8.71%	5.48%	10.49%	6.45%	3.13%	7.53%	7.66%	7.23%	8.74%	1.99%	5.15%	6.08%	8.24%	4.85%	9.57%	1.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	2	4	0	0	0	3	0	0	0	0	1	0	0	1	0	0	8	1	0	0	0					
		0.32%	0.23%	0.46%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.97%	0.00%	0.00%	0.87%	0.12%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	2	2	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0					
		0.16%	0.23%	0.23%	0.84%	0.00%	0.00%	0.38%	0.00%	0.33%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	667	98	105	16	17	20	23	26	23	15	4	21	32	6	13	13	17	113	75	18	2	10					
		10.59%	11.06%	12.15%	13.45%	10.24%	14.60%	8.71%	8.90%	7.54%	9.68%	12.50%	7.53%	12.90%	7.23%	12.62%	8.61%	17.53%	12.27%	9.36%	10.91%	2.13%	7.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	992	244	226	12	15	18	49	46	40	9	6	42	43	6	16	27	18	61	66	11	16	21					
		15.75%	27.54%	26.16%	10.08%	9.04%	13.14%	18.56%	15.75%	13.11%	5.81%	18.75%	15.05%	17.34%	7.23%	15.53%	17.88%	18.56%	6.62%	8.24%	6.67%	17.02%	15.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	8	8	1	2	0	0	6	0	0	0	1	2	0	0	1	0	9	7	0	0	0					
		0.71%	0.90%	0.93%	0.84%	1.20%	0.00%	0.00%	2.05%	0.00%	0.00%	0.00%	0.36%	0.81%	0.00%	0.00%	0.66%	0.00%	0.98%	0.87%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3726	396	377	81	109	84	140	166	183	108	20	178	137	65	59	101	56	629	543	126	64	104					
		59.14%	44.70%	43.63%	68.07%	65.66%	61.31%	53.03%	56.85%	60.00%	69.68%	62.50%	63.80%	55.24%	78.31%	57.28%	66.89%	57.73%	68.30%	67.79%	76.36%	68.09%	75.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	6	6	0	0	0	0	1	1	1	0	0	4	0	0	1	0	11	6	0	0	0					
		0.59%	0.68%	0.69%	0.00%	0.00%	0.00%	0.00%	0.34%	0.33%	0.65%	0.00%	0.00%	1.61%	0.00%	0.00%	0.66%	0.00%	1.19%	0.75%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
