Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Быковская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641					
1	"Число избирателей, внесенных в списки"	19884	1322	1637	1391	971	564	284	253	451	108	1157	73	57	476	554	1126	1087	1005	737	1266	541	1024	1278	335	745	201	1241					
2	"Число бюллетеней, полученных участковыми комиссиями"	19645	1222	1603	1374	966	549	273	247	451	106	1164	76	59	492	551	1123	1083	1008	734	1247	534	1008	1264	334	745	201	1231					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9139	524	794	661	522	275	144	137	183	59	596	50	28	193	300	461	406	458	365	564	271	395	610	153	355	49	586					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	469	33	29	20	18	11	13	0	0	1	25	0	0	24	9	13	76	30	6	21	5	19	24	14	5	46	27					
6	Число погашенных бюллетеней	10037	665	780	693	426	263	116	110	268	46	543	26	31	275	242	649	601	520	363	662	258	594	630	167	385	106	618					
7	Число бюллетеней в переносных ящиках для голосования	469	33	29	20	18	11	13	0	0	1	25	0	0	24	9	13	76	30	6	21	5	19	24	14	5	46	27					
8	Число бюллетеней в стационарных ящиках для голосования	9139	524	794	661	522	275	144	137	183	59	596	50	28	193	300	461	406	458	365	564	271	395	610	153	355	49	586					
9	Число недействительных бюллетеней	294	12	13	1	10	1	7	8	11	3	24	6	0	6	9	15	28	39	12	8	12	13	23	11	3	0	19					
10	Число действительных бюллетеней	9314	545	810	680	530	285	150	129	172	57	597	44	28	211	300	459	454	449	359	577	264	401	611	156	357	95	594					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	283	18	23	19	13	8	4	3	6	2	16	2	5	7	8	15	16	14	11	18	7	14	17	5	11	3	18					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	34	3	1	3	5	1	0	0	1	0	6	0	2	0	0	0	2	0	0	1	1	0	6	1	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	4	0	1	0	1	1	0	1	2	2	0	0	2	1	2	0	0	2	2	1	0	2	0	0	0	2					
14	Число погашенных открепительных удостоверений	249	15	22	16	8	7	4	3	5	2	10	2	3	7	8	15	14	14	11	17	6	14	11	4	11	3	17					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	175	6	7	12	5	0	4	6	4	0	21	0	1	5	6	3	3	25	4	7	8	7	6	4	10	8	13					
