Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Здвинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
1	"Число избирателей, внесенных в списки избирателей"	14260	2412	2424	385	51	61	78	689	106	739	63	579	632	158	381	162	693	205	473	116	298	286	84	195	304	161	628	112	572	245	121	681	90	76					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14370	2400	2450	380	52	59	82	700	110	740	63	570	643	156	390	165	700	203	473	112	350	284	84	195	308	166	640	115	565	242	125	678	92	78					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9290	1150	1479	247	42	54	60	473	90	440	52	322	430	117	261	121	513	190	324	92	266	219	84	150	221	132	426	83	400	140	92	477	84	59					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1236	167	189	32	0	0	5	90	4	112	3	49	103	11	38	10	53	0	51	10	32	6	0	7	22	0	78	9	34	33	16	68	0	4					
6	Число погашенных избирательных бюллетеней	3844	1083	782	101	10	5	17	137	16	188	8	199	110	28	91	34	134	13	98	10	52	59	0	38	65	34	136	23	131	69	17	133	8	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1236	167	189	32	0	0	5	90	4	112	3	49	103	11	38	10	53	0	51	10	32	6	0	7	22	0	78	9	34	33	16	68	0	4					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9101	1150	1290	247	42	54	60	473	90	440	52	322	430	117	261	121	513	190	324	92	266	219	84	150	221	132	426	83	400	140	92	477	84	59					
9	Число недействительных избирательных бюллетеней	88	13	7	0	0	1	1	4	0	5	0	3	7	3	0	3	3	4	4	0	0	2	0	0	3	1	7	0	12	2	0	3	0	0					
10	Число действительных избирательных бюллетеней	10249	1304	1472	279	42	53	64	559	94	547	55	368	526	125	299	128	563	186	371	102	298	223	84	157	240	131	497	92	422	171	108	542	84	63					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	187	8	8	8	0	0	2	19	1	24	2	0	20	2	12	1	6	0	12	2	0	8	0	2	8	1	16	2	11	0	3	9	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	185	8	8	8	0	0	2	19	1	24	2	0	20	2	12	1	6	0	12	2	0	6	0	2	8	1	16	2	11	0	3	9	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	38	5	7	1	0	0	0	1	0	0	3	0	1	0	0	0	1	1	5	1	0	0	0	0	0	0	0	1	3	3	0	4	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	5	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	586	53	40	16	0	1	0	46	0	52	3	40	46	5	10	2	19	3	29	7	22	17	1	9	30	20	19	1	25	4	5	47	5	9					
		5.67%	4.02%	2.70%	5.73%	0.00%	1.85%	0.00%	8.17%	0.00%	9.42%	5.45%	10.78%	8.63%	3.91%	3.34%	1.53%	3.36%	1.58%	7.73%	6.86%	7.38%	7.56%	1.19%	5.73%	12.35%	15.15%	3.77%	1.09%	5.76%	2.31%	4.63%	8.62%	5.95%	14.29%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	2	5	0	0	0	0	2	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	2	0	0					
		0.20%	0.15%	0.34%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.36%	0.00%	0.00%	0.19%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.00%	0.20%	0.00%	0.46%	0.00%	0.00%	0.37%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.08%	0.14%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1380	188	243	33	5	16	18	97	7	56	13	65	75	28	44	18	75	39	54	5	44	18	16	13	15	13	54	3	39	14	10	40	13	9					
		13.35%	14.27%	16.43%	11.83%	11.90%	29.63%	27.69%	17.23%	7.45%	10.14%	23.64%	17.52%	14.07%	21.88%	14.72%	13.74%	13.25%	20.53%	14.40%	4.90%	14.77%	8.00%	19.05%	8.28%	6.17%	9.85%	10.71%	3.26%	8.99%	8.09%	9.26%	7.34%	15.48%	14.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	1	4	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0					
		0.15%	0.08%	0.27%	0.72%	2.38%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	1.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0					
